CTD,20251127AORIOS
#Reference: 22November2013H3.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20131122_0901_0
CASTNO = 1
DATE = 20131122
TIME = 0001
LATITUDE = 39.3282
LONGITUDE = 141.9025
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00, 14.564, 32.985,   0.00
   0.10, 14.470, 33.010,   0.10
   0.20, 14.456, 32.966,   0.20
   0.30, 14.431, 32.964,   0.30
   0.40, 14.415, 32.966,   0.40
   0.50, 14.449, 33.066,   0.50
   0.60, 14.530, 33.129,   0.60
   0.71, 14.591, 33.216,   0.70
   0.81, 14.655, 33.227,   0.80
   0.91, 14.586, 33.182,   0.90
   1.01, 14.524, 33.076,   1.00
   1.11, 14.552, 33.085,   1.10
   1.21, 14.663, 33.141,   1.20
   1.31, 14.832, 33.312,   1.30
   1.41, 14.963, 33.394,   1.40
   1.51, 15.004, 33.424,   1.50
   1.61, 15.016, 33.439,   1.60
   1.71, 15.014, 33.448,   1.70
   1.81, 15.014, 33.456,   1.80
   1.92, 15.016, 33.460,   1.90
   2.02, 15.014, 33.464,   2.00
   2.12, 15.008, 33.468,   2.10
   2.22, 15.000, 33.467,   2.20
   2.32, 14.994, 33.467,   2.30
   2.42, 14.989, 33.466,   2.40
   2.52, 14.985, 33.466,   2.50
   2.62, 14.981, 33.468,   2.60
   2.72, 14.979, 33.469,   2.70
   2.82, 14.977, 33.470,   2.80
   2.92, 14.976, 33.471,   2.90
   3.02, 14.976, 33.473,   3.00
   3.13, 14.977, 33.474,   3.10
   3.23, 14.981, 33.476,   3.20
   3.33, 14.984, 33.477,   3.30
   3.43, 14.985, 33.481,   3.40
   3.53, 14.985, 33.481,   3.50
   3.63, 14.985, 33.483,   3.60
   3.73, 14.987, 33.483,   3.70
   3.83, 14.987, 33.485,   3.80
   3.93, 14.989, 33.488,   3.90
   4.03, 14.991, 33.491,   4.00
   4.13, 14.992, 33.497,   4.10
   4.23, 14.993, 33.499,   4.20
   4.33, 14.992, 33.501,   4.30
   4.44, 14.991, 33.501,   4.40
   4.54, 14.988, 33.502,   4.50
   4.64, 14.988, 33.500,   4.60
   4.74, 14.988, 33.504,   4.70
END_DATA
