CTD,20251127AORIOS
#Reference: 30January2013Sta.2p.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20130130_1027_0
CASTNO = 1
DATE = 20130130
TIME = 0127
LATITUDE = 39.3421
LONGITUDE = 141.9478
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00,  8.711, 33.713,   0.00
   0.10,  8.714, 33.722,   0.10
   0.20,  8.717, 33.736,   0.20
   0.30,  8.718, 33.735,   0.30
   0.40,  8.719, 33.736,   0.40
   0.50,  8.720, 33.737,   0.50
   0.60,  8.719, 33.740,   0.60
   0.71,  8.720, 33.739,   0.70
   0.81,  8.721, 33.743,   0.80
   0.91,  8.723, 33.743,   0.90
   1.01,  8.726, 33.746,   1.00
   1.11,  8.727, 33.742,   1.10
   1.21,  8.728, 33.742,   1.20
   1.31,  8.725, 33.745,   1.30
   1.41,  8.721, 33.743,   1.40
   1.51,  8.725, 33.744,   1.50
   1.61,  8.728, 33.744,   1.60
   1.71,  8.727, 33.744,   1.70
   1.81,  8.725, 33.744,   1.80
   1.92,  8.725, 33.744,   1.90
   2.02,  8.726, 33.739,   2.00
   2.12,  8.725, 33.735,   2.10
   2.22,  8.725, 33.738,   2.20
   2.32,  8.724, 33.742,   2.30
   2.42,  8.721, 33.744,   2.40
   2.52,  8.721, 33.742,   2.50
   2.62,  8.720, 33.740,   2.60
   2.72,  8.722, 33.741,   2.70
   2.82,  8.723, 33.741,   2.80
   2.92,  8.725, 33.743,   2.90
   3.02,  8.727, 33.747,   3.00
   3.13,  8.730, 33.748,   3.10
   3.23,  8.732, 33.749,   3.20
   3.33,  8.736, 33.751,   3.30
   3.43,  8.739, 33.755,   3.40
   3.53,  8.737, 33.755,   3.50
   3.63,  8.737, 33.750,   3.60
   3.73,  8.737, 33.752,   3.70
   3.83,  8.742, 33.749,   3.80
   3.93,  8.744, 33.753,   3.90
   4.03,  8.745, 33.754,   4.00
   4.13,  8.742, 33.756,   4.10
   4.23,  8.740, 33.755,   4.20
