CTD,20251127AORIOS
#Reference: 30May2013Sta.N6.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20130530_1107_0
CASTNO = 1
DATE = 20130530
TIME = 0207
LATITUDE = 39.3310
LONGITUDE = 141.9053
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00, 12.223, 30.952,   0.00
   0.10, 12.187, 30.985,   0.10
   0.20, 12.242, 30.936,   0.20
   0.30, 12.230, 30.963,   0.30
   0.40, 12.127, 31.057,   0.40
   0.50, 12.003, 31.235,   0.50
   0.60, 12.169, 31.073,   0.60
   0.71, 10.845, 32.416,   0.70
   0.81, 10.594, 32.619,   0.80
   0.91, 10.605, 32.594,   0.90
   1.01, 10.141, 32.923,   1.00
   1.11,  9.870, 33.123,   1.10
   1.21,  9.722, 33.229,   1.20
   1.31,  9.381, 33.460,   1.30
   1.41,  9.275, 33.503,   1.40
   1.51,  9.230, 33.506,   1.50
   1.61,  9.198, 33.502,   1.60
   1.71,  9.141, 33.506,   1.70
   1.81,  9.122, 33.498,   1.80
   1.92,  9.106, 33.490,   1.90
   2.02,  9.096, 33.486,   2.00
   2.12,  9.091, 33.483,   2.10
   2.22,  9.088, 33.481,   2.20
   2.32,  9.084, 33.480,   2.30
   2.42,  9.074, 33.481,   2.40
   2.52,  9.065, 33.483,   2.50
   2.62,  9.055, 33.481,   2.60
   2.72,  9.038, 33.482,   2.70
   2.82,  9.024, 33.482,   2.80
   2.92,  9.025, 33.481,   2.90
   3.02,  9.042, 33.493,   3.00
   3.13,  9.058, 33.498,   3.10
   3.23,  9.053, 33.507,   3.20
   3.33,  9.036, 33.512,   3.30
   3.43,  9.010, 33.515,   3.40
   3.53,  8.975, 33.516,   3.50
   3.63,  8.973, 33.522,   3.60
   3.73,  8.977, 33.531,   3.70
   3.83,  8.967, 33.537,   3.80
   3.93,  8.947, 33.543,   3.90
   4.03,  8.924, 33.552,   4.00
   4.13,  8.901, 33.559,   4.10
   4.23,  8.884, 33.564,   4.20
   4.33,  8.881, 33.572,   4.30
   4.44,  8.873, 33.578,   4.40
   4.54,  8.859, 33.580,   4.50
   4.64,  8.850, 33.582,   4.60
   4.74,  8.844, 33.584,   4.70
   4.84,  8.837, 33.586,   4.80
   4.94,  8.832, 33.585,   4.90
   5.04,  8.825, 33.585,   5.00
   5.14,  8.821, 33.585,   5.10
   5.24,  8.813, 33.587,   5.20
   5.34,  8.800, 33.589,   5.30
   5.44,  8.793, 33.591,   5.40
   5.54,  8.789, 33.596,   5.50
   5.65,  8.788, 33.597,   5.60
   5.75,  8.787, 33.598,   5.70
   5.85,  8.786, 33.601,   5.80
   5.95,  8.787, 33.603,   5.90
   6.05,  8.786, 33.607,   6.00
   6.15,  8.786, 33.607,   6.10
   6.25,  8.787, 33.608,   6.20
   6.35,  8.786, 33.611,   6.30
   6.45,  8.786, 33.613,   6.40
   6.55,  8.786, 33.612,   6.50
   6.65,  8.784, 33.615,   6.60
   6.75,  8.784, 33.616,   6.70
   6.86,  8.785, 33.616,   6.80
   6.96,  8.788, 33.615,   6.90
   7.06,  8.793, 33.620,   7.00
   7.16,  8.795, 33.621,   7.10
   7.26,  8.796, 33.620,   7.20
   7.36,  8.796, 33.621,   7.30
   7.46,  8.795, 33.624,   7.40
   7.56,  8.797, 33.622,   7.50
   7.66,  8.798, 33.621,   7.60
   7.76,  8.800, 33.620,   7.70
   7.86,  8.800, 33.620,   7.80
   7.96,  8.798, 33.621,   7.90
   8.06,  8.798, 33.622,   8.00
   8.17,  8.798, 33.622,   8.10
   8.27,  8.800, 33.622,   8.20
END_DATA
