CTD,20251127AORIOS
#Reference: 大槌CTDまとめ2013まで - N K.xlsx
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20130912_1339_0
CASTNO = 1
DATE = 20130912
TIME = 0439
LATITUDE = 39.3462
LONGITUDE = 141.9277
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00, 23.586, 30.584,   0.00
   0.10, 23.587, 30.586,   0.10
   0.20, 23.532, 30.699,   0.20
   0.30, 23.466, 31.030,   0.30
   0.40, 23.406, 31.199,   0.40
   0.50, 23.389, 31.433,   0.50
   0.60, 23.365, 31.694,   0.60
   0.71, 23.354, 31.845,   0.70
   0.81, 23.377, 32.001,   0.80
   0.91, 23.389, 32.289,   0.90
   1.01, 23.399, 32.570,   1.00
   1.11, 23.400, 32.882,   1.10
   1.21, 23.371, 33.084,   1.20
   1.31, 23.324, 33.206,   1.30
   1.41, 23.171, 33.281,   1.40
   1.51, 23.043, 33.310,   1.50
   1.61, 23.003, 33.355,   1.60
   1.71, 22.941, 33.398,   1.70
   1.81, 22.890, 33.414,   1.80
   1.92, 22.873, 33.432,   1.90
   2.02, 22.849, 33.440,   2.00
   2.12, 22.818, 33.429,   2.10
   2.22, 22.803, 33.421,   2.20
   2.32, 22.791, 33.424,   2.30
   2.42, 22.777, 33.425,   2.40
   2.52, 22.769, 33.429,   2.50
   2.62, 22.764, 33.434,   2.60
   2.72, 22.763, 33.442,   2.70
   2.82, 22.763, 33.442,   2.80
   2.92, 22.770, 33.438,   2.90
   3.02, 22.755, 33.461,   3.00
   3.13, 22.724, 33.478,   3.10
   3.23, 22.662, 33.499,   3.20
   3.33, 22.625, 33.511,   3.30
   3.43, 22.607, 33.519,   3.40
   3.53, 22.596, 33.533,   3.50
   3.63, 22.575, 33.537,   3.60
   3.73, 22.567, 33.534,   3.70
   3.83, 22.544, 33.537,   3.80
   3.93, 22.516, 33.540,   3.90
   4.03, 22.501, 33.542,   4.00
   4.13, 22.480, 33.560,   4.10
   4.23, 22.467, 33.551,   4.20
   4.33, 22.457, 33.555,   4.30
   4.44, 22.449, 33.558,   4.40
   4.54, 22.437, 33.555,   4.50
   4.64, 22.419, 33.563,   4.60
   4.74, 22.414, 33.573,   4.70
   4.84, 22.401, 33.570,   4.80
   4.94, 22.395, 33.560,   4.90
   5.04, 22.389, 33.559,   5.00
   5.14, 22.385, 33.560,   5.10
   5.24, 22.383, 33.558,   5.20
   5.34, 22.380, 33.556,   5.30
   5.44, 22.380, 33.554,   5.40
   5.54, 22.379, 33.554,   5.50
   5.65, 22.372, 33.561,   5.60
   5.75, 22.357, 33.573,   5.70
   5.85, 22.343, 33.563,   5.80
   5.95, 22.334, 33.564,   5.90
   6.05, 22.329, 33.562,   6.00
   6.15, 22.324, 33.564,   6.10
   6.25, 22.320, 33.565,   6.20
   6.35, 22.314, 33.565,   6.30
   6.45, 22.309, 33.566,   6.40
   6.55, 22.314, 33.572,   6.50
   6.65, 22.313, 33.577,   6.60
   6.75, 22.311, 33.583,   6.70
   6.86, 22.306, 33.575,   6.80
   6.96, 22.303, 33.574,   6.90
   7.06, 22.302, 33.575,   7.00
   7.16, 22.299, 33.574,   7.10
   7.26, 22.294, 33.574,   7.20
   7.36, 22.293, 33.576,   7.30
   7.46, 22.283, 33.584,   7.40
   7.56, 22.281, 33.591,   7.50
   7.66, 22.275, 33.589,   7.60
   7.76, 22.271, 33.591,   7.70
   7.86, 22.271, 33.587,   7.80
   7.96, 22.271, 33.583,   7.90
   8.06, 22.270, 33.584,   8.00
   8.17, 22.266, 33.585,   8.10
   8.27, 22.258, 33.588,   8.20
   8.37, 22.255, 33.590,   8.30
   8.47, 22.250, 33.590,   8.40
   8.57, 22.242, 33.592,   8.50
   8.67, 22.232, 33.593,   8.60
   8.77, 22.227, 33.594,   8.70
   8.87, 22.214, 33.596,   8.80
   8.97, 22.199, 33.597,   8.90
   9.07, 22.186, 33.597,   9.00
   9.17, 22.180, 33.595,   9.10
   9.27, 22.175, 33.596,   9.20
   9.38, 22.167, 33.600,   9.30
   9.48, 22.158, 33.600,   9.40
   9.58, 22.148, 33.601,   9.50
   9.68, 22.128, 33.608,   9.60
   9.78, 22.120, 33.605,   9.70
   9.88, 22.116, 33.602,   9.80
   9.98, 22.111, 33.606,   9.90
  10.08, 22.109, 33.605,  10.00
  10.18, 22.106, 33.601,  10.10
  10.28, 22.102, 33.606,  10.20
