CTD,20251127AORIOS
#Reference: 28September2012Sta.L6.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20120928_0915_0
CASTNO = 1
DATE = 20120928
TIME = 0015
LATITUDE = 39.3329
LONGITUDE = 141.9018
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00, 21.479, 28.956,   0.00
   0.10, 21.821, 30.643,   0.10
   0.20, 21.951, 31.215,   0.20
   0.30, 22.107, 31.700,   0.30
   0.40, 22.166, 32.007,   0.40
   0.50, 22.183, 32.155,   0.50
   0.60, 22.190, 32.273,   0.60
   0.71, 22.191, 32.303,   0.70
   0.81, 22.188, 32.333,   0.80
   0.91, 22.204, 32.406,   0.90
   1.01, 22.217, 32.440,   1.00
   1.11, 22.237, 32.478,   1.10
   1.21, 22.259, 32.501,   1.20
   1.31, 22.291, 32.562,   1.30
   1.41, 22.346, 32.600,   1.40
   1.51, 22.374, 32.619,   1.50
   1.61, 22.382, 32.645,   1.60
   1.71, 22.397, 32.654,   1.70
   1.81, 22.401, 32.660,   1.80
   1.92, 22.400, 32.662,   1.90
   2.02, 22.389, 32.664,   2.00
   2.12, 22.398, 32.695,   2.10
   2.22, 22.440, 32.708,   2.20
   2.32, 22.457, 32.729,   2.30
   2.42, 22.478, 32.760,   2.40
   2.52, 22.541, 32.802,   2.50
   2.62, 22.582, 32.831,   2.60
   2.72, 22.602, 32.868,   2.70
   2.82, 22.645, 32.900,   2.80
   2.92, 22.674, 32.950,   2.90
   3.02, 22.696, 32.995,   3.00
   3.13, 22.716, 33.016,   3.10
   3.23, 22.739, 33.046,   3.20
   3.33, 22.745, 33.069,   3.30
   3.43, 22.745, 33.101,   3.40
   3.53, 22.737, 33.123,   3.50
   3.63, 22.728, 33.144,   3.60
   3.73, 22.729, 33.158,   3.70
   3.83, 22.731, 33.169,   3.80
   3.93, 22.741, 33.173,   3.90
   4.03, 22.757, 33.179,   4.00
   4.13, 22.766, 33.205,   4.10
   4.23, 22.789, 33.203,   4.20
   4.33, 22.809, 33.209,   4.30
   4.44, 22.817, 33.230,   4.40
   4.54, 22.826, 33.234,   4.50
   4.64, 22.832, 33.247,   4.60
   4.74, 22.843, 33.260,   4.70
   4.84, 22.854, 33.261,   4.80
   4.94, 22.860, 33.266,   4.90
   5.04, 22.868, 33.274,   5.00
   5.14, 22.877, 33.289,   5.10
   5.24, 22.885, 33.295,   5.20
   5.34, 22.890, 33.302,   5.30
   5.44, 22.895, 33.309,   5.40
   5.54, 22.896, 33.316,   5.50
   5.65, 22.898, 33.319,   5.60
   5.75, 22.899, 33.320,   5.70
   5.85, 22.900, 33.322,   5.80
   5.95, 22.900, 33.322,   5.90
   6.05, 22.901, 33.323,   6.00
   6.15, 22.904, 33.327,   6.10
   6.25, 22.906, 33.330,   6.20
   6.35, 22.907, 33.328,   6.30
   6.45, 22.909, 33.328,   6.40
   6.55, 22.910, 33.333,   6.50
   6.65, 22.910, 33.340,   6.60
   6.75, 22.912, 33.344,   6.70
   6.86, 22.915, 33.350,   6.80
   6.96, 22.917, 33.356,   6.90
   7.06, 22.916, 33.359,   7.00
   7.16, 22.916, 33.360,   7.10
   7.26, 22.917, 33.370,   7.20
   7.36, 22.923, 33.374,   7.30
   7.46, 22.931, 33.378,   7.40
   7.56, 22.934, 33.382,   7.50
   7.66, 22.936, 33.386,   7.60
   7.76, 22.938, 33.388,   7.70
   7.86, 22.939, 33.390,   7.80
   7.96, 22.939, 33.389,   7.90
   8.06, 22.939, 33.392,   8.00
   8.17, 22.938, 33.390,   8.10
   8.27, 22.936, 33.391,   8.20
   8.37, 22.937, 33.387,   8.30
   8.47, 22.936, 33.383,   8.40
   8.57, 22.936, 33.385,   8.50
   8.67, 22.936, 33.370,   8.60
END_DATA
