CTD,20251127AORIOS
#Reference: 04March2014Sta.2(2).csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20140304_0810_0
CASTNO = 1
DATE = 20140303
TIME = 2310
LATITUDE = 39.3435
LONGITUDE = 141.9463
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00,  6.585, 32.701,   0.00
   0.10,  6.587, 32.709,   0.10
   0.20,  6.588, 32.701,   0.20
   0.30,  6.588, 32.703,   0.30
   0.40,  6.588, 32.706,   0.40
   0.50,  6.587, 32.712,   0.50
   0.60,  6.586, 32.721,   0.60
   0.71,  6.584, 32.724,   0.70
   0.81,  6.584, 32.728,   0.80
   0.91,  6.584, 32.735,   0.90
   1.01,  6.584, 32.742,   1.00
   1.11,  6.583, 32.743,   1.10
   1.21,  6.584, 32.747,   1.20
   1.31,  6.584, 32.762,   1.30
   1.41,  6.600, 32.820,   1.40
   1.51,  6.612, 32.858,   1.50
   1.61,  6.624, 32.902,   1.60
   1.71,  6.633, 32.928,   1.70
   1.81,  6.653, 33.043,   1.80
   1.92,  6.666, 33.169,   1.90
   2.02,  6.674, 33.186,   2.00
   2.12,  6.686, 33.319,   2.10
   2.22,  6.686, 33.346,   2.20
   2.32,  6.687, 33.374,   2.30
   2.42,  6.688, 33.388,   2.40
   2.52,  6.688, 33.400,   2.50
   2.62,  6.688, 33.409,   2.60
   2.72,  6.689, 33.417,   2.70
   2.82,  6.688, 33.428,   2.80
   2.92,  6.687, 33.431,   2.90
   3.02,  6.686, 33.434,   3.00
   3.13,  6.681, 33.437,   3.10
   3.23,  6.681, 33.437,   3.20
   3.33,  6.680, 33.438,   3.30
   3.43,  6.676, 33.438,   3.40
   3.53,  6.665, 33.444,   3.50
   3.63,  6.660, 33.444,   3.60
   3.73,  6.655, 33.445,   3.70
   3.83,  6.654, 33.447,   3.80
   3.93,  6.654, 33.444,   3.90
   4.03,  6.652, 33.444,   4.00
   4.13,  6.650, 33.445,   4.10
   4.23,  6.650, 33.445,   4.20
   4.33,  6.650, 33.445,   4.30
   4.44,  6.650, 33.446,   4.40
   4.54,  6.650, 33.444,   4.50
   4.64,  6.650, 33.446,   4.60
   4.74,  6.650, 33.446,   4.70
   4.84,  6.650, 33.446,   4.80
   4.94,  6.650, 33.447,   4.90
   5.04,  6.652, 33.445,   5.00
   5.14,  6.650, 33.446,   5.10
   5.24,  6.650, 33.444,   5.20
   5.34,  6.649, 33.446,   5.30
   5.44,  6.650, 33.445,   5.40
   5.54,  6.648, 33.445,   5.50
   5.65,  6.649, 33.446,   5.60
   5.75,  6.647, 33.447,   5.70
   5.85,  6.648, 33.449,   5.80
   5.95,  6.649, 33.449,   5.90
   6.05,  6.648, 33.447,   6.00
   6.15,  6.648, 33.447,   6.10
   6.25,  6.648, 33.447,   6.20
   6.35,  6.646, 33.448,   6.30
   6.45,  6.647, 33.447,   6.40
   6.55,  6.645, 33.446,   6.50
   6.65,  6.642, 33.448,   6.60
   6.75,  6.640, 33.446,   6.70
   6.86,  6.637, 33.448,   6.80
   6.96,  6.637, 33.448,   6.90
   7.06,  6.637, 33.448,   7.00
   7.16,  6.637, 33.447,   7.10
   7.26,  6.637, 33.448,   7.20
   7.36,  6.637, 33.447,   7.30
   7.46,  6.636, 33.449,   7.40
   7.56,  6.636, 33.447,   7.50
   7.66,  6.636, 33.450,   7.60
   7.76,  6.634, 33.449,   7.70
   7.86,  6.632, 33.450,   7.80
   7.96,  6.625, 33.449,   7.90
   8.06,  6.623, 33.448,   8.00
   8.17,  6.619, 33.452,   8.10
   8.27,  6.615, 33.453,   8.20
   8.37,  6.613, 33.453,   8.30
   8.47,  6.613, 33.453,   8.40
   8.57,  6.613, 33.453,   8.50
   8.67,  6.612, 33.453,   8.60
   8.77,  6.609, 33.455,   8.70
   8.87,  6.608, 33.455,   8.80
