CTD,20251127AORIOS
#Reference: 13March2013Sta.H4.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20130313_1333_0
CASTNO = 1
DATE = 20130313
TIME = 0433
LATITUDE = 39.3284
LONGITUDE = 141.9171
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00,  6.137, 33.288,   0.00
   0.10,  6.139, 33.295,   0.10
   0.20,  6.154, 33.315,   0.20
   0.30,  6.168, 33.342,   0.30
   0.40,  6.173, 33.368,   0.40
   0.50,  6.172, 33.387,   0.50
   0.60,  6.173, 33.396,   0.60
   0.71,  6.177, 33.409,   0.70
   0.81,  6.185, 33.421,   0.80
   0.91,  6.192, 33.433,   0.90
   1.01,  6.185, 33.440,   1.00
   1.11,  6.169, 33.440,   1.10
   1.21,  6.143, 33.442,   1.20
   1.31,  6.127, 33.445,   1.30
   1.41,  6.137, 33.449,   1.40
   1.51,  6.144, 33.450,   1.50
   1.61,  6.156, 33.452,   1.60
   1.71,  6.161, 33.454,   1.70
   1.81,  6.164, 33.455,   1.80
   1.92,  6.186, 33.462,   1.90
   2.02,  6.203, 33.465,   2.00
   2.12,  6.213, 33.471,   2.10
   2.22,  6.220, 33.478,   2.20
   2.32,  6.226, 33.483,   2.30
   2.42,  6.230, 33.486,   2.40
   2.52,  6.225, 33.489,   2.50
   2.62,  6.216, 33.491,   2.60
   2.72,  6.211, 33.493,   2.70
   2.82,  6.202, 33.497,   2.80
   2.92,  6.199, 33.501,   2.90
   3.02,  6.204, 33.507,   3.00
   3.13,  6.207, 33.512,   3.10
   3.23,  6.211, 33.516,   3.20
   3.33,  6.215, 33.521,   3.30
   3.43,  6.214, 33.526,   3.40
   3.53,  6.209, 33.527,   3.50
   3.63,  6.207, 33.527,   3.60
   3.73,  6.208, 33.528,   3.70
   3.83,  6.215, 33.529,   3.80
   3.93,  6.219, 33.529,   3.90
   4.03,  6.221, 33.529,   4.00
   4.13,  6.218, 33.533,   4.10
   4.23,  6.215, 33.531,   4.20
   4.33,  6.206, 33.545,   4.30
   4.44,  6.195, 33.559,   4.40
   4.54,  6.175, 33.570,   4.50
   4.64,  6.153, 33.577,   4.60
   4.74,  6.134, 33.579,   4.70
   4.84,  6.114, 33.585,   4.80
   4.94,  6.107, 33.583,   4.90
   5.04,  6.102, 33.586,   5.00
   5.14,  6.097, 33.586,   5.10
   5.24,  6.093, 33.586,   5.20
   5.34,  6.092, 33.588,   5.30
   5.44,  6.090, 33.590,   5.40
   5.54,  6.086, 33.590,   5.50
   5.65,  6.079, 33.593,   5.60
   5.75,  6.066, 33.595,   5.70
   5.85,  6.055, 33.595,   5.80
   5.95,  6.049, 33.596,   5.90
   6.05,  6.045, 33.598,   6.00
   6.15,  6.045, 33.598,   6.10
   6.25,  6.053, 33.599,   6.20
   6.35,  6.067, 33.602,   6.30
   6.45,  6.074, 33.606,   6.40
   6.55,  6.075, 33.608,   6.50
   6.65,  6.072, 33.611,   6.60
   6.75,  6.064, 33.611,   6.70
   6.86,  6.055, 33.613,   6.80
   6.96,  6.050, 33.615,   6.90
   7.06,  6.043, 33.615,   7.00
   7.16,  6.038, 33.616,   7.10
   7.26,  6.032, 33.616,   7.20
   7.36,  6.028, 33.615,   7.30
   7.46,  6.020, 33.616,   7.40
   7.56,  6.013, 33.620,   7.50
   7.66,  6.012, 33.620,   7.60
   7.76,  6.008, 33.618,   7.70
   7.86,  5.986, 33.625,   7.80
   7.96,  5.974, 33.624,   7.90
   8.06,  5.970, 33.623,   8.00
   8.17,  5.965, 33.623,   8.10
   8.27,  5.963, 33.621,   8.20
   8.37,  5.972, 33.621,   8.30
   8.47,  5.981, 33.616,   8.40
   8.57,  5.982, 33.603,   8.50
END_DATA
