CTD,20251127AORIOS
#Reference: 21January2014(20140826修正）Sta.6.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20140121_0907_0
CASTNO = 1
DATE = 20140121
TIME = 0007
LATITUDE = 39.3414
LONGITUDE = 141.9303
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00,  8.681, 32.862,   0.00
   0.10,  8.718, 32.891,   0.10
   0.20,  8.732, 32.907,   0.20
   0.30,  8.776, 32.987,   0.30
   0.40,  8.869, 33.113,   0.40
   0.50,  8.991, 33.213,   0.50
   0.60,  9.151, 33.296,   0.60
   0.71,  9.217, 33.305,   0.70
   0.81,  9.231, 33.339,   0.80
   0.91,  9.237, 33.344,   0.90
   1.01,  9.248, 33.350,   1.00
   1.11,  9.251, 33.363,   1.10
   1.21,  9.263, 33.377,   1.20
   1.31,  9.265, 33.381,   1.30
   1.41,  9.266, 33.385,   1.40
   1.51,  9.258, 33.400,   1.50
   1.61,  9.261, 33.441,   1.60
   1.71,  9.276, 33.457,   1.70
   1.81,  9.284, 33.465,   1.80
   1.92,  9.298, 33.466,   1.90
   2.02,  9.315, 33.473,   2.00
   2.12,  9.333, 33.489,   2.10
   2.22,  9.358, 33.494,   2.20
   2.32,  9.362, 33.503,   2.30
   2.42,  9.371, 33.507,   2.40
   2.52,  9.384, 33.508,   2.50
   2.62,  9.398, 33.520,   2.60
   2.72,  9.411, 33.516,   2.70
   2.82,  9.412, 33.524,   2.80
   2.92,  9.411, 33.526,   2.90
   3.02,  9.407, 33.532,   3.00
   3.13,  9.400, 33.535,   3.10
   3.23,  9.393, 33.542,   3.20
   3.33,  9.390, 33.544,   3.30
   3.43,  9.393, 33.547,   3.40
   3.53,  9.393, 33.551,   3.50
   3.63,  9.401, 33.551,   3.60
   3.73,  9.406, 33.554,   3.70
   3.83,  9.408, 33.558,   3.80
   3.93,  9.408, 33.553,   3.90
   4.03,  9.411, 33.556,   4.00
   4.13,  9.432, 33.561,   4.10
   4.23,  9.444, 33.561,   4.20
   4.33,  9.459, 33.566,   4.30
   4.44,  9.463, 33.571,   4.40
   4.54,  9.462, 33.573,   4.50
   4.64,  9.455, 33.575,   4.60
   4.74,  9.450, 33.573,   4.70
   4.84,  9.448, 33.575,   4.80
   4.94,  9.449, 33.573,   4.90
   5.04,  9.460, 33.578,   5.00
   5.14,  9.479, 33.586,   5.10
   5.24,  9.499, 33.583,   5.20
   5.34,  9.516, 33.602,   5.30
   5.44,  9.527, 33.597,   5.40
   5.54,  9.517, 33.590,   5.50
   5.65,  9.527, 33.593,   5.60
   5.75,  9.535, 33.589,   5.70
   5.85,  9.540, 33.593,   5.80
   5.95,  9.543, 33.597,   5.90
   6.05,  9.544, 33.595,   6.00
   6.15,  9.552, 33.601,   6.10
   6.25,  9.558, 33.601,   6.20
   6.35,  9.566, 33.603,   6.30
   6.45,  9.593, 33.608,   6.40
   6.55,  9.615, 33.612,   6.50
   6.65,  9.628, 33.615,   6.60
   6.75,  9.633, 33.618,   6.70
   6.86,  9.635, 33.619,   6.80
   6.96,  9.636, 33.616,   6.90
   7.06,  9.638, 33.622,   7.00
   7.16,  9.638, 33.624,   7.10
   7.26,  9.635, 33.625,   7.20
   7.36,  9.628, 33.625,   7.30
   7.46,  9.623, 33.628,   7.40
   7.56,  9.618, 33.628,   7.50
   7.66,  9.613, 33.628,   7.60
   7.76,  9.610, 33.628,   7.70
   7.86,  9.608, 33.628,   7.80
   7.96,  9.608, 33.628,   7.90
   8.06,  9.607, 33.625,   8.00
   8.17,  9.607, 33.627,   8.10
   8.27,  9.606, 33.623,   8.20
   8.37,  9.603, 33.627,   8.30
   8.47,  9.599, 33.630,   8.40
   8.57,  9.596, 33.631,   8.50
   8.67,  9.593, 33.630,   8.60
   8.77,  9.593, 33.630,   8.70
   8.87,  9.589, 33.631,   8.80
   8.97,  9.582, 33.631,   8.90
   9.07,  9.579, 33.629,   9.00
   9.17,  9.577, 33.629,   9.10
   9.27,  9.576, 33.630,   9.20
   9.38,  9.578, 33.631,   9.30
   9.48,  9.581, 33.634,   9.40
   9.58,  9.585, 33.633,   9.50
   9.68,  9.586, 33.634,   9.60
   9.78,  9.587, 33.636,   9.70
   9.88,  9.589, 33.635,   9.80
   9.98,  9.589, 33.634,   9.90
  10.08,  9.589, 33.637,  10.00
  10.18,  9.589, 33.639,  10.10
  10.28,  9.588, 33.639,  10.20
  10.38,  9.587, 33.640,  10.30
  10.48,  9.586, 33.641,  10.40
  10.59,  9.585, 33.640,  10.50
  10.69,  9.582, 33.642,  10.60
  10.79,  9.580, 33.643,  10.70
  10.89,  9.578, 33.644,  10.80
  10.99,  9.577, 33.645,  10.90
  11.09,  9.577, 33.643,  11.00
  11.19,  9.575, 33.642,  11.10
  11.29,  9.575, 33.643,  11.20
  11.39,  9.574, 33.645,  11.30
  11.49,  9.575, 33.643,  11.40
  11.59,  9.572, 33.645,  11.50
  11.69,  9.572, 33.645,  11.60
  11.80,  9.571, 33.644,  11.70
  11.90,  9.571, 33.644,  11.80
  12.00,  9.570, 33.644,  11.90
  12.10,  9.571, 33.641,  12.00
  12.20,  9.570, 33.644,  12.10
  12.30,  9.569, 33.645,  12.20
  12.40,  9.568, 33.645,  12.30
  12.50,  9.568, 33.645,  12.40
  12.60,  9.566, 33.645,  12.50
  12.70,  9.564, 33.643,  12.60
  12.80,  9.559, 33.643,  12.70
  12.90,  9.558, 33.645,  12.80
  13.00,  9.555, 33.646,  12.90
  13.11,  9.555, 33.642,  13.00
  13.21,  9.554, 33.646,  13.10
  13.31,  9.554, 33.645,  13.20
  13.41,  9.554, 33.646,  13.30
  13.51,  9.554, 33.646,  13.40
