CTD,20251127AORIOS
#Reference: 30May2013Sta.H4.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20130530_0958_0
CASTNO = 1
DATE = 20130530
TIME = 0058
LATITUDE = 39.3284
LONGITUDE = 141.9171
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00,  9.312, 33.590,   0.00
   0.10,  9.329, 33.573,   0.10
   0.20,  9.313, 33.545,   0.20
   0.30,  9.320, 33.524,   0.30
   0.40,  9.275, 33.525,   0.40
   0.50,  9.156, 33.544,   0.50
   0.60,  9.085, 33.549,   0.60
   0.71,  9.020, 33.559,   0.70
   0.81,  8.988, 33.551,   0.80
   0.91,  8.957, 33.560,   0.90
   1.01,  8.951, 33.565,   1.00
   1.11,  8.948, 33.560,   1.10
   1.21,  8.946, 33.562,   1.20
   1.31,  8.954, 33.558,   1.30
   1.41,  8.959, 33.559,   1.40
   1.51,  8.962, 33.563,   1.50
   1.61,  8.968, 33.564,   1.60
   1.71,  8.973, 33.565,   1.70
   1.81,  8.974, 33.567,   1.80
   1.92,  8.974, 33.568,   1.90
   2.02,  8.958, 33.571,   2.00
   2.12,  8.955, 33.571,   2.10
   2.22,  8.951, 33.570,   2.20
   2.32,  8.949, 33.568,   2.30
   2.42,  8.949, 33.570,   2.40
   2.52,  8.946, 33.572,   2.50
   2.62,  8.945, 33.571,   2.60
   2.72,  8.938, 33.573,   2.70
   2.82,  8.936, 33.572,   2.80
   2.92,  8.925, 33.573,   2.90
   3.02,  8.932, 33.569,   3.00
   3.13,  8.915, 33.574,   3.10
   3.23,  8.905, 33.573,   3.20
   3.33,  8.900, 33.568,   3.30
   3.43,  8.895, 33.572,   3.40
   3.53,  8.859, 33.574,   3.50
   3.63,  8.835, 33.578,   3.60
   3.73,  8.832, 33.574,   3.70
   3.83,  8.819, 33.578,   3.80
   3.93,  8.812, 33.580,   3.90
   4.03,  8.808, 33.580,   4.00
   4.13,  8.806, 33.583,   4.10
   4.23,  8.804, 33.582,   4.20
   4.33,  8.802, 33.582,   4.30
   4.44,  8.799, 33.584,   4.40
   4.54,  8.797, 33.586,   4.50
   4.64,  8.797, 33.587,   4.60
   4.74,  8.796, 33.586,   4.70
   4.84,  8.797, 33.590,   4.80
   4.94,  8.788, 33.599,   4.90
   5.04,  8.784, 33.601,   5.00
   5.14,  8.782, 33.603,   5.10
   5.24,  8.780, 33.603,   5.20
   5.34,  8.779, 33.602,   5.30
   5.44,  8.779, 33.605,   5.40
   5.54,  8.779, 33.606,   5.50
   5.65,  8.774, 33.614,   5.60
   5.75,  8.780, 33.620,   5.70
   5.85,  8.783, 33.621,   5.80
   5.95,  8.786, 33.623,   5.90
   6.05,  8.786, 33.622,   6.00
   6.15,  8.787, 33.621,   6.10
   6.25,  8.787, 33.621,   6.20
   6.35,  8.787, 33.621,   6.30
   6.45,  8.787, 33.621,   6.40
   6.55,  8.788, 33.624,   6.50
   6.65,  8.787, 33.624,   6.60
   6.75,  8.786, 33.623,   6.70
   6.86,  8.787, 33.622,   6.80
   6.96,  8.790, 33.619,   6.90
   7.06,  8.789, 33.620,   7.00
   7.16,  8.787, 33.624,   7.10
   7.26,  8.786, 33.625,   7.20
   7.36,  8.788, 33.622,   7.30
   7.46,  8.789, 33.621,   7.40
   7.56,  8.790, 33.622,   7.50
   7.66,  8.790, 33.622,   7.60
   7.76,  8.789, 33.621,   7.70
   7.86,  8.789, 33.622,   7.80
   7.96,  8.789, 33.621,   7.90
   8.06,  8.790, 33.621,   8.00
   8.17,  8.789, 33.622,   8.10
   8.27,  8.789, 33.622,   8.20
END_DATA
