CTD,20251127AORIOS
#Reference: 22March2012Sta.2p.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20120322_0847_0
CASTNO = 1
DATE = 20120321
TIME = 2347
LATITUDE = 39.3421
LONGITUDE = 141.9478
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00,  3.729, 32.528,   0.00
   0.10,  3.695, 32.559,   0.10
   0.20,  3.746, 32.587,   0.20
   0.30,  3.835, 32.634,   0.30
   0.40,  3.865, 32.661,   0.40
   0.50,  3.866, 32.690,   0.50
   0.60,  3.888, 32.736,   0.60
   0.71,  3.935, 32.776,   0.70
   0.81,  3.970, 32.803,   0.80
   0.91,  3.999, 32.826,   0.90
   1.01,  4.029, 32.848,   1.00
   1.11,  4.072, 32.878,   1.10
   1.21,  4.099, 32.900,   1.20
   1.31,  4.130, 32.920,   1.30
   1.41,  4.188, 32.949,   1.40
   1.51,  4.214, 32.964,   1.50
   1.61,  4.262, 32.992,   1.60
   1.71,  4.293, 33.007,   1.70
   1.81,  4.307, 33.015,   1.80
   1.92,  4.317, 33.022,   1.90
   2.02,  4.332, 33.031,   2.00
   2.12,  4.341, 33.034,   2.10
   2.22,  4.348, 33.040,   2.20
   2.32,  4.353, 33.043,   2.30
   2.42,  4.361, 33.049,   2.40
   2.52,  4.368, 33.050,   2.50
   2.62,  4.373, 33.052,   2.60
   2.72,  4.377, 33.055,   2.70
   2.82,  4.381, 33.058,   2.80
   2.92,  4.383, 33.076,   2.90
   3.02,  4.375, 33.110,   3.00
   3.13,  4.361, 33.130,   3.10
   3.23,  4.353, 33.141,   3.20
   3.33,  4.332, 33.153,   3.30
   3.43,  4.273, 33.173,   3.40
   3.53,  4.218, 33.189,   3.50
   3.63,  4.176, 33.200,   3.60
   3.73,  4.149, 33.208,   3.70
   3.83,  4.132, 33.213,   3.80
   3.93,  4.115, 33.214,   3.90
   4.03,  4.111, 33.215,   4.00
   4.13,  4.117, 33.219,   4.10
   4.23,  4.130, 33.219,   4.20
   4.33,  4.138, 33.218,   4.30
   4.44,  4.144, 33.219,   4.40
   4.54,  4.139, 33.223,   4.50
   4.64,  4.127, 33.225,   4.60
   4.74,  4.117, 33.228,   4.70
   4.84,  4.109, 33.228,   4.80
   4.94,  4.101, 33.230,   4.90
   5.04,  4.095, 33.233,   5.00
   5.14,  4.096, 33.232,   5.10
   5.24,  4.096, 33.233,   5.20
   5.34,  4.104, 33.234,   5.30
   5.44,  4.102, 33.237,   5.40
   5.54,  4.101, 33.239,   5.50
   5.65,  4.109, 33.242,   5.60
   5.75,  4.117, 33.243,   5.70
   5.85,  4.119, 33.244,   5.80
   5.95,  4.120, 33.243,   5.90
   6.05,  4.121, 33.245,   6.00
   6.15,  4.121, 33.247,   6.10
   6.25,  4.126, 33.246,   6.20
   6.35,  4.153, 33.251,   6.30
   6.45,  4.179, 33.258,   6.40
   6.55,  4.191, 33.263,   6.50
   6.65,  4.198, 33.267,   6.60
   6.75,  4.200, 33.268,   6.70
   6.86,  4.201, 33.270,   6.80
   6.96,  4.202, 33.271,   6.90
   7.06,  4.203, 33.271,   7.00
   7.16,  4.204, 33.272,   7.10
   7.26,  4.205, 33.271,   7.20
   7.36,  4.204, 33.272,   7.30
   7.46,  4.202, 33.272,   7.40
   7.56,  4.199, 33.272,   7.50
   7.66,  4.196, 33.272,   7.60
   7.76,  4.194, 33.273,   7.70
   7.86,  4.193, 33.273,   7.80
   7.96,  4.192, 33.272,   7.90
   8.06,  4.192, 33.271,   8.00
   8.17,  4.192, 33.272,   8.10
   8.27,  4.189, 33.273,   8.20
   8.37,  4.186, 33.275,   8.30
   8.47,  4.184, 33.278,   8.40
   8.57,  4.183, 33.282,   8.50
   8.67,  4.183, 33.287,   8.60
   8.77,  4.184, 33.292,   8.70
   8.87,  4.181, 33.297,   8.80
   8.97,  4.180, 33.305,   8.90
   9.07,  4.188, 33.309,   9.00
   9.17,  4.186, 33.316,   9.10
   9.27,  4.182, 33.317,   9.20
   9.38,  4.185, 33.316,   9.30
   9.48,  4.188, 33.317,   9.40
   9.58,  4.190, 33.318,   9.50
   9.68,  4.200, 33.316,   9.60
   9.78,  4.194, 33.318,   9.70
   9.88,  4.196, 33.324,   9.80
   9.98,  4.207, 33.324,   9.90
  10.08,  4.216, 33.323,  10.00
  10.18,  4.217, 33.322,  10.10
  10.28,  4.217, 33.322,  10.20
  10.38,  4.220, 33.322,  10.30
  10.48,  4.225, 33.324,  10.40
