CTD,20251127AORIOS
#Reference: 30January2013Sta.7.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20130130_1117_0
CASTNO = 1
DATE = 20130130
TIME = 0217
LATITUDE = 39.3444
LONGITUDE = 141.9248
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00,  8.887, 33.679,   0.00
   0.10,  8.899, 33.676,   0.10
   0.20,  8.900, 33.689,   0.20
   0.30,  8.905, 33.694,   0.30
   0.40,  8.905, 33.701,   0.40
   0.50,  8.905, 33.703,   0.50
   0.60,  8.905, 33.707,   0.60
   0.71,  8.906, 33.706,   0.70
   0.81,  8.906, 33.702,   0.80
   0.91,  8.907, 33.696,   0.90
   1.01,  8.905, 33.695,   1.00
   1.11,  8.906, 33.704,   1.10
   1.21,  8.907, 33.706,   1.20
   1.31,  8.907, 33.706,   1.30
   1.41,  8.907, 33.708,   1.40
   1.51,  8.907, 33.708,   1.50
   1.61,  8.908, 33.708,   1.60
   1.71,  8.909, 33.706,   1.70
   1.81,  8.908, 33.707,   1.80
   1.92,  8.907, 33.710,   1.90
   2.02,  8.906, 33.713,   2.00
   2.12,  8.906, 33.714,   2.10
   2.22,  8.907, 33.710,   2.20
   2.32,  8.907, 33.710,   2.30
   2.42,  8.907, 33.710,   2.40
   2.52,  8.908, 33.710,   2.50
   2.62,  8.907, 33.714,   2.60
   2.72,  8.907, 33.722,   2.70
   2.82,  8.906, 33.720,   2.80
   2.92,  8.906, 33.717,   2.90
   3.02,  8.906, 33.718,   3.00
   3.13,  8.906, 33.722,   3.10
   3.23,  8.908, 33.733,   3.20
   3.33,  8.909, 33.749,   3.30
   3.43,  8.912, 33.751,   3.40
   3.53,  8.912, 33.750,   3.50
   3.63,  8.911, 33.753,   3.60
   3.73,  8.911, 33.754,   3.70
   3.83,  8.913, 33.761,   3.80
   3.93,  8.912, 33.766,   3.90
   4.03,  8.912, 33.767,   4.00
   4.13,  8.913, 33.766,   4.10
   4.23,  8.913, 33.762,   4.20
   4.33,  8.913, 33.763,   4.30
   4.44,  8.914, 33.779,   4.40
   4.54,  8.915, 33.775,   4.50
   4.64,  8.916, 33.787,   4.60
   4.74,  8.920, 33.799,   4.70
   4.84,  8.921, 33.817,   4.80
   4.94,  8.927, 33.831,   4.90
   5.04,  8.933, 33.840,   5.00
   5.14,  8.937, 33.843,   5.10
   5.24,  8.939, 33.843,   5.20
   5.34,  8.940, 33.845,   5.30
   5.44,  8.941, 33.847,   5.40
   5.54,  8.943, 33.849,   5.50
   5.65,  8.945, 33.846,   5.60
   5.75,  8.948, 33.850,   5.70
   5.85,  8.952, 33.849,   5.80
   5.95,  8.955, 33.852,   5.90
   6.05,  8.956, 33.853,   6.00
   6.15,  8.958, 33.852,   6.10
   6.25,  8.958, 33.854,   6.20
   6.35,  8.959, 33.851,   6.30
   6.45,  8.960, 33.852,   6.40
   6.55,  8.961, 33.852,   6.50
   6.65,  8.961, 33.850,   6.60
   6.75,  8.962, 33.851,   6.70
   6.86,  8.963, 33.852,   6.80
   6.96,  8.963, 33.852,   6.90
   7.06,  8.968, 33.853,   7.00
   7.16,  8.976, 33.852,   7.10
   7.26,  8.978, 33.854,   7.20
   7.36,  8.977, 33.856,   7.30
   7.46,  8.974, 33.858,   7.40
   7.56,  8.970, 33.858,   7.50
   7.66,  8.967, 33.857,   7.60
   7.76,  8.965, 33.856,   7.70
   7.86,  8.964, 33.857,   7.80
   7.96,  8.962, 33.860,   7.90
   8.06,  8.962, 33.857,   8.00
   8.17,  8.961, 33.859,   8.10
   8.27,  8.961, 33.858,   8.20
   8.37,  8.960, 33.859,   8.30
   8.47,  8.959, 33.858,   8.40
   8.57,  8.959, 33.858,   8.50
   8.67,  8.959, 33.858,   8.60
   8.77,  8.959, 33.860,   8.70
