CTD,20251127AORIOS
#Reference: 大槌CTD観測日まとめ - N K.xlsx
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20140826_0932_0
CASTNO = 1
DATE = 20140826
TIME = 0032
LATITUDE = 39.3500
LONGITUDE = 141.9200
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00, 20.250, 25.069,   0.00
   0.10, 20.338, 27.165,   0.10
   0.20, 20.535, 28.191,   0.20
   0.30, 20.616, 28.201,   0.30
   0.40, 20.673, 28.441,   0.40
   0.50, 20.868, 31.206,   0.50
   0.60, 20.994, 31.690,   0.60
   0.71, 21.038, 32.021,   0.70
   0.81, 21.051, 31.986,   0.80
   0.91, 21.053, 32.128,   0.90
   1.01, 21.064, 32.421,   1.00
   1.11, 21.080, 32.648,   1.10
   1.21, 21.075, 32.699,   1.20
   1.31, 21.060, 32.725,   1.30
   1.41, 21.041, 32.760,   1.40
   1.51, 21.023, 32.810,   1.50
   1.61, 21.010, 32.815,   1.60
   1.71, 20.996, 32.815,   1.70
   1.81, 20.983, 32.826,   1.80
   1.92, 20.975, 32.843,   1.90
   2.02, 20.969, 32.851,   2.00
   2.12, 20.954, 32.846,   2.10
   2.22, 20.925, 32.866,   2.20
   2.32, 20.905, 32.879,   2.30
   2.42, 20.890, 32.889,   2.40
   2.52, 20.878, 32.897,   2.50
   2.62, 20.865, 32.912,   2.60
   2.72, 20.854, 32.924,   2.70
   2.82, 20.844, 32.932,   2.80
   2.92, 20.833, 32.941,   2.90
   3.02, 20.824, 32.946,   3.00
   3.13, 20.811, 32.954,   3.10
   3.23, 20.797, 32.967,   3.20
   3.33, 20.788, 32.976,   3.30
   3.43, 20.779, 32.992,   3.40
   3.53, 20.771, 33.025,   3.50
   3.63, 20.765, 33.042,   3.60
   3.73, 20.755, 33.051,   3.70
   3.83, 20.748, 33.058,   3.80
   3.93, 20.742, 33.063,   3.90
   4.03, 20.735, 33.077,   4.00
   4.13, 20.727, 33.084,   4.10
   4.23, 20.721, 33.085,   4.20
   4.33, 20.718, 33.092,   4.30
   4.44, 20.717, 33.093,   4.40
   4.54, 20.716, 33.093,   4.50
   4.64, 20.716, 33.091,   4.60
   4.74, 20.715, 33.093,   4.70
   4.84, 20.715, 33.109,   4.80
   4.94, 20.721, 33.116,   4.90
   5.04, 20.729, 33.110,   5.00
   5.14, 20.733, 33.121,   5.10
   5.24, 20.736, 33.119,   5.20
   5.34, 20.738, 33.123,   5.30
   5.44, 20.739, 33.125,   5.40
   5.54, 20.739, 33.124,   5.50
   5.65, 20.740, 33.123,   5.60
   5.75, 20.739, 33.130,   5.70
   5.85, 20.738, 33.133,   5.80
   5.95, 20.737, 33.135,   5.90
   6.05, 20.735, 33.147,   6.00
   6.15, 20.730, 33.152,   6.10
   6.25, 20.727, 33.155,   6.20
   6.35, 20.725, 33.157,   6.30
   6.45, 20.722, 33.161,   6.40
   6.55, 20.720, 33.164,   6.50
   6.65, 20.717, 33.168,   6.60
