CTD,20251127AORIOS
#Reference: 28November2012Sta.8.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20121128_1448_0
CASTNO = 1
DATE = 20121128
TIME = 0548
LATITUDE = 39.3492
LONGITUDE = 141.9182
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00, 14.660, 33.184,   0.00
   0.10, 14.664, 33.225,   0.10
   0.20, 14.709, 33.250,   0.20
   0.30, 14.738, 33.265,   0.30
   0.40, 14.801, 33.308,   0.40
   0.50, 14.847, 33.343,   0.50
   0.60, 14.920, 33.419,   0.60
   0.71, 14.957, 33.482,   0.70
   0.81, 14.973, 33.502,   0.80
   0.91, 14.974, 33.511,   0.90
   1.01, 14.960, 33.519,   1.00
   1.11, 14.912, 33.516,   1.10
   1.21, 14.867, 33.515,   1.20
   1.31, 14.859, 33.512,   1.30
   1.41, 14.869, 33.511,   1.40
   1.51, 14.892, 33.504,   1.50
   1.61, 14.897, 33.522,   1.60
   1.71, 14.917, 33.526,   1.70
   1.81, 14.950, 33.523,   1.80
   1.92, 14.967, 33.535,   1.90
   2.02, 14.984, 33.546,   2.00
   2.12, 15.005, 33.560,   2.10
   2.22, 15.013, 33.566,   2.20
   2.32, 15.023, 33.570,   2.30
   2.42, 15.030, 33.576,   2.40
   2.52, 15.035, 33.577,   2.50
   2.62, 15.040, 33.580,   2.60
   2.72, 15.045, 33.583,   2.70
   2.82, 15.050, 33.586,   2.80
   2.92, 15.052, 33.587,   2.90
   3.02, 15.054, 33.589,   3.00
   3.13, 15.056, 33.588,   3.10
   3.23, 15.062, 33.591,   3.20
   3.33, 15.067, 33.592,   3.30
   3.43, 15.070, 33.596,   3.40
   3.53, 15.074, 33.595,   3.50
   3.63, 15.078, 33.599,   3.60
   3.73, 15.087, 33.603,   3.70
   3.83, 15.108, 33.609,   3.80
   3.93, 15.125, 33.614,   3.90
   4.03, 15.134, 33.617,   4.00
   4.13, 15.140, 33.623,   4.10
   4.23, 15.151, 33.625,   4.20
   4.33, 15.162, 33.632,   4.30
   4.44, 15.171, 33.636,   4.40
   4.54, 15.182, 33.642,   4.50
   4.64, 15.192, 33.649,   4.60
   4.74, 15.199, 33.653,   4.70
   4.84, 15.206, 33.657,   4.80
   4.94, 15.213, 33.660,   4.90
   5.04, 15.216, 33.663,   5.00
   5.14, 15.219, 33.663,   5.10
   5.24, 15.221, 33.665,   5.20
   5.34, 15.223, 33.670,   5.30
   5.44, 15.223, 33.670,   5.40
   5.54, 15.223, 33.670,   5.50
   5.65, 15.221, 33.669,   5.60
   5.75, 15.218, 33.668,   5.70
   5.85, 15.214, 33.671,   5.80
   5.95, 15.213, 33.671,   5.90
   6.05, 15.210, 33.671,   6.00
   6.15, 15.209, 33.673,   6.10
   6.25, 15.209, 33.674,   6.20
   6.35, 15.209, 33.673,   6.30
   6.45, 15.210, 33.672,   6.40
   6.55, 15.210, 33.673,   6.50
   6.65, 15.211, 33.676,   6.60
   6.75, 15.211, 33.678,   6.70
   6.86, 15.212, 33.678,   6.80
   6.96, 15.212, 33.679,   6.90
   7.06, 15.211, 33.679,   7.00
   7.16, 15.210, 33.680,   7.10
   7.26, 15.207, 33.679,   7.20
   7.36, 15.204, 33.680,   7.30
   7.46, 15.201, 33.680,   7.40
   7.56, 15.198, 33.679,   7.50
   7.66, 15.198, 33.679,   7.60
   7.76, 15.196, 33.679,   7.70
   7.86, 15.194, 33.679,   7.80
   7.96, 15.193, 33.680,   7.90
   8.06, 15.195, 33.678,   8.00
   8.17, 15.197, 33.681,   8.10
   8.27, 15.199, 33.681,   8.20
   8.37, 15.203, 33.686,   8.30
   8.47, 15.207, 33.688,   8.40
   8.57, 15.217, 33.690,   8.50
   8.67, 15.224, 33.694,   8.60
   8.77, 15.227, 33.698,   8.70
   8.87, 15.230, 33.698,   8.80
   8.97, 15.231, 33.698,   8.90
   9.07, 15.233, 33.700,   9.00
   9.17, 15.235, 33.700,   9.10
   9.27, 15.235, 33.700,   9.20
   9.38, 15.237, 33.701,   9.30
   9.48, 15.238, 33.701,   9.40
   9.58, 15.238, 33.703,   9.50
   9.68, 15.239, 33.701,   9.60
   9.78, 15.238, 33.702,   9.70
   9.88, 15.237, 33.703,   9.80
   9.98, 15.237, 33.702,   9.90
  10.08, 15.236, 33.701,  10.00
  10.18, 15.236, 33.700,  10.10
  10.28, 15.235, 33.700,  10.20
  10.38, 15.233, 33.701,  10.30
  10.48, 15.230, 33.701,  10.40
  10.59, 15.227, 33.702,  10.50
  10.69, 15.225, 33.703,  10.60
  10.79, 15.224, 33.700,  10.70
  10.89, 15.224, 33.700,  10.80
  10.99, 15.224, 33.701,  10.90
  11.09, 15.222, 33.702,  11.00
  11.19, 15.221, 33.702,  11.10
