CTD,20251127AORIOS
#Reference: 04March2014Sta.5.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20140304_1418_0
CASTNO = 1
DATE = 20140304
TIME = 0518
LATITUDE = 39.3388
LONGITUDE = 141.9340
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00,  6.706, 33.136,   0.00
   0.10,  6.707, 33.143,   0.10
   0.20,  6.705, 33.159,   0.20
   0.30,  6.707, 33.165,   0.30
   0.40,  6.705, 33.162,   0.40
   0.50,  6.705, 33.156,   0.50
   0.60,  6.704, 33.157,   0.60
   0.71,  6.705, 33.160,   0.70
   0.81,  6.705, 33.166,   0.80
   0.91,  6.706, 33.171,   0.90
   1.01,  6.706, 33.166,   1.00
   1.11,  6.705, 33.163,   1.10
   1.21,  6.705, 33.163,   1.20
   1.31,  6.706, 33.163,   1.30
   1.41,  6.711, 33.173,   1.40
   1.51,  6.719, 33.202,   1.50
   1.61,  6.726, 33.225,   1.60
   1.71,  6.728, 33.231,   1.70
   1.81,  6.728, 33.236,   1.80
   1.92,  6.730, 33.239,   1.90
   2.02,  6.729, 33.246,   2.00
   2.12,  6.730, 33.257,   2.10
   2.22,  6.732, 33.274,   2.20
   2.32,  6.733, 33.291,   2.30
   2.42,  6.735, 33.315,   2.40
   2.52,  6.735, 33.338,   2.50
   2.62,  6.737, 33.346,   2.60
   2.72,  6.738, 33.354,   2.70
   2.82,  6.739, 33.359,   2.80
   2.92,  6.739, 33.363,   2.90
   3.02,  6.739, 33.368,   3.00
   3.13,  6.737, 33.373,   3.10
   3.23,  6.734, 33.385,   3.20
   3.33,  6.731, 33.395,   3.30
   3.43,  6.730, 33.399,   3.40
   3.53,  6.727, 33.404,   3.50
   3.63,  6.724, 33.409,   3.60
   3.73,  6.723, 33.411,   3.70
   3.83,  6.721, 33.413,   3.80
   3.93,  6.721, 33.415,   3.90
   4.03,  6.721, 33.413,   4.00
   4.13,  6.721, 33.414,   4.10
   4.23,  6.720, 33.418,   4.20
   4.33,  6.719, 33.418,   4.30
   4.44,  6.722, 33.421,   4.40
   4.54,  6.735, 33.423,   4.50
   4.64,  6.743, 33.423,   4.60
   4.74,  6.744, 33.424,   4.70
   4.84,  6.739, 33.426,   4.80
   4.94,  6.736, 33.429,   4.90
   5.04,  6.731, 33.430,   5.00
   5.14,  6.730, 33.430,   5.10
   5.24,  6.727, 33.430,   5.20
   5.34,  6.723, 33.432,   5.30
   5.44,  6.719, 33.432,   5.40
   5.54,  6.718, 33.433,   5.50
   5.65,  6.716, 33.433,   5.60
   5.75,  6.715, 33.433,   5.70
   5.85,  6.711, 33.437,   5.80
   5.95,  6.709, 33.437,   5.90
   6.05,  6.699, 33.439,   6.00
   6.15,  6.696, 33.439,   6.10
   6.25,  6.694, 33.439,   6.20
   6.35,  6.694, 33.440,   6.30
   6.45,  6.690, 33.440,   6.40
   6.55,  6.684, 33.440,   6.50
   6.65,  6.678, 33.441,   6.60
   6.75,  6.677, 33.442,   6.70
   6.86,  6.674, 33.443,   6.80
   6.96,  6.670, 33.444,   6.90
   7.06,  6.669, 33.445,   7.00
   7.16,  6.668, 33.444,   7.10
   7.26,  6.668, 33.444,   7.20
   7.36,  6.667, 33.445,   7.30
   7.46,  6.669, 33.443,   7.40
   7.56,  6.667, 33.447,   7.50
   7.66,  6.666, 33.447,   7.60
   7.76,  6.670, 33.449,   7.70
   7.86,  6.674, 33.450,   7.80
   7.96,  6.678, 33.450,   7.90
   8.06,  6.681, 33.449,   8.00
   8.17,  6.680, 33.449,   8.10
   8.27,  6.682, 33.449,   8.20
   8.37,  6.686, 33.452,   8.30
   8.47,  6.688, 33.453,   8.40
   8.57,  6.690, 33.452,   8.50
   8.67,  6.687, 33.451,   8.60
   8.77,  6.684, 33.453,   8.70
   8.87,  6.682, 33.453,   8.80
   8.97,  6.680, 33.451,   8.90
   9.07,  6.678, 33.453,   9.00
   9.17,  6.675, 33.453,   9.10
   9.27,  6.675, 33.453,   9.20
   9.38,  6.675, 33.454,   9.30
   9.48,  6.673, 33.454,   9.40
   9.58,  6.672, 33.454,   9.50
   9.68,  6.669, 33.453,   9.60
   9.78,  6.667, 33.452,   9.70
   9.88,  6.670, 33.450,   9.80
   9.98,  6.674, 33.451,   9.90
  10.08,  6.672, 33.456,  10.00
  10.18,  6.671, 33.456,  10.10
  10.28,  6.672, 33.456,  10.20
  10.38,  6.672, 33.457,  10.30
  10.48,  6.670, 33.457,  10.40
  10.59,  6.672, 33.457,  10.50
  10.69,  6.673, 33.456,  10.60
  10.79,  6.673, 33.456,  10.70
  10.89,  6.675, 33.455,  10.80
  10.99,  6.677, 33.457,  10.90
  11.09,  6.682, 33.458,  11.00
  11.19,  6.684, 33.459,  11.10
  11.29,  6.689, 33.460,  11.20
  11.39,  6.693, 33.459,  11.30
  11.49,  6.697, 33.460,  11.40
  11.59,  6.703, 33.460,  11.50
  11.69,  6.711, 33.460,  11.60
  11.80,  6.713, 33.455,  11.70
  11.90,  6.711, 33.457,  11.80
  12.00,  6.708, 33.458,  11.90
  12.10,  6.707, 33.461,  12.00
  12.20,  6.707, 33.461,  12.10
  12.30,  6.707, 33.462,  12.20
  12.40,  6.706, 33.463,  12.30
  12.50,  6.706, 33.462,  12.40
  12.60,  6.708, 33.462,  12.50
  12.70,  6.708, 33.463,  12.60
  12.80,  6.713, 33.463,  12.70
  12.90,  6.715, 33.464,  12.80
  13.00,  6.716, 33.462,  12.90
  13.11,  6.717, 33.462,  13.00
  13.21,  6.719, 33.461,  13.10
  13.31,  6.697, 33.470,  13.20
  13.41,  6.689, 33.467,  13.30
  13.51,  6.682, 33.465,  13.40
  13.61,  6.671, 33.463,  13.50
  13.71,  6.669, 33.462,  13.60
  13.81,  6.663, 33.460,  13.70
  13.91,  6.660, 33.460,  13.80
  14.01,  6.660, 33.458,  13.90
  14.11,  6.663, 33.460,  14.00
  14.21,  6.663, 33.461,  14.10
  14.32,  6.658, 33.458,  14.20
  14.42,  6.650, 33.460,  14.30
  14.52,  6.645, 33.461,  14.40
  14.62,  6.650, 33.460,  14.50
  14.72,  6.658, 33.458,  14.60
  14.82,  6.663, 33.456,  14.70
  14.92,  6.680, 33.465,  14.80
  15.02,  6.696, 33.471,  14.90
  15.12,  6.705, 33.472,  15.00
  15.22,  6.711, 33.473,  15.10
  15.32,  6.711, 33.475,  15.20
  15.42,  6.709, 33.476,  15.30
  15.53,  6.708, 33.476,  15.40
  15.63,  6.703, 33.475,  15.50
  15.73,  6.699, 33.476,  15.60
  15.83,  6.698, 33.477,  15.70
  15.93,  6.698, 33.479,  15.80
  16.03,  6.703, 33.477,  15.90
  16.13,  6.704, 33.478,  16.00
  16.23,  6.707, 33.478,  16.10
  16.33,  6.711, 33.478,  16.20
  16.43,  6.715, 33.478,  16.30
  16.53,  6.717, 33.479,  16.40
  16.63,  6.717, 33.479,  16.50
  16.73,  6.712, 33.480,  16.60
  16.84,  6.704, 33.479,  16.70
  16.94,  6.703, 33.477,  16.80
  17.04,  6.702, 33.480,  16.90
  17.14,  6.702, 33.480,  17.00
  17.24,  6.700, 33.482,  17.10
  17.34,  6.699, 33.481,  17.20
  17.44,  6.698, 33.482,  17.30
  17.54,  6.694, 33.480,  17.40
  17.64,  6.688, 33.481,  17.50
  17.74,  6.686, 33.480,  17.60
  17.84,  6.684, 33.480,  17.70
  17.94,  6.681, 33.481,  17.80
  18.05,  6.680, 33.480,  17.90
  18.15,  6.679, 33.480,  18.00
  18.25,  6.678, 33.481,  18.10
  18.35,  6.678, 33.480,  18.20
  18.45,  6.678, 33.480,  18.30
  18.55,  6.677, 33.481,  18.40
  18.65,  6.676, 33.480,  18.50
  18.75,  6.677, 33.481,  18.60
  18.85,  6.676, 33.481,  18.70
  18.95,  6.677, 33.481,  18.80
  19.05,  6.678, 33.480,  18.90
  19.15,  6.675, 33.480,  19.00
  19.26,  6.674, 33.480,  19.10
  19.36,  6.674, 33.481,  19.20
  19.46,  6.674, 33.480,  19.30
  19.56,  6.675, 33.482,  19.40
  19.66,  6.676, 33.481,  19.50
  19.76,  6.675, 33.482,  19.60
  19.86,  6.675, 33.479,  19.70
  19.96,  6.675, 33.479,  19.80
  20.06,  6.674, 33.481,  19.90
  20.16,  6.674, 33.482,  20.00
  20.26,  6.674, 33.481,  20.10
  20.36,  6.674, 33.481,  20.20
  20.47,  6.674, 33.481,  20.30
  20.57,  6.674, 33.480,  20.40
  20.67,  6.674, 33.480,  20.50
  20.77,  6.674, 33.482,  20.60
  20.87,  6.673, 33.481,  20.70
  20.97,  6.674, 33.480,  20.80
  21.07,  6.675, 33.481,  20.90
  21.17,  6.674, 33.482,  21.00
  21.27,  6.675, 33.483,  21.10
  21.37,  6.678, 33.483,  21.20
  21.47,  6.678, 33.483,  21.30
  21.57,  6.679, 33.481,  21.40
  21.68,  6.676, 33.481,  21.50
  21.78,  6.673, 33.482,  21.60
  21.88,  6.671, 33.482,  21.70
  21.98,  6.670, 33.482,  21.80
  22.08,  6.670, 33.482,  21.90
  22.18,  6.667, 33.482,  22.00
  22.28,  6.666, 33.483,  22.10
  22.38,  6.666, 33.483,  22.20
  22.48,  6.665, 33.485,  22.30
  22.58,  6.665, 33.482,  22.40
  22.68,  6.666, 33.482,  22.50
  22.78,  6.665, 33.482,  22.60
  22.88,  6.664, 33.481,  22.70
  22.99,  6.664, 33.481,  22.80
  23.09,  6.662, 33.482,  22.90
  23.19,  6.662, 33.482,  23.00
  23.29,  6.660, 33.480,  23.10
  23.39,  6.658, 33.481,  23.20
  23.49,  6.654, 33.481,  23.30
  23.59,  6.653, 33.482,  23.40
  23.69,  6.652, 33.482,  23.50
  23.79,  6.651, 33.480,  23.60
  23.89,  6.650, 33.481,  23.70
  23.99,  6.650, 33.481,  23.80
  24.09,  6.650, 33.480,  23.90
  24.20,  6.650, 33.481,  24.00
  24.30,  6.650, 33.480,  24.10
  24.40,  6.648, 33.482,  24.20
  24.50,  6.647, 33.481,  24.30
  24.60,  6.646, 33.482,  24.40
  24.70,  6.646, 33.481,  24.50
  24.80,  6.645, 33.481,  24.60
  24.90,  6.645, 33.480,  24.70
  25.00,  6.644, 33.481,  24.80
  25.10,  6.640, 33.479,  24.90
  25.20,  6.634, 33.480,  25.00
  25.30,  6.633, 33.481,  25.10
  25.41,  6.628, 33.479,  25.20
  25.51,  6.621, 33.479,  25.30
  25.61,  6.619, 33.479,  25.40
  25.71,  6.619, 33.478,  25.50
  25.81,  6.618, 33.478,  25.60
  25.91,  6.615, 33.479,  25.70
  26.01,  6.615, 33.478,  25.80
  26.11,  6.613, 33.477,  25.90
  26.21,  6.609, 33.476,  26.00
  26.31,  6.605, 33.478,  26.10
  26.41,  6.604, 33.478,  26.20
  26.51,  6.601, 33.477,  26.30
  26.62,  6.598, 33.477,  26.40
  26.72,  6.594, 33.478,  26.50
  26.82,  6.592, 33.478,  26.60
  26.92,  6.590, 33.475,  26.70
  27.02,  6.588, 33.477,  26.80
  27.12,  6.588, 33.475,  26.90
  27.22,  6.588, 33.478,  27.00
  27.32,  6.588, 33.474,  27.10
  27.42,  6.586, 33.476,  27.20
  27.52,  6.584, 33.476,  27.30
  27.62,  6.584, 33.477,  27.40
