CTD,20251127AORIOS
#Reference: 20November2013Sta.N5.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20131120_1422_0
CASTNO = 1
DATE = 20131120
TIME = 0522
LATITUDE = 39.3301
LONGITUDE = 141.9060
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00, 14.691, 31.325,   0.00
   0.10, 14.744, 31.495,   0.10
   0.20, 14.756, 31.564,   0.20
   0.30, 14.771, 31.641,   0.30
   0.40, 14.819, 31.861,   0.40
   0.50, 14.856, 32.066,   0.50
   0.60, 14.904, 32.210,   0.60
   0.71, 14.948, 32.391,   0.70
   0.81, 15.000, 32.656,   0.80
   0.91, 15.051, 32.932,   0.90
   1.01, 15.078, 33.077,   1.00
   1.11, 15.084, 33.156,   1.10
   1.21, 15.084, 33.193,   1.20
   1.31, 15.084, 33.234,   1.30
   1.41, 15.084, 33.253,   1.40
   1.51, 15.084, 33.268,   1.50
   1.61, 15.084, 33.284,   1.60
   1.71, 15.085, 33.292,   1.70
   1.81, 15.085, 33.298,   1.80
   1.92, 15.084, 33.302,   1.90
   2.02, 15.084, 33.302,   2.00
   2.12, 15.084, 33.305,   2.10
   2.22, 15.084, 33.310,   2.20
   2.32, 15.084, 33.314,   2.30
   2.42, 15.085, 33.323,   2.40
   2.52, 15.087, 33.328,   2.50
   2.62, 15.087, 33.333,   2.60
   2.72, 15.087, 33.338,   2.70
   2.82, 15.087, 33.336,   2.80
   2.92, 15.087, 33.338,   2.90
   3.02, 15.087, 33.339,   3.00
   3.13, 15.087, 33.342,   3.10
   3.23, 15.088, 33.344,   3.20
   3.33, 15.089, 33.345,   3.30
   3.43, 15.092, 33.346,   3.40
   3.53, 15.097, 33.359,   3.50
   3.63, 15.102, 33.362,   3.60
   3.73, 15.102, 33.364,   3.70
   3.83, 15.102, 33.362,   3.80
   3.93, 15.101, 33.365,   3.90
   4.03, 15.102, 33.364,   4.00
   4.13, 15.101, 33.362,   4.10
   4.23, 15.101, 33.367,   4.20
   4.33, 15.102, 33.367,   4.30
   4.44, 15.102, 33.368,   4.40
   4.54, 15.102, 33.365,   4.50
   4.64, 15.102, 33.364,   4.60
   4.74, 15.103, 33.368,   4.70
   4.84, 15.105, 33.372,   4.80
   4.94, 15.105, 33.374,   4.90
   5.04, 15.108, 33.375,   5.00
   5.14, 15.107, 33.374,   5.10
   5.24, 15.107, 33.373,   5.20
   5.34, 15.107, 33.377,   5.30
   5.44, 15.108, 33.379,   5.40
   5.54, 15.108, 33.382,   5.50
   5.65, 15.109, 33.385,   5.60
   5.75, 15.110, 33.389,   5.70
   5.85, 15.113, 33.405,   5.80
   5.95, 15.115, 33.422,   5.90
   6.05, 15.111, 33.446,   6.00
   6.15, 15.108, 33.462,   6.10
   6.25, 15.105, 33.468,   6.20
   6.35, 15.102, 33.471,   6.30
   6.45, 15.102, 33.472,   6.40
   6.55, 15.103, 33.473,   6.50
   6.65, 15.103, 33.474,   6.60
   6.75, 15.112, 33.480,   6.70
   6.86, 15.122, 33.486,   6.80
   6.96, 15.122, 33.486,   6.90
   7.06, 15.116, 33.486,   7.00
   7.16, 15.108, 33.486,   7.10
   7.26, 15.102, 33.487,   7.20
   7.36, 15.102, 33.487,   7.30
   7.46, 15.107, 33.491,   7.40
   7.56, 15.106, 33.492,   7.50
   7.66, 15.095, 33.492,   7.60
   7.76, 15.088, 33.492,   7.70
   7.86, 15.085, 33.491,   7.80
   7.96, 15.061, 33.489,   7.90
   8.06, 15.049, 33.483,   8.00
   8.17, 15.043, 33.483,   8.10
   8.27, 15.032, 33.484,   8.20
   8.37, 15.029, 33.482,   8.30
   8.47, 15.029, 33.482,   8.40
   8.57, 15.035, 33.485,   8.50
   8.67, 15.044, 33.488,   8.60
   8.77, 15.049, 33.490,   8.70
   8.87, 15.051, 33.491,   8.80
   8.97, 15.052, 33.491,   8.90
   9.07, 15.053, 33.490,   9.00
   9.17, 15.053, 33.490,   9.10
   9.27, 15.055, 33.490,   9.20
   9.38, 15.055, 33.488,   9.30
   9.48, 15.055, 33.489,   9.40
   9.58, 15.055, 33.487,   9.50
END_DATA
