CTD,20251127AORIOS
#Reference: 29January2013Sta.H3.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20130129_1335_0
CASTNO = 1
DATE = 20130129
TIME = 0435
LATITUDE = 39.3285
LONGITUDE = 141.9184
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00,  8.145, 33.100,   0.00
   0.10,  8.142, 33.106,   0.10
   0.20,  8.142, 33.111,   0.20
   0.30,  8.145, 33.115,   0.30
   0.40,  8.151, 33.124,   0.40
   0.50,  8.155, 33.126,   0.50
   0.60,  8.149, 33.124,   0.60
   0.71,  8.153, 33.119,   0.70
   0.81,  8.156, 33.130,   0.80
   0.91,  8.163, 33.134,   0.90
   1.01,  8.175, 33.139,   1.00
   1.11,  8.190, 33.131,   1.10
   1.21,  8.187, 33.142,   1.20
   1.31,  8.186, 33.142,   1.30
   1.41,  8.185, 33.143,   1.40
   1.51,  8.188, 33.144,   1.50
   1.61,  8.196, 33.140,   1.60
   1.71,  8.203, 33.141,   1.70
   1.81,  8.205, 33.149,   1.80
   1.92,  8.206, 33.151,   1.90
   2.02,  8.205, 33.153,   2.00
   2.12,  8.205, 33.153,   2.10
   2.22,  8.202, 33.153,   2.20
   2.32,  8.213, 33.162,   2.30
   2.42,  8.213, 33.163,   2.40
   2.52,  8.221, 33.166,   2.50
   2.62,  8.224, 33.166,   2.60
   2.72,  8.224, 33.169,   2.70
   2.82,  8.226, 33.167,   2.80
   2.92,  8.241, 33.167,   2.90
   3.02,  8.261, 33.165,   3.00
   3.13,  8.265, 33.172,   3.10
   3.23,  8.262, 33.172,   3.20
   3.33,  8.261, 33.173,   3.30
   3.43,  8.269, 33.173,   3.40
   3.53,  8.270, 33.172,   3.50
   3.63,  8.276, 33.167,   3.60
   3.73,  8.276, 33.158,   3.70
END_DATA
