CTD,20251127AORIOS
#Reference: 25July2013Sta.N4.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20130725_0917_0
CASTNO = 1
DATE = 20130725
TIME = 0017
LATITUDE = 39.3294
LONGITUDE = 141.9062
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00, 18.667, 24.590,   0.00
   0.10, 18.568, 25.857,   0.10
   0.20, 18.384, 26.640,   0.20
   0.30, 18.298, 27.334,   0.30
   0.40, 18.218, 28.212,   0.40
   0.50, 18.146, 29.074,   0.50
   0.60, 18.115, 29.804,   0.60
   0.71, 18.108, 30.148,   0.70
   0.81, 18.109, 30.265,   0.80
   0.91, 18.115, 30.321,   0.90
   1.01, 18.167, 30.439,   1.00
   1.11, 18.246, 30.841,   1.10
   1.21, 18.304, 31.271,   1.20
   1.31, 18.294, 31.598,   1.30
   1.41, 18.248, 31.927,   1.40
   1.51, 18.201, 32.120,   1.50
   1.61, 18.135, 32.286,   1.60
   1.71, 18.067, 32.462,   1.70
   1.81, 18.025, 32.566,   1.80
   1.92, 17.983, 32.656,   1.90
   2.02, 17.924, 32.733,   2.00
   2.12, 17.856, 32.793,   2.10
   2.22, 17.803, 32.828,   2.20
   2.32, 17.746, 32.862,   2.30
   2.42, 17.712, 32.899,   2.40
   2.52, 17.698, 32.925,   2.50
   2.62, 17.685, 32.948,   2.60
   2.72, 17.667, 32.969,   2.70
   2.82, 17.648, 32.978,   2.80
   2.92, 17.640, 32.983,   2.90
   3.02, 17.639, 32.987,   3.00
   3.13, 17.637, 32.989,   3.10
   3.23, 17.636, 32.990,   3.20
   3.33, 17.633, 32.988,   3.30
   3.43, 17.625, 32.992,   3.40
   3.53, 17.590, 33.023,   3.50
   3.63, 17.546, 33.052,   3.60
   3.73, 17.526, 33.076,   3.70
   3.83, 17.511, 33.095,   3.80
   3.93, 17.503, 33.111,   3.90
   4.03, 17.495, 33.125,   4.00
   4.13, 17.487, 33.135,   4.10
   4.23, 17.470, 33.157,   4.20
   4.33, 17.455, 33.175,   4.30
   4.44, 17.446, 33.187,   4.40
   4.54, 17.436, 33.202,   4.50
   4.64, 17.418, 33.216,   4.60
   4.74, 17.408, 33.220,   4.70
   4.84, 17.398, 33.225,   4.80
   4.94, 17.394, 33.226,   4.90
   5.04, 17.390, 33.228,   5.00
   5.14, 17.389, 33.227,   5.10
   5.24, 17.389, 33.229,   5.20
   5.34, 17.387, 33.231,   5.30
   5.44, 17.385, 33.232,   5.40
   5.54, 17.384, 33.234,   5.50
   5.65, 17.381, 33.237,   5.60
   5.75, 17.377, 33.241,   5.70
   5.85, 17.371, 33.243,   5.80
   5.95, 17.356, 33.246,   5.90
   6.05, 17.345, 33.247,   6.00
   6.15, 17.338, 33.247,   6.10
   6.25, 17.333, 33.249,   6.20
   6.35, 17.331, 33.248,   6.30
   6.45, 17.331, 33.249,   6.40
   6.55, 17.327, 33.250,   6.50
   6.65, 17.322, 33.254,   6.60
   6.75, 17.316, 33.256,   6.70
   6.86, 17.313, 33.259,   6.80
   6.96, 17.308, 33.262,   6.90
   7.06, 17.282, 33.282,   7.00
   7.16, 17.276, 33.285,   7.10
   7.26, 17.248, 33.308,   7.20
   7.36, 17.232, 33.321,   7.30
   7.46, 17.230, 33.322,   7.40
   7.56, 17.228, 33.324,   7.50
   7.66, 17.228, 33.324,   7.60
   7.76, 17.227, 33.325,   7.70
   7.86, 17.210, 33.340,   7.80
   7.96, 17.165, 33.370,   7.90
   8.06, 16.890, 33.512,   8.00
END_DATA
