CTD,20251127AORIOS
#Reference: 29May2013Sta.New5.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20130529_1105_0
CASTNO = 1
DATE = 20130529
TIME = 0205
LATITUDE = 39.3530
LONGITUDE = 141.9125
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00, 13.665,  4.809,   0.00
   0.10, 13.653,  4.791,   0.10
   0.20, 13.705,  5.976,   0.20
   0.30, 13.556,  8.211,   0.30
   0.40, 13.670, 11.387,   0.40
   0.50, 14.026, 16.648,   0.50
   0.60, 14.537, 22.607,   0.60
   0.71, 14.465, 25.403,   0.70
   0.81, 14.350, 27.360,   0.80
   0.91, 14.268, 28.556,   0.90
   1.01, 14.248, 29.186,   1.00
   1.11, 14.291, 29.591,   1.10
   1.21, 14.345, 29.897,   1.20
   1.31, 14.324, 30.068,   1.30
   1.41, 14.338, 30.273,   1.40
   1.51, 14.436, 30.535,   1.50
   1.61, 14.493, 30.739,   1.60
   1.71, 14.416, 30.905,   1.70
   1.81, 14.255, 31.067,   1.80
   1.92, 14.051, 31.155,   1.90
   2.02, 13.415, 31.401,   2.00
   2.12, 12.737, 31.808,   2.10
   2.22, 11.946, 32.365,   2.20
   2.32, 11.386, 32.742,   2.30
   2.42, 10.940, 33.005,   2.40
   2.52, 10.614, 33.166,   2.50
   2.62, 10.404, 33.264,   2.60
   2.72, 10.272, 33.321,   2.70
   2.82, 10.122, 33.381,   2.80
   2.92, 10.017, 33.420,   2.90
   3.02,  9.983, 33.425,   3.00
   3.13,  9.953, 33.433,   3.10
   3.23,  9.902, 33.447,   3.20
   3.33,  9.826, 33.465,   3.30
   3.43,  9.777, 33.481,   3.40
   3.53,  9.711, 33.485,   3.50
   3.63,  9.669, 33.486,   3.60
   3.73,  9.638, 33.485,   3.70
   3.83,  9.607, 33.489,   3.80
   3.93,  9.575, 33.490,   3.90
   4.03,  9.532, 33.494,   4.00
   4.13,  9.491, 33.497,   4.10
   4.23,  9.449, 33.501,   4.20
   4.33,  9.399, 33.511,   4.30
   4.44,  9.374, 33.514,   4.40
   4.54,  9.363, 33.512,   4.50
   4.64,  9.358, 33.512,   4.60
   4.74,  9.356, 33.512,   4.70
   4.84,  9.354, 33.510,   4.80
   4.94,  9.355, 33.509,   4.90
   5.04,  9.354, 33.509,   5.00
END_DATA
