CTD,20251127AORIOS
#Reference: 03March2014Sta.A1.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20140303_0813_0
CASTNO = 1
DATE = 20140302
TIME = 2313
LATITUDE = 39.3538
LONGITUDE = 141.9537
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00,  6.565, 33.344,   0.00
   0.10,  6.568, 33.354,   0.10
   0.20,  6.568, 33.364,   0.20
   0.30,  6.568, 33.369,   0.30
   0.40,  6.568, 33.371,   0.40
   0.50,  6.568, 33.371,   0.50
   0.60,  6.567, 33.372,   0.60
   0.71,  6.565, 33.369,   0.70
   0.81,  6.564, 33.371,   0.80
   0.91,  6.564, 33.374,   0.90
   1.01,  6.561, 33.374,   1.00
   1.11,  6.555, 33.370,   1.10
   1.21,  6.553, 33.364,   1.20
   1.31,  6.549, 33.361,   1.30
   1.41,  6.548, 33.363,   1.40
   1.51,  6.550, 33.361,   1.50
   1.61,  6.552, 33.365,   1.60
   1.71,  6.553, 33.366,   1.70
   1.81,  6.551, 33.365,   1.80
   1.92,  6.552, 33.367,   1.90
   2.02,  6.555, 33.371,   2.00
   2.12,  6.555, 33.370,   2.10
   2.22,  6.553, 33.370,   2.20
   2.32,  6.553, 33.368,   2.30
   2.42,  6.553, 33.366,   2.40
   2.52,  6.552, 33.368,   2.50
   2.62,  6.553, 33.371,   2.60
   2.72,  6.552, 33.373,   2.70
   2.82,  6.552, 33.374,   2.80
   2.92,  6.553, 33.370,   2.90
   3.02,  6.553, 33.373,   3.00
   3.13,  6.553, 33.373,   3.10
   3.23,  6.554, 33.373,   3.20
   3.33,  6.553, 33.374,   3.30
   3.43,  6.554, 33.374,   3.40
   3.53,  6.555, 33.376,   3.50
   3.63,  6.555, 33.376,   3.60
   3.73,  6.557, 33.377,   3.70
   3.83,  6.559, 33.379,   3.80
   3.93,  6.562, 33.380,   3.90
   4.03,  6.563, 33.381,   4.00
   4.13,  6.564, 33.381,   4.10
   4.23,  6.564, 33.380,   4.20
   4.33,  6.563, 33.377,   4.30
   4.44,  6.562, 33.377,   4.40
   4.54,  6.564, 33.379,   4.50
   4.64,  6.563, 33.380,   4.60
   4.74,  6.563, 33.378,   4.70
   4.84,  6.561, 33.375,   4.80
   4.94,  6.560, 33.377,   4.90
   5.04,  6.561, 33.380,   5.00
   5.14,  6.560, 33.382,   5.10
   5.24,  6.561, 33.382,   5.20
   5.34,  6.561, 33.382,   5.30
   5.44,  6.561, 33.429,   5.40
END_DATA
