CTD,20251127AORIOS
#Reference: 25July2013Sta.H4.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20130725_0814_0
CASTNO = 1
DATE = 20130724
TIME = 2314
LATITUDE = 39.3284
LONGITUDE = 141.9171
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00, 19.263, 19.726,   0.00
   0.10, 19.085, 20.752,   0.10
   0.20, 19.098, 20.740,   0.20
   0.30, 19.113, 20.525,   0.30
   0.40, 19.032, 21.220,   0.40
   0.50, 18.843, 22.655,   0.50
   0.60, 18.471, 25.025,   0.60
   0.71, 18.340, 26.329,   0.70
   0.81, 18.121, 28.624,   0.80
   0.91, 17.935, 29.842,   0.90
   1.01, 17.859, 30.483,   1.00
   1.11, 17.800, 31.144,   1.10
   1.21, 17.704, 31.764,   1.20
   1.31, 17.687, 32.223,   1.30
   1.41, 17.708, 32.543,   1.40
   1.51, 17.701, 32.690,   1.50
   1.61, 17.656, 32.857,   1.60
   1.71, 17.607, 32.988,   1.70
   1.81, 17.552, 33.061,   1.80
   1.92, 17.503, 33.104,   1.90
   2.02, 17.480, 33.129,   2.00
   2.12, 17.464, 33.155,   2.10
   2.22, 17.449, 33.171,   2.20
   2.32, 17.428, 33.195,   2.30
   2.42, 17.420, 33.208,   2.40
   2.52, 17.417, 33.214,   2.50
   2.62, 17.417, 33.215,   2.60
   2.72, 17.415, 33.222,   2.70
   2.82, 17.415, 33.222,   2.80
   2.92, 17.414, 33.224,   2.90
   3.02, 17.407, 33.229,   3.00
   3.13, 17.401, 33.237,   3.10
   3.23, 17.401, 33.241,   3.20
   3.33, 17.400, 33.244,   3.30
   3.43, 17.399, 33.242,   3.40
   3.53, 17.398, 33.242,   3.50
   3.63, 17.396, 33.244,   3.60
   3.73, 17.397, 33.245,   3.70
   3.83, 17.398, 33.249,   3.80
   3.93, 17.398, 33.252,   3.90
   4.03, 17.398, 33.250,   4.00
   4.13, 17.395, 33.251,   4.10
   4.23, 17.396, 33.251,   4.20
   4.33, 17.396, 33.253,   4.30
   4.44, 17.386, 33.262,   4.40
   4.54, 17.384, 33.260,   4.50
   4.64, 17.381, 33.261,   4.60
   4.74, 17.378, 33.263,   4.70
   4.84, 17.376, 33.269,   4.80
   4.94, 17.373, 33.273,   4.90
   5.04, 17.369, 33.273,   5.00
   5.14, 17.365, 33.276,   5.10
   5.24, 17.375, 33.292,   5.20
   5.34, 17.376, 33.302,   5.30
   5.44, 17.371, 33.309,   5.40
   5.54, 17.361, 33.312,   5.50
   5.65, 17.338, 33.316,   5.60
   5.75, 17.310, 33.322,   5.70
   5.85, 17.305, 33.322,   5.80
   5.95, 17.308, 33.325,   5.90
   6.05, 17.309, 33.329,   6.00
   6.15, 17.318, 33.334,   6.10
   6.25, 17.320, 33.343,   6.20
   6.35, 17.314, 33.352,   6.30
   6.45, 17.310, 33.359,   6.40
   6.55, 17.316, 33.365,   6.50
   6.65, 17.316, 33.372,   6.60
   6.75, 17.313, 33.373,   6.70
   6.86, 17.311, 33.373,   6.80
   6.96, 17.292, 33.381,   6.90
   7.06, 17.258, 33.392,   7.00
   7.16, 17.245, 33.375,   7.10
   7.26, 17.249, 33.362,   7.20
   7.36, 17.242, 33.360,   7.30
   7.46, 17.235, 33.360,   7.40
   7.56, 17.231, 33.361,   7.50
   7.66, 17.228, 33.362,   7.60
   7.76, 17.225, 33.362,   7.70
   7.86, 17.223, 33.363,   7.80
   7.96, 17.221, 33.364,   7.90
   8.06, 17.219, 33.364,   8.00
   8.17, 17.207, 33.365,   8.10
   8.27, 17.152, 33.361,   8.20
   8.37, 17.137, 33.392,   8.30
END_DATA
