CTD,20251127AORIOS
#Reference: 22November2013H4.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20131122_0858_0
CASTNO = 1
DATE = 20131121
TIME = 2358
LATITUDE = 39.3272
LONGITUDE = 141.9043
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00, 13.672, 32.767,   0.00
   0.10, 13.789, 32.799,   0.10
   0.20, 13.861, 32.859,   0.20
   0.30, 13.903, 32.904,   0.30
   0.40, 13.890, 32.912,   0.40
   0.50, 13.882, 32.937,   0.50
   0.60, 14.010, 32.952,   0.60
   0.71, 14.238, 33.061,   0.70
   0.81, 14.446, 33.121,   0.80
   0.91, 14.727, 33.237,   0.90
   1.01, 14.846, 33.306,   1.00
   1.11, 14.891, 33.348,   1.10
   1.21, 14.907, 33.377,   1.20
   1.31, 14.920, 33.392,   1.30
   1.41, 14.930, 33.401,   1.40
   1.51, 14.938, 33.408,   1.50
   1.61, 14.946, 33.417,   1.60
   1.71, 14.951, 33.423,   1.70
   1.81, 14.978, 33.432,   1.80
   1.92, 14.994, 33.442,   1.90
   2.02, 15.002, 33.450,   2.00
   2.12, 14.994, 33.457,   2.10
   2.22, 14.994, 33.461,   2.20
   2.32, 14.997, 33.465,   2.30
   2.42, 14.999, 33.465,   2.40
   2.52, 15.003, 33.468,   2.50
   2.62, 15.005, 33.470,   2.60
   2.72, 15.005, 33.471,   2.70
   2.82, 15.005, 33.474,   2.80
   2.92, 15.005, 33.475,   2.90
   3.02, 15.002, 33.475,   3.00
   3.13, 15.001, 33.477,   3.10
   3.23, 15.000, 33.477,   3.20
   3.33, 14.997, 33.476,   3.30
   3.43, 14.994, 33.478,   3.40
   3.53, 14.992, 33.481,   3.50
   3.63, 14.994, 33.481,   3.60
   3.73, 14.998, 33.485,   3.70
   3.83, 14.994, 33.490,   3.80
   3.93, 14.989, 33.491,   3.90
   4.03, 14.985, 33.493,   4.00
   4.13, 14.981, 33.497,   4.10
   4.23, 14.979, 33.496,   4.20
   4.33, 14.975, 33.499,   4.30
   4.44, 14.971, 33.501,   4.40
   4.54, 14.964, 33.500,   4.50
   4.64, 14.958, 33.502,   4.60
   4.74, 14.955, 33.501,   4.70
   4.84, 14.953, 33.502,   4.80
   4.94, 14.950, 33.502,   4.90
   5.04, 14.949, 33.502,   5.00
   5.14, 14.947, 33.503,   5.10
   5.24, 14.944, 33.504,   5.20
   5.34, 14.944, 33.503,   5.30
   5.44, 14.943, 33.505,   5.40
   5.54, 14.941, 33.505,   5.50
   5.65, 14.941, 33.505,   5.60
   5.75, 14.941, 33.506,   5.70
   5.85, 14.942, 33.504,   5.80
   5.95, 14.942, 33.505,   5.90
   6.05, 14.943, 33.505,   6.00
   6.15, 14.942, 33.505,   6.10
   6.25, 14.942, 33.505,   6.20
   6.35, 14.941, 33.505,   6.30
   6.45, 14.942, 33.504,   6.40
   6.55, 14.942, 33.505,   6.50
   6.65, 14.943, 33.506,   6.60
   6.75, 14.941, 33.506,   6.70
   6.86, 14.943, 33.505,   6.80
   6.96, 14.942, 33.505,   6.90
   7.06, 14.943, 33.504,   7.00
   7.16, 14.942, 33.505,   7.10
   7.26, 14.941, 33.505,   7.20
   7.36, 14.941, 33.507,   7.30
   7.46, 14.941, 33.506,   7.40
   7.56, 14.941, 33.506,   7.50
   7.66, 14.941, 33.506,   7.60
   7.76, 14.941, 33.506,   7.70
   7.86, 14.941, 33.506,   7.80
   7.96, 14.941, 33.507,   7.90
   8.06, 14.942, 33.505,   8.00
   8.17, 14.941, 33.506,   8.10
   8.27, 14.942, 33.506,   8.20
   8.37, 14.943, 33.506,   8.30
   8.47, 14.944, 33.506,   8.40
   8.57, 14.945, 33.507,   8.50
   8.67, 14.945, 33.506,   8.60
   8.77, 14.944, 33.505,   8.70
END_DATA
