CTD,20251127AORIOS
#Reference: 26September2013Sta.17.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20130926_0948_0
CASTNO = 1
DATE = 20130926
TIME = 0048
LATITUDE = 39.3358
LONGITUDE = 141.9011
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00, 20.329, 23.515,   0.00
   0.10, 20.321, 23.335,   0.10
   0.20, 20.389, 23.827,   0.20
   0.30, 20.566, 25.106,   0.30
   0.40, 20.871, 26.754,   0.40
   0.50, 20.970, 27.042,   0.50
   0.60, 21.236, 28.158,   0.60
   0.71, 21.477, 29.102,   0.70
   0.81, 21.502, 29.485,   0.80
   0.91, 21.512, 29.985,   0.90
   1.01, 21.516, 30.215,   1.00
   1.11, 21.568, 30.452,   1.10
   1.21, 21.687, 30.830,   1.20
   1.31, 21.800, 31.113,   1.30
   1.41, 21.934, 31.418,   1.40
   1.51, 22.063, 31.803,   1.50
   1.61, 22.097, 32.062,   1.60
   1.71, 22.154, 32.231,   1.70
   1.81, 22.207, 32.296,   1.80
   1.92, 22.263, 32.349,   1.90
   2.02, 22.369, 32.408,   2.00
   2.12, 22.412, 32.498,   2.10
   2.22, 22.409, 32.536,   2.20
   2.32, 22.402, 32.573,   2.30
   2.42, 22.407, 32.594,   2.40
   2.52, 22.416, 32.612,   2.50
   2.62, 22.419, 32.635,   2.60
   2.72, 22.420, 32.642,   2.70
   2.82, 22.420, 32.675,   2.80
   2.92, 22.407, 32.699,   2.90
   3.02, 22.392, 32.708,   3.00
   3.13, 22.377, 32.710,   3.10
   3.23, 22.306, 32.715,   3.20
   3.33, 22.265, 32.721,   3.30
   3.43, 22.228, 32.741,   3.40
   3.53, 22.211, 32.844,   3.50
   3.63, 22.194, 32.932,   3.60
   3.73, 22.192, 32.959,   3.70
   3.83, 22.194, 32.982,   3.80
   3.93, 22.203, 32.994,   3.90
   4.03, 22.206, 33.005,   4.00
   4.13, 22.208, 33.009,   4.10
   4.23, 22.206, 33.015,   4.20
   4.33, 22.203, 33.020,   4.30
   4.44, 22.201, 33.024,   4.40
   4.54, 22.200, 33.024,   4.50
   4.64, 22.196, 33.026,   4.60
   4.74, 22.190, 33.029,   4.70
   4.84, 22.191, 33.028,   4.80
   4.94, 22.190, 33.024,   4.90
   5.04, 22.191, 33.027,   5.00
   5.14, 22.189, 33.030,   5.10
   5.24, 22.186, 33.031,   5.20
   5.34, 22.188, 33.032,   5.30
   5.44, 22.155, 33.035,   5.40
   5.54, 22.143, 33.029,   5.50
   5.65, 22.127, 33.037,   5.60
   5.75, 22.105, 33.044,   5.70
   5.85, 22.099, 33.042,   5.80
   5.95, 22.095, 33.040,   5.90
   6.05, 22.090, 33.040,   6.00
   6.15, 22.086, 33.042,   6.10
   6.25, 22.087, 33.044,   6.20
   6.35, 22.090, 33.046,   6.30
   6.45, 22.108, 33.059,   6.40
   6.55, 22.128, 33.075,   6.50
   6.65, 22.141, 33.076,   6.60
   6.75, 22.154, 33.091,   6.70
   6.86, 22.166, 33.109,   6.80
   6.96, 22.171, 33.137,   6.90
END_DATA
