CTD,20251127AORIOS
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20170305_0835_0
CASTNO = 1
DATE = 20170304
TIME = 2335
LATITUDE = 39.3600
LONGITUDE = 141.9800
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR, ITS-90, PSS-78, METERS
   3.02,  8.260, 33.959,   3.00
   4.03,  8.257, 33.959,   4.00
   5.04,  8.257, 33.960,   5.00
   6.05,  8.257, 33.960,   6.00
   7.05,  8.257, 33.960,   7.00
   8.06,  8.257, 33.960,   8.00
   9.07,  8.258, 33.960,   9.00
  10.08,  8.258, 33.960,  10.00
  11.08,  8.259, 33.960,  11.00
  12.09,  8.260, 33.960,  12.00
  13.10,  8.259, 33.960,  13.00
  14.11,  8.259, 33.960,  14.00
  15.12,  8.259, 33.960,  15.00
  16.12,  8.258, 33.960,  16.00
  17.13,  8.257, 33.960,  17.00
  18.14,  8.257, 33.960,  18.00
  19.15,  8.259, 33.960,  19.00
  20.15,  8.260, 33.960,  20.00
  21.16,  8.259, 33.960,  21.00
  22.17,  8.259, 33.960,  22.00
  23.18,  8.259, 33.959,  23.00
  24.18,  8.259, 33.960,  24.00
  25.19,  8.258, 33.960,  25.00
  26.20,  8.259, 33.959,  26.00
  27.21,  8.259, 33.960,  27.00
  28.22,  8.259, 33.959,  28.00
  29.22,  8.258, 33.959,  29.00
  30.23,  8.259, 33.959,  30.00
  31.24,  8.258, 33.959,  31.00
  32.25,  8.259, 33.959,  32.00
  33.26,  8.258, 33.959,  33.00
  34.26,  8.256, 33.959,  34.00
  35.27,  8.255, 33.958,  35.00
  36.28,  8.256, 33.959,  36.00
  37.29,  8.256, 33.959,  37.00
  38.29,  8.252, 33.958,  38.00
  39.30,  8.254, 33.958,  39.00
  40.31,  8.248, 33.957,  40.00
  41.32,  8.247, 33.958,  41.00
  42.33,  8.252, 33.958,  42.00
  43.33,  8.253, 33.958,  43.00
  44.34,  8.253, 33.958,  44.00
  45.35,  8.251, 33.958,  45.00
  46.36,  8.245, 33.957,  46.00
  47.37,  8.243, 33.957,  47.00
  48.37,  8.237, 33.956,  48.00
  49.38,  8.234, 33.956,  49.00
  50.39,  8.231, 33.956,  50.00
  51.40,  8.231, 33.956,  51.00
  52.40,  8.230, 33.955,  52.00
  53.41,  8.231, 33.956,  53.00
  54.42,  8.230, 33.956,  54.00
  55.43,  8.234, 33.957,  55.00
  56.44,  8.234, 33.956,  56.00
  57.44,  8.233, 33.956,  57.00
  58.45,  8.232, 33.956,  58.00
  59.46,  8.234, 33.956,  59.00
  60.47,  8.236, 33.957,  60.00
  61.48,  8.234, 33.956,  61.00
  62.49,  8.235, 33.957,  62.00
  63.49,  8.236, 33.957,  63.00
  64.50,  8.237, 33.957,  64.00
  65.51,  8.235, 33.957,  65.00
  66.52,  8.231, 33.956,  66.00
  67.52,  8.200, 33.952,  67.00
  68.53,  8.237, 33.956,  68.00
END_DATA
