CTD,20251127AORIOS
#Reference: 22May2012Sta.2(2).csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20120522_1439_0
CASTNO = 1
DATE = 20120522
TIME = 0539
LATITUDE = 39.3435
LONGITUDE = 141.9463
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00, 13.130, 31.660,   0.00
   0.10, 13.118, 31.654,   0.10
   0.20, 13.118, 31.650,   0.20
   0.30, 13.129, 31.640,   0.30
   0.40, 13.137, 31.637,   0.40
   0.50, 13.135, 31.639,   0.50
   0.60, 13.133, 31.640,   0.60
   0.71, 13.129, 31.629,   0.70
   0.81, 13.098, 31.633,   0.80
   0.91, 13.057, 31.650,   0.90
   1.01, 13.012, 31.675,   1.00
   1.11, 12.922, 31.749,   1.10
   1.21, 12.242, 32.345,   1.20
   1.31, 11.936, 32.621,   1.30
   1.41, 11.698, 32.843,   1.40
   1.51, 11.579, 32.972,   1.50
   1.61, 11.530, 33.033,   1.60
   1.71, 11.483, 33.092,   1.70
   1.81, 11.454, 33.117,   1.80
   1.92, 11.390, 33.151,   1.90
   2.02, 11.319, 33.182,   2.00
   2.12, 11.280, 33.198,   2.10
   2.22, 11.257, 33.211,   2.20
   2.32, 11.245, 33.216,   2.30
   2.42, 11.237, 33.223,   2.40
   2.52, 11.223, 33.233,   2.50
   2.62, 11.222, 33.241,   2.60
   2.72, 11.225, 33.247,   2.70
   2.82, 11.225, 33.251,   2.80
   2.92, 11.222, 33.256,   2.90
   3.02, 11.208, 33.258,   3.00
   3.13, 11.163, 33.262,   3.10
   3.23, 11.118, 33.257,   3.20
   3.33, 11.051, 33.265,   3.30
   3.43, 11.004, 33.274,   3.40
   3.53, 10.979, 33.275,   3.50
   3.63, 10.964, 33.278,   3.60
   3.73, 10.950, 33.284,   3.70
   3.83, 10.948, 33.291,   3.80
   3.93, 10.948, 33.293,   3.90
   4.03, 10.948, 33.297,   4.00
   4.13, 10.942, 33.301,   4.10
   4.23, 10.928, 33.307,   4.20
   4.33, 10.910, 33.311,   4.30
   4.44, 10.903, 33.312,   4.40
   4.54, 10.889, 33.307,   4.50
   4.64, 10.867, 33.311,   4.60
   4.74, 10.858, 33.311,   4.70
   4.84, 10.850, 33.313,   4.80
   4.94, 10.849, 33.310,   4.90
   5.04, 10.845, 33.310,   5.00
   5.14, 10.845, 33.309,   5.10
   5.24, 10.842, 33.308,   5.20
   5.34, 10.839, 33.308,   5.30
   5.44, 10.837, 33.308,   5.40
   5.54, 10.834, 33.307,   5.50
   5.65, 10.825, 33.305,   5.60
   5.75, 10.808, 33.308,   5.70
   5.85, 10.788, 33.309,   5.80
   5.95, 10.749, 33.308,   5.90
   6.05, 10.700, 33.315,   6.00
   6.15, 10.645, 33.320,   6.10
   6.25, 10.596, 33.330,   6.20
   6.35, 10.562, 33.334,   6.30
   6.45, 10.547, 33.333,   6.40
   6.55, 10.533, 33.331,   6.50
   6.65, 10.508, 33.332,   6.60
   6.75, 10.488, 33.335,   6.70
   6.86, 10.470, 33.335,   6.80
   6.96, 10.451, 33.337,   6.90
   7.06, 10.440, 33.339,   7.00
   7.16, 10.429, 33.341,   7.10
   7.26, 10.421, 33.343,   7.20
   7.36, 10.418, 33.343,   7.30
   7.46, 10.414, 33.344,   7.40
   7.56, 10.412, 33.345,   7.50
   7.66, 10.397, 33.349,   7.60
   7.76, 10.381, 33.351,   7.70
   7.86, 10.373, 33.352,   7.80
   7.96, 10.346, 33.354,   7.90
   8.06, 10.338, 33.352,   8.00
   8.17, 10.316, 33.354,   8.10
   8.27, 10.298, 33.355,   8.20
   8.37, 10.282, 33.358,   8.30
   8.47, 10.259, 33.358,   8.40
   8.57, 10.231, 33.362,   8.50
   8.67, 10.207, 33.367,   8.60
   8.77, 10.183, 33.369,   8.70
   8.87, 10.172, 33.370,   8.80
   8.97, 10.149, 33.375,   8.90
   9.07, 10.134, 33.378,   9.00
   9.17, 10.120, 33.380,   9.10
   9.27, 10.107, 33.383,   9.20
   9.38, 10.096, 33.386,   9.30
   9.48, 10.086, 33.388,   9.40
   9.58, 10.078, 33.389,   9.50
   9.68, 10.073, 33.388,   9.60
   9.78, 10.067, 33.389,   9.70
   9.88, 10.061, 33.391,   9.80
   9.98, 10.049, 33.391,   9.90
  10.08, 10.013, 33.395,  10.00
  10.18, 10.007, 33.394,  10.10
  10.28, 10.004, 33.394,  10.20
  10.38, 10.001, 33.394,  10.30
  10.48,  9.989, 33.393,  10.40
  10.59,  9.979, 33.394,  10.50
  10.69,  9.971, 33.393,  10.60
  10.79,  9.960, 33.394,  10.70
  10.89,  9.950, 33.393,  10.80
  10.99,  9.940, 33.394,  10.90
  11.09,  9.926, 33.394,  11.00
  11.19,  9.908, 33.395,  11.10
  11.29,  9.900, 33.395,  11.20
  11.39,  9.891, 33.397,  11.30
  11.49,  9.884, 33.398,  11.40
  11.59,  9.880, 33.396,  11.50
  11.69,  9.874, 33.398,  11.60
  11.80,  9.870, 33.397,  11.70
  11.90,  9.865, 33.396,  11.80
  12.00,  9.862, 33.398,  11.90
  12.10,  9.857, 33.397,  12.00
  12.20,  9.851, 33.397,  12.10
  12.30,  9.843, 33.399,  12.20
  12.40,  9.833, 33.402,  12.30
  12.50,  9.824, 33.404,  12.40
  12.60,  9.813, 33.403,  12.50
  12.70,  9.806, 33.406,  12.60
  12.80,  9.799, 33.406,  12.70
  12.90,  9.794, 33.408,  12.80
  13.00,  9.788, 33.409,  12.90
  13.11,  9.784, 33.409,  13.00
  13.21,  9.781, 33.409,  13.10
  13.31,  9.777, 33.408,  13.20
  13.41,  9.773, 33.409,  13.30
  13.51,  9.764, 33.411,  13.40
  13.61,  9.756, 33.412,  13.50
  13.71,  9.749, 33.414,  13.60
  13.81,  9.740, 33.414,  13.70
  13.91,  9.727, 33.418,  13.80
