CTD,20251127AORIOS
#Reference: 16January2012Sta.14.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20120116_1206_0
CASTNO = 1
DATE = 20120116
TIME = 0306
LATITUDE = 39.3286
LONGITUDE = 141.9040
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00,  8.144, 33.602,   0.00
   0.10,  8.133, 33.621,   0.10
   0.20,  8.135, 33.632,   0.20
   0.30,  8.133, 33.637,   0.30
   0.40,  8.133, 33.639,   0.40
   0.50,  8.133, 33.640,   0.50
   0.60,  8.133, 33.642,   0.60
   0.71,  8.133, 33.642,   0.70
   0.81,  8.136, 33.636,   0.80
   0.91,  8.137, 33.643,   0.90
   1.01,  8.138, 33.643,   1.00
   1.11,  8.140, 33.641,   1.10
   1.21,  8.140, 33.643,   1.20
   1.31,  8.140, 33.645,   1.30
   1.41,  8.135, 33.646,   1.40
   1.51,  8.132, 33.647,   1.50
   1.61,  8.125, 33.649,   1.60
   1.71,  8.092, 33.659,   1.70
   1.81,  8.071, 33.652,   1.80
   1.92,  8.016, 33.665,   1.90
   2.02,  7.990, 33.670,   2.00
   2.12,  7.980, 33.671,   2.10
   2.22,  7.980, 33.670,   2.20
   2.32,  7.979, 33.668,   2.30
   2.42,  7.980, 33.668,   2.40
   2.52,  7.983, 33.667,   2.50
   2.62,  7.985, 33.668,   2.60
   2.72,  7.989, 33.664,   2.70
   2.82,  7.992, 33.665,   2.80
   2.92,  7.994, 33.668,   2.90
   3.02,  7.996, 33.669,   3.00
   3.13,  7.996, 33.667,   3.10
   3.23,  7.994, 33.669,   3.20
   3.33,  7.991, 33.671,   3.30
   3.43,  7.986, 33.668,   3.40
   3.53,  7.980, 33.672,   3.50
   3.63,  7.975, 33.673,   3.60
   3.73,  7.970, 33.672,   3.70
   3.83,  7.967, 33.672,   3.80
   3.93,  7.967, 33.671,   3.90
   4.03,  7.969, 33.671,   4.00
   4.13,  7.970, 33.668,   4.10
   4.23,  7.966, 33.668,   4.20
   4.33,  7.960, 33.668,   4.30
   4.44,  7.956, 33.666,   4.40
   4.54,  7.946, 33.668,   4.50
   4.64,  7.940, 33.673,   4.60
   4.74,  7.929, 33.673,   4.70
   4.84,  7.922, 33.674,   4.80
   4.94,  7.920, 33.673,   4.90
   5.04,  7.919, 33.676,   5.00
   5.14,  7.919, 33.673,   5.10
   5.24,  7.918, 33.673,   5.20
   5.34,  7.917, 33.674,   5.30
   5.44,  7.917, 33.675,   5.40
   5.54,  7.916, 33.675,   5.50
   5.65,  7.918, 33.674,   5.60
   5.75,  7.918, 33.674,   5.70
   5.85,  7.917, 33.673,   5.80
   5.95,  7.915, 33.676,   5.90
   6.05,  7.916, 33.674,   6.00
   6.15,  7.915, 33.676,   6.10
   6.25,  7.915, 33.675,   6.20
   6.35,  7.915, 33.675,   6.30
   6.45,  7.915, 33.674,   6.40
   6.55,  7.915, 33.675,   6.50
   6.65,  7.915, 33.673,   6.60
   6.75,  7.915, 33.670,   6.70
   6.86,  7.913, 33.674,   6.80
   6.96,  7.913, 33.674,   6.90
   7.06,  7.913, 33.673,   7.00
   7.16,  7.914, 33.675,   7.10
   7.26,  7.915, 33.672,   7.20
   7.36,  7.915, 33.673,   7.30
   7.46,  7.915, 33.673,   7.40
   7.56,  7.913, 33.673,   7.50
   7.66,  7.914, 33.671,   7.60
   7.76,  7.915, 33.671,   7.70
   7.86,  7.915, 33.671,   7.80
   7.96,  7.916, 33.671,   7.90
   8.06,  7.917, 33.671,   8.00
   8.17,  7.916, 33.671,   8.10
   8.27,  7.916, 33.672,   8.20
   8.37,  7.918, 33.670,   8.30
   8.47,  7.920, 33.654,   8.40
   8.57,  7.921, 33.502,   8.50
END_DATA
