CTD,20251127AORIOS
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20110926_1033_0
CASTNO = 1
DATE = 20110926
TIME = 0133
LATITUDE = 39.3343
LONGITUDE = 141.9052
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00, 18.466, 18.971,   0.00
   0.10, 18.976, 22.957,   0.10
   0.20, 19.261, 24.362,   0.20
   0.30, 19.781, 26.486,   0.30
   0.40, 20.164, 28.227,   0.40
   0.50, 20.204, 29.023,   0.50
   0.60, 20.050, 29.460,   0.60
   0.71, 20.026, 29.689,   0.70
   0.81, 20.005, 29.831,   0.80
   0.91, 20.040, 30.072,   0.90
   1.01, 20.374, 30.464,   1.00
   1.11, 20.659, 30.845,   1.10
   1.21, 20.742, 31.120,   1.20
   1.31, 20.822, 31.451,   1.30
   1.41, 20.917, 31.762,   1.40
   1.51, 20.943, 32.025,   1.50
   1.61, 20.927, 32.203,   1.60
   1.71, 20.911, 32.345,   1.70
   1.81, 20.871, 32.415,   1.80
   1.92, 20.829, 32.460,   1.90
   2.02, 20.819, 32.482,   2.00
   2.12, 20.815, 32.499,   2.10
   2.22, 20.802, 32.511,   2.20
   2.32, 20.785, 32.519,   2.30
   2.42, 20.778, 32.523,   2.40
   2.52, 20.773, 32.529,   2.50
   2.62, 20.771, 32.534,   2.60
   2.72, 20.769, 32.541,   2.70
   2.82, 20.768, 32.549,   2.80
   2.92, 20.768, 32.555,   2.90
   3.02, 20.768, 32.563,   3.00
   3.13, 20.770, 32.571,   3.10
   3.23, 20.774, 32.578,   3.20
   3.33, 20.779, 32.589,   3.30
   3.43, 20.785, 32.597,   3.40
   3.53, 20.790, 32.604,   3.50
   3.63, 20.795, 32.613,   3.60
   3.73, 20.799, 32.624,   3.70
   3.83, 20.800, 32.638,   3.80
   3.93, 20.801, 32.648,   3.90
   4.03, 20.801, 32.660,   4.00
   4.13, 20.804, 32.668,   4.10
   4.23, 20.806, 32.673,   4.20
   4.33, 20.806, 32.680,   4.30
   4.44, 20.806, 32.689,   4.40
   4.54, 20.808, 32.695,   4.50
   4.64, 20.811, 32.701,   4.60
   4.74, 20.812, 32.708,   4.70
   4.84, 20.814, 32.712,   4.80
   4.94, 20.813, 32.715,   4.90
   5.04, 20.809, 32.717,   5.00
   5.14, 20.808, 32.717,   5.10
   5.24, 20.806, 32.718,   5.20
   5.34, 20.802, 32.721,   5.30
   5.44, 20.800, 32.721,   5.40
   5.54, 20.797, 32.723,   5.50
   5.65, 20.795, 32.722,   5.60
   5.75, 20.792, 32.726,   5.70
   5.85, 20.792, 32.728,   5.80
   5.95, 20.791, 32.730,   5.90
   6.05, 20.788, 32.733,   6.00
   6.15, 20.787, 32.736,   6.10
   6.25, 20.789, 32.737,   6.20
   6.35, 20.790, 32.740,   6.30
   6.45, 20.789, 32.743,   6.40
   6.55, 20.789, 32.743,   6.50
   6.65, 20.788, 32.744,   6.60
   6.75, 20.788, 32.745,   6.70
   6.86, 20.789, 32.746,   6.80
   6.96, 20.790, 32.747,   6.90
   7.06, 20.790, 32.749,   7.00
   7.16, 20.791, 32.749,   7.10
   7.26, 20.795, 32.754,   7.20
   7.36, 20.802, 32.762,   7.30
   7.46, 20.806, 32.768,   7.40
   7.56, 20.808, 32.774,   7.50
   7.66, 20.803, 32.781,   7.60
   7.76, 20.799, 32.785,   7.70
   7.86, 20.798, 32.787,   7.80
   7.96, 20.798, 32.785,   7.90
   8.06, 20.795, 32.788,   8.00
   8.17, 20.791, 32.790,   8.10
   8.27, 20.785, 32.794,   8.20
   8.37, 20.782, 32.798,   8.30
   8.47, 20.779, 32.802,   8.40
   8.57, 20.776, 32.804,   8.50
   8.67, 20.771, 32.813,   8.60
   8.77, 20.769, 32.817,   8.70
   8.87, 20.769, 32.820,   8.80
   8.97, 20.769, 32.819,   8.90
   9.07, 20.768, 32.821,   9.00
   9.17, 20.768, 32.821,   9.10
   9.27, 20.768, 32.822,   9.20
   9.38, 20.768, 32.822,   9.30
   9.48, 20.767, 32.824,   9.40
   9.58, 20.767, 32.824,   9.50
   9.68, 20.768, 32.823,   9.60
   9.78, 20.768, 32.823,   9.70
   9.88, 20.768, 32.821,   9.80
   9.98, 20.768, 32.814,   9.90
END_DATA
