CTD,20251127AORIOS
#Reference: 23May2012Sta.E4.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20120523_0813_0
CASTNO = 1
DATE = 20120522
TIME = 2313
LATITUDE = 39.3428
LONGITUDE = 141.9115
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00, 13.602, 27.573,   0.00
   0.10, 13.642, 28.262,   0.10
   0.20, 13.601, 29.264,   0.20
   0.30, 13.448, 30.123,   0.30
   0.40, 13.330, 30.520,   0.40
   0.50, 13.330, 30.828,   0.50
   0.60, 13.438, 31.021,   0.60
   0.71, 13.426, 31.142,   0.70
   0.81, 13.409, 31.206,   0.80
   0.91, 13.378, 31.248,   0.90
   1.01, 13.321, 31.346,   1.00
   1.11, 13.186, 31.491,   1.10
   1.21, 13.068, 31.637,   1.20
   1.31, 12.914, 31.814,   1.30
   1.41, 12.714, 32.050,   1.40
   1.51, 12.563, 32.200,   1.50
   1.61, 12.379, 32.426,   1.60
   1.71, 12.175, 32.662,   1.70
   1.81, 12.013, 32.818,   1.80
   1.92, 11.878, 32.924,   1.90
   2.02, 11.776, 32.978,   2.00
   2.12, 11.731, 33.006,   2.10
   2.22, 11.711, 33.019,   2.20
   2.32, 11.695, 33.032,   2.30
   2.42, 11.693, 33.042,   2.40
   2.52, 11.685, 33.056,   2.50
   2.62, 11.660, 33.074,   2.60
   2.72, 11.609, 33.094,   2.70
   2.82, 11.565, 33.104,   2.80
   2.92, 11.522, 33.111,   2.90
   3.02, 11.491, 33.117,   3.00
   3.13, 11.466, 33.119,   3.10
   3.23, 11.442, 33.123,   3.20
   3.33, 11.417, 33.127,   3.30
   3.43, 11.398, 33.129,   3.40
   3.53, 11.384, 33.132,   3.50
   3.63, 11.371, 33.136,   3.60
   3.73, 11.361, 33.139,   3.70
   3.83, 11.340, 33.146,   3.80
   3.93, 11.324, 33.153,   3.90
   4.03, 11.319, 33.158,   4.00
   4.13, 11.311, 33.169,   4.10
   4.23, 11.257, 33.187,   4.20
   4.33, 11.216, 33.198,   4.30
   4.44, 11.184, 33.201,   4.40
   4.54, 10.951, 33.270,   4.50
   4.64, 10.766, 33.305,   4.60
   4.74, 10.691, 33.313,   4.70
   4.84, 10.641, 33.321,   4.80
   4.94, 10.611, 33.323,   4.90
   5.04, 10.582, 33.326,   5.00
   5.14, 10.565, 33.327,   5.10
   5.24, 10.552, 33.329,   5.20
   5.34, 10.515, 33.335,   5.30
   5.44, 10.426, 33.354,   5.40
   5.54, 10.361, 33.361,   5.50
   5.65, 10.333, 33.362,   5.60
   5.75, 10.316, 33.359,   5.70
   5.85, 10.307, 33.358,   5.80
   5.95, 10.301, 33.359,   5.90
   6.05, 10.289, 33.361,   6.00
   6.15, 10.272, 33.361,   6.10
   6.25, 10.264, 33.361,   6.20
   6.35, 10.253, 33.361,   6.30
   6.45, 10.244, 33.363,   6.40
   6.55, 10.241, 33.362,   6.50
   6.65, 10.239, 33.363,   6.60
   6.75, 10.238, 33.361,   6.70
   6.86, 10.237, 33.362,   6.80
   6.96, 10.235, 33.362,   6.90
   7.06, 10.234, 33.362,   7.00
   7.16, 10.230, 33.363,   7.10
   7.26, 10.221, 33.365,   7.20
   7.36, 10.213, 33.366,   7.30
   7.46, 10.208, 33.368,   7.40
   7.56, 10.201, 33.369,   7.50
   7.66, 10.192, 33.370,   7.60
   7.76, 10.184, 33.371,   7.70
   7.86, 10.178, 33.371,   7.80
   7.96, 10.176, 33.369,   7.90
   8.06, 10.172, 33.371,   8.00
   8.17, 10.167, 33.372,   8.10
   8.27, 10.164, 33.372,   8.20
   8.37, 10.163, 33.373,   8.30
   8.47, 10.163, 33.373,   8.40
   8.57, 10.161, 33.371,   8.50
   8.67, 10.153, 33.373,   8.60
   8.77, 10.148, 33.374,   8.70
   8.87, 10.140, 33.376,   8.80
   8.97, 10.134, 33.377,   8.90
   9.07, 10.131, 33.378,   9.00
   9.17, 10.126, 33.379,   9.10
   9.27, 10.121, 33.379,   9.20
   9.38, 10.116, 33.380,   9.30
   9.48, 10.112, 33.381,   9.40
   9.58, 10.106, 33.381,   9.50
   9.68, 10.096, 33.384,   9.60
   9.78, 10.085, 33.385,   9.70
   9.88, 10.077, 33.387,   9.80
   9.98, 10.015, 33.402,   9.90
  10.08,  9.930, 33.419,  10.00
  10.18,  9.838, 33.437,  10.10
  10.28,  9.807, 33.441,  10.20
  10.38,  9.775, 33.440,  10.30
  10.48,  9.743, 33.442,  10.40
  10.59,  9.724, 33.443,  10.50
  10.69,  9.708, 33.442,  10.60
  10.79,  9.698, 33.439,  10.70
  10.89,  9.692, 33.438,  10.80
  10.99,  9.682, 33.438,  10.90
  11.09,  9.675, 33.438,  11.00
  11.19,  9.667, 33.438,  11.10
  11.29,  9.663, 33.438,  11.20
  11.39,  9.659, 33.438,  11.30
  11.49,  9.653, 33.439,  11.40
  11.59,  9.650, 33.440,  11.50
  11.69,  9.647, 33.439,  11.60
  11.80,  9.644, 33.441,  11.70
  11.90,  9.642, 33.442,  11.80
  12.00,  9.640, 33.444,  11.90
