CTD,20251127AORIOS
#Reference: 22May2012Sta.2p.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20120522_0858_0
CASTNO = 1
DATE = 20120521
TIME = 2358
LATITUDE = 39.3421
LONGITUDE = 141.9478
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00, 13.038, 20.192,   0.00
   0.10, 12.944, 20.138,   0.10
   0.20, 13.044, 21.787,   0.20
   0.30, 13.201, 23.415,   0.30
   0.40, 13.476, 25.691,   0.40
   0.50, 13.612, 27.180,   0.50
   0.60, 13.595, 28.324,   0.60
   0.71, 13.383, 29.397,   0.70
   0.81, 13.159, 30.100,   0.80
   0.91, 12.715, 31.056,   0.90
   1.01, 12.444, 31.578,   1.00
   1.11, 12.277, 31.905,   1.10
   1.21, 12.199, 32.057,   1.20
   1.31, 12.015, 32.376,   1.30
   1.41, 11.928, 32.500,   1.40
   1.51, 11.823, 32.604,   1.50
   1.61, 11.743, 32.685,   1.60
   1.71, 11.710, 32.737,   1.70
   1.81, 11.695, 32.780,   1.80
   1.92, 11.636, 32.851,   1.90
   2.02, 11.541, 32.942,   2.00
   2.12, 11.457, 33.012,   2.10
   2.22, 11.393, 33.072,   2.20
   2.32, 11.356, 33.110,   2.30
   2.42, 11.332, 33.133,   2.40
   2.52, 11.298, 33.155,   2.50
   2.62, 11.250, 33.173,   2.60
   2.72, 11.223, 33.182,   2.70
   2.82, 11.174, 33.198,   2.80
   2.92, 11.127, 33.213,   2.90
   3.02, 11.070, 33.230,   3.00
   3.13, 11.014, 33.248,   3.10
   3.23, 10.976, 33.259,   3.20
   3.33, 10.943, 33.266,   3.30
   3.43, 10.912, 33.270,   3.40
   3.53, 10.893, 33.272,   3.50
   3.63, 10.877, 33.272,   3.60
   3.73, 10.866, 33.273,   3.70
   3.83, 10.856, 33.272,   3.80
   3.93, 10.845, 33.274,   3.90
   4.03, 10.835, 33.275,   4.00
   4.13, 10.823, 33.278,   4.10
   4.23, 10.807, 33.281,   4.20
   4.33, 10.791, 33.285,   4.30
   4.44, 10.773, 33.287,   4.40
   4.54, 10.760, 33.288,   4.50
   4.64, 10.741, 33.289,   4.60
   4.74, 10.730, 33.289,   4.70
   4.84, 10.714, 33.289,   4.80
   4.94, 10.688, 33.292,   4.90
   5.04, 10.626, 33.300,   5.00
   5.14, 10.617, 33.300,   5.10
   5.24, 10.600, 33.302,   5.20
   5.34, 10.587, 33.302,   5.30
   5.44, 10.574, 33.305,   5.40
   5.54, 10.559, 33.308,   5.50
   5.65, 10.544, 33.313,   5.60
   5.75, 10.532, 33.316,   5.70
   5.85, 10.521, 33.320,   5.80
   5.95, 10.511, 33.323,   5.90
   6.05, 10.496, 33.327,   6.00
   6.15, 10.483, 33.330,   6.10
   6.25, 10.473, 33.331,   6.20
   6.35, 10.452, 33.336,   6.30
   6.45, 10.432, 33.336,   6.40
   6.55, 10.395, 33.339,   6.50
   6.65, 10.367, 33.340,   6.60
   6.75, 10.348, 33.341,   6.70
   6.86, 10.327, 33.342,   6.80
   6.96, 10.310, 33.343,   6.90
   7.06, 10.301, 33.345,   7.00
   7.16, 10.292, 33.346,   7.10
   7.26, 10.284, 33.347,   7.20
   7.36, 10.276, 33.346,   7.30
   7.46, 10.266, 33.347,   7.40
   7.56, 10.258, 33.348,   7.50
   7.66, 10.251, 33.350,   7.60
   7.76, 10.241, 33.352,   7.70
   7.86, 10.235, 33.353,   7.80
   7.96, 10.228, 33.354,   7.90
   8.06, 10.218, 33.357,   8.00
   8.17, 10.213, 33.355,   8.10
   8.27, 10.205, 33.357,   8.20
   8.37, 10.193, 33.359,   8.30
   8.47, 10.182, 33.360,   8.40
   8.57, 10.172, 33.361,   8.50
   8.67, 10.159, 33.362,   8.60
   8.77, 10.145, 33.363,   8.70
   8.87, 10.131, 33.363,   8.80
   8.97, 10.118, 33.364,   8.90
   9.07, 10.104, 33.367,   9.00
   9.17, 10.087, 33.367,   9.10
   9.27, 10.080, 33.367,   9.20
   9.38, 10.073, 33.369,   9.30
   9.48, 10.070, 33.369,   9.40
   9.58, 10.067, 33.369,   9.50
   9.68, 10.065, 33.369,   9.60
   9.78, 10.063, 33.369,   9.70
   9.88, 10.059, 33.369,   9.80
   9.98, 10.055, 33.370,   9.90
  10.08, 10.050, 33.372,  10.00
  10.18, 10.049, 33.371,  10.10
  10.28, 10.046, 33.373,  10.20
  10.38, 10.044, 33.373,  10.30
  10.48, 10.042, 33.376,  10.40
  10.59, 10.040, 33.374,  10.50
  10.69, 10.035, 33.374,  10.60
  10.79, 10.031, 33.375,  10.70
  10.89, 10.027, 33.377,  10.80
  10.99, 10.024, 33.375,  10.90
  11.09, 10.020, 33.377,  11.00
  11.19, 10.014, 33.376,  11.10
  11.29, 10.008, 33.375,  11.20
  11.39, 10.002, 33.377,  11.30
  11.49,  9.997, 33.379,  11.40
  11.59,  9.988, 33.381,  11.50
  11.69,  9.980, 33.382,  11.60
  11.80,  9.971, 33.381,  11.70
  11.90,  9.966, 33.382,  11.80
  12.00,  9.958, 33.382,  11.90
  12.10,  9.951, 33.383,  12.00
  12.20,  9.945, 33.385,  12.10
  12.30,  9.941, 33.384,  12.20
  12.40,  9.937, 33.386,  12.30
  12.50,  9.934, 33.388,  12.40
  12.60,  9.925, 33.392,  12.50
  12.70,  9.919, 33.396,  12.60
  12.80,  9.904, 33.401,  12.70
  12.90,  9.893, 33.403,  12.80
  13.00,  9.877, 33.406,  12.90
  13.11,  9.861, 33.404,  13.00
  13.21,  9.853, 33.404,  13.10
  13.31,  9.835, 33.406,  13.20
  13.41,  9.817, 33.407,  13.30
  13.51,  9.788, 33.409,  13.40
  13.61,  9.768, 33.409,  13.50
  13.71,  9.761, 33.410,  13.60
  13.81,  9.753, 33.409,  13.70
  13.91,  9.742, 33.411,  13.80
  14.01,  9.740, 33.410,  13.90
  14.11,  9.731, 33.411,  14.00
  14.21,  9.725, 33.414,  14.10
  14.32,  9.721, 33.413,  14.20
  14.42,  9.717, 33.413,  14.30
  14.52,  9.708, 33.415,  14.40
  14.62,  9.702, 33.416,  14.50
  14.72,  9.694, 33.418,  14.60
  14.82,  9.692, 33.415,  14.70
  14.92,  9.683, 33.419,  14.80
  15.02,  9.667, 33.421,  14.90
  15.12,  9.650, 33.425,  15.00
  15.22,  9.646, 33.424,  15.10
  15.32,  9.634, 33.425,  15.20
  15.42,  9.624, 33.426,  15.30
  15.53,  9.615, 33.428,  15.40
  15.63,  9.605, 33.430,  15.50
  15.73,  9.601, 33.430,  15.60
  15.83,  9.595, 33.430,  15.70
  15.93,  9.585, 33.433,  15.80
  16.03,  9.582, 33.435,  15.90
  16.13,  9.577, 33.434,  16.00
  16.23,  9.573, 33.435,  16.10
  16.33,  9.567, 33.438,  16.20
  16.43,  9.562, 33.437,  16.30
  16.53,  9.559, 33.438,  16.40
