CTD,20251127AORIOS
#Reference: 13March2013Sta.H5.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20130313_1343_0
CASTNO = 1
DATE = 20130313
TIME = 0443
LATITUDE = 39.3288
LONGITUDE = 141.9174
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00,  6.183, 33.149,   0.00
   0.10,  6.177, 33.145,   0.10
   0.20,  6.179, 33.166,   0.20
   0.30,  6.173, 33.202,   0.30
   0.40,  6.169, 33.254,   0.40
   0.50,  6.172, 33.320,   0.50
   0.60,  6.180, 33.356,   0.60
   0.71,  6.185, 33.379,   0.70
   0.81,  6.182, 33.392,   0.80
   0.91,  6.177, 33.403,   0.90
   1.01,  6.175, 33.405,   1.00
   1.11,  6.169, 33.408,   1.10
   1.21,  6.163, 33.413,   1.20
   1.31,  6.147, 33.422,   1.30
   1.41,  6.135, 33.443,   1.40
   1.51,  6.132, 33.456,   1.50
   1.61,  6.128, 33.461,   1.60
   1.71,  6.132, 33.464,   1.70
   1.81,  6.141, 33.471,   1.80
   1.92,  6.151, 33.475,   1.90
   2.02,  6.176, 33.480,   2.00
   2.12,  6.200, 33.485,   2.10
   2.22,  6.215, 33.491,   2.20
   2.32,  6.219, 33.494,   2.30
   2.42,  6.220, 33.496,   2.40
   2.52,  6.219, 33.494,   2.50
   2.62,  6.216, 33.496,   2.60
   2.72,  6.215, 33.497,   2.70
   2.82,  6.209, 33.497,   2.80
   2.92,  6.200, 33.501,   2.90
   3.02,  6.202, 33.509,   3.00
   3.13,  6.207, 33.518,   3.10
   3.23,  6.211, 33.522,   3.20
   3.33,  6.215, 33.526,   3.30
   3.43,  6.217, 33.528,   3.40
   3.53,  6.217, 33.529,   3.50
   3.63,  6.216, 33.531,   3.60
   3.73,  6.217, 33.535,   3.70
   3.83,  6.217, 33.535,   3.80
   3.93,  6.216, 33.537,   3.90
   4.03,  6.212, 33.539,   4.00
   4.13,  6.171, 33.561,   4.10
   4.23,  6.140, 33.573,   4.20
   4.33,  6.124, 33.580,   4.30
   4.44,  6.117, 33.583,   4.40
   4.54,  6.114, 33.584,   4.50
   4.64,  6.112, 33.587,   4.60
   4.74,  6.109, 33.586,   4.70
   4.84,  6.103, 33.587,   4.80
   4.94,  6.096, 33.588,   4.90
   5.04,  6.083, 33.588,   5.00
   5.14,  6.069, 33.590,   5.10
   5.24,  6.054, 33.592,   5.20
   5.34,  6.050, 33.592,   5.30
   5.44,  6.052, 33.592,   5.40
   5.54,  6.056, 33.593,   5.50
   5.65,  6.058, 33.596,   5.60
   5.75,  6.057, 33.596,   5.70
   5.85,  6.059, 33.596,   5.80
   5.95,  6.074, 33.600,   5.90
   6.05,  6.082, 33.604,   6.00
   6.15,  6.081, 33.605,   6.10
   6.25,  6.075, 33.606,   6.20
   6.35,  6.063, 33.608,   6.30
   6.45,  6.044, 33.609,   6.40
   6.55,  6.029, 33.607,   6.50
   6.65,  6.015, 33.605,   6.60
   6.75,  6.008, 33.602,   6.70
   6.86,  6.000, 33.603,   6.80
   6.96,  5.993, 33.603,   6.90
   7.06,  5.997, 33.605,   7.00
   7.16,  6.017, 33.608,   7.10
   7.26,  6.025, 33.611,   7.20
   7.36,  6.021, 33.613,   7.30
   7.46,  6.010, 33.617,   7.40
   7.56,  6.003, 33.617,   7.50
   7.66,  6.003, 33.618,   7.60
   7.76,  6.003, 33.621,   7.70
   7.86,  5.987, 33.622,   7.80
   7.96,  5.962, 33.625,   7.90
   8.06,  5.938, 33.631,   8.00
   8.17,  5.917, 33.620,   8.10
   8.27,  5.888, 33.625,   8.20
   8.37,  5.879, 33.623,   8.30
   8.47,  5.876, 33.624,   8.40
   8.57,  5.872, 33.625,   8.50
   8.67,  5.872, 33.622,   8.60
   8.77,  5.871, 33.622,   8.70
   8.87,  5.871, 33.624,   8.80
   8.97,  5.869, 33.627,   8.90
   9.07,  5.870, 33.621,   9.00
   9.17,  5.871, 33.610,   9.10
END_DATA
