CTD,20251127AORIOS
#Reference: 29May2013Sta.16.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20130529_1144_0
CASTNO = 1
DATE = 20130529
TIME = 0244
LATITUDE = 39.3333
LONGITUDE = 141.9017
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00, 10.787, 32.874,   0.00
   0.10, 10.825, 32.827,   0.10
   0.20, 10.806, 32.836,   0.20
   0.30, 10.674, 32.937,   0.30
   0.40, 10.411, 33.135,   0.40
   0.50, 10.246, 33.227,   0.50
   0.60, 10.090, 33.281,   0.60
   0.71,  9.962, 33.320,   0.70
   0.81,  9.856, 33.351,   0.80
   0.91,  9.762, 33.374,   0.90
   1.01,  9.680, 33.392,   1.00
   1.11,  9.640, 33.398,   1.10
   1.21,  9.627, 33.398,   1.20
   1.31,  9.609, 33.395,   1.30
   1.41,  9.579, 33.392,   1.40
   1.51,  9.561, 33.394,   1.50
   1.61,  9.536, 33.399,   1.60
   1.71,  9.478, 33.409,   1.70
   1.81,  9.428, 33.411,   1.80
   1.92,  9.342, 33.411,   1.90
   2.02,  9.272, 33.413,   2.00
   2.12,  9.245, 33.410,   2.10
   2.22,  9.233, 33.407,   2.20
   2.32,  9.228, 33.407,   2.30
   2.42,  9.231, 33.414,   2.40
   2.52,  9.225, 33.428,   2.50
   2.62,  9.210, 33.437,   2.60
   2.72,  9.138, 33.444,   2.70
   2.82,  9.104, 33.433,   2.80
   2.92,  9.034, 33.442,   2.90
   3.02,  8.979, 33.442,   3.00
   3.13,  8.963, 33.441,   3.10
   3.23,  8.951, 33.444,   3.20
   3.33,  8.943, 33.447,   3.30
   3.43,  8.939, 33.446,   3.40
   3.53,  8.937, 33.447,   3.50
   3.63,  8.931, 33.450,   3.60
   3.73,  8.924, 33.453,   3.70
   3.83,  8.912, 33.460,   3.80
   3.93,  8.904, 33.462,   3.90
   4.03,  8.897, 33.460,   4.00
   4.13,  8.891, 33.461,   4.10
   4.23,  8.887, 33.460,   4.20
   4.33,  8.886, 33.461,   4.30
   4.44,  8.883, 33.462,   4.40
   4.54,  8.880, 33.467,   4.50
   4.64,  8.877, 33.471,   4.60
   4.74,  8.876, 33.474,   4.70
   4.84,  8.876, 33.472,   4.80
   4.94,  8.878, 33.474,   4.90
   5.04,  8.881, 33.475,   5.00
   5.14,  8.885, 33.478,   5.10
   5.24,  8.906, 33.482,   5.20
   5.34,  8.950, 33.488,   5.30
   5.44,  8.970, 33.512,   5.40
   5.54,  8.977, 33.523,   5.50
   5.65,  8.977, 33.526,   5.60
   5.75,  8.979, 33.527,   5.70
   5.85,  8.980, 33.525,   5.80
   5.95,  8.978, 33.525,   5.90
   6.05,  8.979, 33.528,   6.00
   6.15,  8.978, 33.529,   6.10
   6.25,  8.979, 33.528,   6.20
   6.35,  8.979, 33.528,   6.30
   6.45,  8.977, 33.528,   6.40
   6.55,  8.977, 33.528,   6.50
   6.65,  8.978, 33.526,   6.60
   6.75,  8.978, 33.526,   6.70
   6.86,  8.983, 33.525,   6.80
   6.96,  8.983, 33.527,   6.90
   7.06,  8.985, 33.528,   7.00
   7.16,  8.985, 33.530,   7.10
   7.26,  8.986, 33.527,   7.20
   7.36,  8.982, 33.531,   7.30
   7.46,  8.985, 33.532,   7.40
   7.56,  8.985, 33.531,   7.50
   7.66,  8.985, 33.531,   7.60
   7.76,  8.985, 33.530,   7.70
END_DATA
