CTD,20251127AORIOS
#Reference: 30January2013Sta.11(2).csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20130130_0834_0
CASTNO = 1
DATE = 20130129
TIME = 2334
LATITUDE = 39.3363
LONGITUDE = 141.9130
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00,  8.845, 33.694,   0.00
   0.10,  8.843, 33.703,   0.10
   0.20,  8.863, 33.706,   0.20
   0.30,  8.862, 33.713,   0.30
   0.40,  8.867, 33.713,   0.40
   0.50,  8.873, 33.716,   0.50
   0.60,  8.873, 33.720,   0.60
   0.71,  8.880, 33.720,   0.70
   0.81,  8.880, 33.714,   0.80
   0.91,  8.884, 33.724,   0.90
   1.01,  8.890, 33.730,   1.00
   1.11,  8.887, 33.735,   1.10
   1.21,  8.885, 33.735,   1.20
   1.31,  8.887, 33.737,   1.30
   1.41,  8.887, 33.737,   1.40
   1.51,  8.891, 33.738,   1.50
   1.61,  8.898, 33.746,   1.60
   1.71,  8.901, 33.751,   1.70
   1.81,  8.902, 33.751,   1.80
   1.92,  8.902, 33.755,   1.90
   2.02,  8.903, 33.757,   2.00
   2.12,  8.904, 33.757,   2.10
   2.22,  8.905, 33.755,   2.20
   2.32,  8.906, 33.757,   2.30
   2.42,  8.905, 33.757,   2.40
   2.52,  8.906, 33.760,   2.50
   2.62,  8.906, 33.762,   2.60
   2.72,  8.905, 33.762,   2.70
   2.82,  8.905, 33.759,   2.80
   2.92,  8.904, 33.757,   2.90
   3.02,  8.902, 33.757,   3.00
   3.13,  8.902, 33.755,   3.10
   3.23,  8.901, 33.757,   3.20
   3.33,  8.902, 33.755,   3.30
   3.43,  8.892, 33.764,   3.40
   3.53,  8.889, 33.770,   3.50
   3.63,  8.890, 33.776,   3.60
   3.73,  8.891, 33.780,   3.70
   3.83,  8.891, 33.776,   3.80
   3.93,  8.893, 33.778,   3.90
   4.03,  8.893, 33.778,   4.00
   4.13,  8.887, 33.783,   4.10
   4.23,  8.884, 33.782,   4.20
   4.33,  8.879, 33.787,   4.30
   4.44,  8.877, 33.788,   4.40
   4.54,  8.875, 33.791,   4.50
   4.64,  8.874, 33.790,   4.60
   4.74,  8.876, 33.790,   4.70
   4.84,  8.878, 33.790,   4.80
   4.94,  8.877, 33.792,   4.90
   5.04,  8.877, 33.794,   5.00
   5.14,  8.876, 33.794,   5.10
   5.24,  8.875, 33.793,   5.20
   5.34,  8.877, 33.794,   5.30
   5.44,  8.877, 33.797,   5.40
   5.54,  8.877, 33.794,   5.50
   5.65,  8.879, 33.790,   5.60
   5.75,  8.874, 33.787,   5.70
   5.85,  8.864, 33.789,   5.80
   5.95,  8.859, 33.788,   5.90
   6.05,  8.860, 33.785,   6.00
   6.15,  8.859, 33.786,   6.10
   6.25,  8.858, 33.788,   6.20
   6.35,  8.857, 33.789,   6.30
   6.45,  8.857, 33.788,   6.40
   6.55,  8.856, 33.787,   6.50
   6.65,  8.859, 33.787,   6.60
   6.75,  8.861, 33.787,   6.70
   6.86,  8.869, 33.787,   6.80
   6.96,  8.876, 33.788,   6.90
   7.06,  8.880, 33.790,   7.00
   7.16,  8.881, 33.793,   7.10
   7.26,  8.882, 33.792,   7.20
   7.36,  8.881, 33.794,   7.30
   7.46,  8.880, 33.796,   7.40
   7.56,  8.877, 33.797,   7.50
   7.66,  8.877, 33.797,   7.60
   7.76,  8.877, 33.797,   7.70
