CTD,20251127AORIOS
#Reference: 24July2013Sta.1p.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20130724_0856_0
CASTNO = 1
DATE = 20130723
TIME = 2356
LATITUDE = 39.3448
LONGITUDE = 141.9440
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00, 18.658, 29.057,   0.00
   0.10, 18.546, 29.579,   0.10
   0.20, 18.495, 29.984,   0.20
   0.30, 18.422, 30.456,   0.30
   0.40, 18.411, 30.765,   0.40
   0.50, 18.407, 30.878,   0.50
   0.60, 18.398, 30.971,   0.60
   0.71, 18.394, 31.080,   0.70
   0.81, 18.393, 31.045,   0.80
   0.91, 18.401, 30.981,   0.90
   1.01, 18.402, 30.967,   1.00
   1.11, 18.400, 30.960,   1.10
   1.21, 18.403, 31.035,   1.20
   1.31, 18.394, 31.197,   1.30
   1.41, 18.389, 31.294,   1.40
   1.51, 18.394, 31.351,   1.50
   1.61, 18.366, 31.465,   1.60
   1.71, 18.256, 31.730,   1.70
   1.81, 18.189, 32.012,   1.80
   1.92, 18.144, 32.177,   1.90
   2.02, 18.137, 32.223,   2.00
   2.12, 18.135, 32.239,   2.10
   2.22, 18.137, 32.279,   2.20
   2.32, 18.134, 32.304,   2.30
   2.42, 18.138, 32.385,   2.40
   2.52, 18.138, 32.418,   2.50
   2.62, 18.121, 32.448,   2.60
   2.72, 18.107, 32.458,   2.70
   2.82, 18.064, 32.499,   2.80
   2.92, 18.048, 32.518,   2.90
   3.02, 18.028, 32.547,   3.00
   3.13, 18.002, 32.616,   3.10
   3.23, 17.962, 32.718,   3.20
   3.33, 17.918, 32.819,   3.30
   3.43, 17.881, 32.920,   3.40
   3.53, 17.872, 32.952,   3.50
   3.63, 17.862, 32.974,   3.60
   3.73, 17.853, 32.982,   3.70
   3.83, 17.851, 32.987,   3.80
   3.93, 17.845, 33.006,   3.90
   4.03, 17.822, 33.053,   4.00
   4.13, 17.807, 33.072,   4.10
   4.23, 17.794, 33.082,   4.20
   4.33, 17.780, 33.099,   4.30
   4.44, 17.754, 33.128,   4.40
   4.54, 17.732, 33.160,   4.50
   4.64, 17.728, 33.183,   4.60
   4.74, 17.743, 33.199,   4.70
   4.84, 17.777, 33.228,   4.80
   4.94, 17.783, 33.251,   4.90
   5.04, 17.777, 33.280,   5.00
   5.14, 17.770, 33.298,   5.10
   5.24, 17.763, 33.316,   5.20
   5.34, 17.769, 33.329,   5.30
   5.44, 17.774, 33.340,   5.40
   5.54, 17.777, 33.351,   5.50
   5.65, 17.778, 33.355,   5.60
   5.75, 17.777, 33.357,   5.70
   5.85, 17.781, 33.357,   5.80
   5.95, 17.805, 33.364,   5.90
   6.05, 17.822, 33.370,   6.00
   6.15, 17.821, 33.380,   6.10
   6.25, 17.819, 33.383,   6.20
   6.35, 17.818, 33.385,   6.30
   6.45, 17.814, 33.388,   6.40
   6.55, 17.808, 33.394,   6.50
   6.65, 17.749, 33.401,   6.60
   6.75, 17.701, 33.403,   6.70
   6.86, 17.684, 33.411,   6.80
   6.96, 17.667, 33.433,   6.90
   7.06, 17.644, 33.445,   7.00
   7.16, 17.638, 33.441,   7.10
   7.26, 17.631, 33.445,   7.20
   7.36, 17.627, 33.450,   7.30
   7.46, 17.628, 33.452,   7.40
   7.56, 17.627, 33.451,   7.50
   7.66, 17.616, 33.440,   7.60
   7.76, 17.541, 33.466,   7.70
   7.86, 17.510, 33.460,   7.80
   7.96, 17.491, 33.455,   7.90
   8.06, 17.483, 33.452,   8.00
   8.17, 17.478, 33.449,   8.10
   8.27, 17.476, 33.448,   8.20
   8.37, 17.475, 33.447,   8.30
   8.47, 17.474, 33.446,   8.40
   8.57, 17.474, 33.447,   8.50
   8.67, 17.474, 33.447,   8.60
   8.77, 17.475, 33.450,   8.70
   8.87, 17.470, 33.451,   8.80
   8.97, 17.466, 33.453,   8.90
   9.07, 17.466, 33.448,   9.00
   9.17, 17.446, 33.441,   9.10
   9.27, 17.418, 33.448,   9.20
   9.38, 17.412, 33.448,   9.30
   9.48, 17.407, 33.448,   9.40
   9.58, 17.404, 33.444,   9.50
   9.68, 17.404, 33.443,   9.60
   9.78, 17.405, 33.442,   9.70
   9.88, 17.407, 33.444,   9.80
   9.98, 17.409, 33.441,   9.90
  10.08, 17.411, 33.445,  10.00
  10.18, 17.411, 33.446,  10.10
  10.28, 17.412, 33.446,  10.20
  10.38, 17.412, 33.449,  10.30
  10.48, 17.410, 33.449,  10.40
  10.59, 17.405, 33.452,  10.50
  10.69, 17.401, 33.455,  10.60
  10.79, 17.393, 33.466,  10.70
  10.89, 17.387, 33.471,  10.80
  10.99, 17.387, 33.473,  10.90
  11.09, 17.387, 33.473,  11.00
