CTD,20251127AORIOS
#Reference: 23July2013Sta.6.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20130723_1007_0
CASTNO = 1
DATE = 20130723
TIME = 0107
LATITUDE = 39.3414
LONGITUDE = 141.9303
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00, 18.729, 17.997,   0.00
   0.10, 18.825, 18.879,   0.10
   0.20, 19.088, 20.679,   0.20
   0.30, 19.222, 23.143,   0.30
   0.40, 19.221, 24.491,   0.40
   0.50, 19.186, 25.989,   0.50
   0.60, 19.006, 27.679,   0.60
   0.71, 18.810, 28.697,   0.70
   0.81, 18.630, 29.948,   0.80
   0.91, 18.396, 30.847,   0.90
   1.01, 18.290, 31.157,   1.00
   1.11, 18.206, 31.333,   1.10
   1.21, 18.183, 31.461,   1.20
   1.31, 18.168, 31.715,   1.30
   1.41, 18.135, 31.880,   1.40
   1.51, 18.106, 31.944,   1.50
   1.61, 18.084, 31.982,   1.60
   1.71, 18.059, 32.015,   1.70
   1.81, 18.026, 32.078,   1.80
   1.92, 18.014, 32.143,   1.90
   2.02, 17.976, 32.268,   2.00
   2.12, 17.947, 32.328,   2.10
   2.22, 17.908, 32.443,   2.20
   2.32, 17.848, 32.651,   2.30
   2.42, 17.825, 32.753,   2.40
   2.52, 17.817, 32.831,   2.50
   2.62, 17.822, 32.854,   2.60
   2.72, 17.822, 32.880,   2.70
   2.82, 17.824, 32.896,   2.80
   2.92, 17.825, 32.910,   2.90
   3.02, 17.825, 32.918,   3.00
   3.13, 17.828, 32.960,   3.10
   3.23, 17.833, 32.984,   3.20
   3.33, 17.841, 32.997,   3.30
   3.43, 17.889, 33.045,   3.40
   3.53, 17.907, 33.096,   3.50
   3.63, 17.908, 33.116,   3.60
   3.73, 17.906, 33.136,   3.70
   3.83, 17.900, 33.151,   3.80
   3.93, 17.897, 33.155,   3.90
   4.03, 17.896, 33.156,   4.00
   4.13, 17.896, 33.159,   4.10
   4.23, 17.885, 33.166,   4.20
   4.33, 17.862, 33.187,   4.30
   4.44, 17.857, 33.192,   4.40
   4.54, 17.853, 33.195,   4.50
   4.64, 17.851, 33.198,   4.60
   4.74, 17.850, 33.201,   4.70
   4.84, 17.848, 33.203,   4.80
   4.94, 17.846, 33.204,   4.90
   5.04, 17.839, 33.207,   5.00
   5.14, 17.829, 33.213,   5.10
   5.24, 17.820, 33.219,   5.20
   5.34, 17.815, 33.225,   5.30
   5.44, 17.808, 33.228,   5.40
   5.54, 17.804, 33.232,   5.50
   5.65, 17.810, 33.238,   5.60
   5.75, 17.813, 33.257,   5.70
   5.85, 17.814, 33.265,   5.80
   5.95, 17.808, 33.270,   5.90
   6.05, 17.798, 33.274,   6.00
   6.15, 17.793, 33.277,   6.10
   6.25, 17.796, 33.278,   6.20
   6.35, 17.811, 33.282,   6.30
   6.45, 17.822, 33.293,   6.40
   6.55, 17.825, 33.300,   6.50
   6.65, 17.822, 33.300,   6.60
   6.75, 17.814, 33.304,   6.70
   6.86, 17.812, 33.310,   6.80
   6.96, 17.819, 33.315,   6.90
   7.06, 17.822, 33.318,   7.00
