CTD,20251127AORIOS
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20170726_0839_0
CASTNO = 1
DATE = 20170725
TIME = 2339
LATITUDE = 39.3835
LONGITUDE = 141.9833
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00, 20.170, 33.535,   0.00
   0.10, 20.251, 33.525,   0.10
   0.20, 20.173, 33.519,   0.20
   0.30, 20.165, 33.513,   0.30
   0.40, 20.159, 33.523,   0.40
   0.50, 20.167, 33.530,   0.50
   0.60, 20.185, 33.512,   0.60
   0.71, 20.177, 33.473,   0.70
   0.81, 20.122, 33.441,   0.80
   0.91, 20.027, 33.489,   0.90
   1.01, 20.001, 33.502,   1.00
   1.11, 19.984, 33.508,   1.10
   1.21, 19.967, 33.513,   1.20
   1.31, 19.943, 33.524,   1.30
   1.41, 19.934, 33.526,   1.40
   1.51, 19.925, 33.528,   1.50
   1.61, 19.917, 33.529,   1.60
   1.71, 19.903, 33.530,   1.70
   1.81, 19.896, 33.532,   1.80
   1.92, 19.891, 33.533,   1.90
   2.02, 19.886, 33.533,   2.00
   2.12, 19.878, 33.529,   2.10
   2.22, 19.867, 33.531,   2.20
   2.32, 19.855, 33.530,   2.30
   2.42, 19.840, 33.532,   2.40
   2.52, 19.826, 33.534,   2.50
   2.62, 19.802, 33.541,   2.60
   2.72, 19.793, 33.550,   2.70
   2.82, 19.788, 33.548,   2.80
   2.92, 19.781, 33.545,   2.90
   3.02, 19.773, 33.543,   3.00
   3.13, 19.759, 33.538,   3.10
   3.23, 19.740, 33.545,   3.20
   3.33, 19.727, 33.554,   3.30
   3.43, 19.719, 33.555,   3.40
   3.53, 19.711, 33.550,   3.50
   3.63, 19.698, 33.558,   3.60
   3.73, 19.690, 33.562,   3.70
   3.83, 19.684, 33.562,   3.80
   3.93, 19.680, 33.561,   3.90
   4.03, 19.671, 33.558,   4.00
   4.13, 19.664, 33.563,   4.10
   4.23, 19.655, 33.558,   4.20
   4.33, 19.643, 33.561,   4.30
   4.44, 19.632, 33.573,   4.40
   4.54, 19.628, 33.574,   4.50
   4.64, 19.621, 33.556,   4.60
   4.74, 19.603, 33.564,   4.70
   4.84, 19.590, 33.572,   4.80
   4.94, 19.580, 33.573,   4.90
   5.04, 19.568, 33.571,   5.00
   5.14, 19.555, 33.576,   5.10
   5.24, 19.541, 33.584,   5.20
   5.34, 19.532, 33.591,   5.30
   5.44, 19.527, 33.595,   5.40
   5.54, 19.525, 33.594,   5.50
   5.65, 19.522, 33.596,   5.60
   5.75, 19.521, 33.595,   5.70
   5.85, 19.518, 33.593,   5.80
   5.95, 19.515, 33.596,   5.90
   6.05, 19.512, 33.599,   6.00
   6.15, 19.512, 33.599,   6.10
   6.25, 19.511, 33.595,   6.20
   6.35, 19.508, 33.595,   6.30
   6.45, 19.502, 33.595,   6.40
   6.55, 19.500, 33.598,   6.50
   6.65, 19.498, 33.597,   6.60
   6.75, 19.497, 33.597,   6.70
   6.86, 19.495, 33.597,   6.80
   6.96, 19.494, 33.597,   6.90
   7.06, 19.492, 33.597,   7.00
   7.16, 19.491, 33.596,   7.10
   7.26, 19.489, 33.598,   7.20
   7.36, 19.488, 33.598,   7.30
   7.46, 19.486, 33.599,   7.40
   7.56, 19.487, 33.598,   7.50
   7.66, 19.485, 33.596,   7.60
   7.76, 19.484, 33.596,   7.70
   7.86, 19.482, 33.600,   7.80
   7.96, 19.483, 33.599,   7.90
   8.06, 19.482, 33.596,   8.00
   8.17, 19.480, 33.591,   8.10
   8.27, 19.473, 33.587,   8.20
   8.37, 19.463, 33.585,   8.30
   8.47, 19.453, 33.586,   8.40
   8.57, 19.440, 33.580,   8.50
   8.67, 19.421, 33.577,   8.60
   8.77, 19.397, 33.578,   8.70
   8.87, 19.365, 33.542,   8.80
   8.97, 19.311, 33.554,   8.90
   9.07, 19.266, 33.586,   9.00
   9.17, 19.239, 33.607,   9.10
   9.27, 19.224, 33.627,   9.20
   9.38, 19.220, 33.636,   9.30
   9.48, 19.219, 33.640,   9.40
   9.58, 19.220, 33.640,   9.50
   9.68, 19.221, 33.635,   9.60
   9.78, 19.222, 33.642,   9.70
   9.88, 19.224, 33.644,   9.80
   9.98, 19.225, 33.644,   9.90
  10.08, 19.228, 33.643,  10.00
  10.18, 19.229, 33.644,  10.10
  10.28, 19.231, 33.644,  10.20
  10.38, 19.233, 33.646,  10.30
  10.48, 19.234, 33.647,  10.40
  10.59, 19.236, 33.646,  10.50
  10.69, 19.236, 33.648,  10.60
  10.79, 19.237, 33.645,  10.70
  10.89, 19.237, 33.642,  10.80
  10.99, 19.236, 33.637,  10.90
  11.09, 19.233, 33.637,  11.00
  11.19, 19.228, 33.638,  11.10
  11.29, 19.226, 33.639,  11.20
  11.39, 19.224, 33.640,  11.30
  11.49, 19.222, 33.642,  11.40
  11.59, 19.222, 33.642,  11.50
  11.69, 19.221, 33.642,  11.60
  11.80, 19.220, 33.643,  11.70
  11.90, 19.217, 33.632,  11.80
  12.00, 19.211, 33.636,  11.90
  12.10, 19.208, 33.637,  12.00
  12.20, 19.206, 33.642,  12.10
  12.30, 19.205, 33.641,  12.20
  12.40, 19.204, 33.638,  12.30
  12.50, 19.201, 33.642,  12.40
  12.60, 19.198, 33.642,  12.50
  12.70, 19.195, 33.638,  12.60
  12.80, 19.193, 33.640,  12.70
  12.90, 19.192, 33.638,  12.80
  13.00, 19.189, 33.641,  12.90
  13.11, 19.189, 33.638,  13.00
  13.21, 19.188, 33.638,  13.10
  13.31, 19.187, 33.638,  13.20
  13.41, 19.186, 33.638,  13.30
  13.51, 19.186, 33.637,  13.40
  13.61, 19.186, 33.638,  13.50
  13.71, 19.185, 33.638,  13.60
  13.81, 19.185, 33.641,  13.70
  13.91, 19.184, 33.639,  13.80
  14.01, 19.185, 33.639,  13.90
  14.11, 19.184, 33.640,  14.00
  14.21, 19.184, 33.639,  14.10
  14.32, 19.184, 33.638,  14.20
  14.42, 19.183, 33.639,  14.30
  14.52, 19.183, 33.639,  14.40
  14.62, 19.182, 33.638,  14.50
  14.72, 19.181, 33.638,  14.60
  14.82, 19.180, 33.641,  14.70
  14.92, 19.179, 33.640,  14.80
  15.02, 19.179, 33.640,  14.90
  15.12, 19.180, 33.640,  15.00
  15.22, 19.180, 33.642,  15.10
  15.32, 19.180, 33.640,  15.20
  15.42, 19.181, 33.639,  15.30
  15.53, 19.180, 33.641,  15.40
  15.63, 19.180, 33.640,  15.50
  15.73, 19.179, 33.640,  15.60
  15.83, 19.179, 33.639,  15.70
  15.93, 19.178, 33.639,  15.80
  16.03, 19.178, 33.641,  15.90
  16.13, 19.178, 33.641,  16.00
  16.23, 19.178, 33.640,  16.10
  16.33, 19.178, 33.640,  16.20
  16.43, 19.178, 33.639,  16.30
  16.53, 19.176, 33.641,  16.40
  16.63, 19.176, 33.642,  16.50
  16.74, 19.176, 33.640,  16.60
  16.84, 19.175, 33.641,  16.70
  16.94, 19.175, 33.642,  16.80
  17.04, 19.175, 33.639,  16.90
  17.14, 19.173, 33.644,  17.00
  17.24, 19.172, 33.642,  17.10
  17.34, 19.171, 33.644,  17.20
  17.44, 19.171, 33.645,  17.30
  17.54, 19.171, 33.645,  17.40
  17.64, 19.171, 33.644,  17.50
  17.74, 19.170, 33.642,  17.60
  17.84, 19.169, 33.646,  17.70
  17.94, 19.168, 33.647,  17.80
  18.05, 19.170, 33.646,  17.90
  18.15, 19.171, 33.645,  18.00
  18.25, 19.170, 33.642,  18.10
  18.35, 19.169, 33.643,  18.20
  18.45, 19.168, 33.642,  18.30
  18.55, 19.166, 33.643,  18.40
  18.65, 19.165, 33.643,  18.50
  18.75, 19.162, 33.644,  18.60
  18.85, 19.161, 33.643,  18.70
  18.95, 19.158, 33.641,  18.80
  19.05, 19.155, 33.644,  18.90
  19.15, 19.153, 33.645,  19.00
  19.26, 19.152, 33.643,  19.10
  19.36, 19.148, 33.640,  19.20
  19.46, 19.144, 33.636,  19.30
  19.56, 19.139, 33.640,  19.40
  19.66, 19.134, 33.642,  19.50
  19.76, 19.132, 33.644,  19.60
  19.86, 19.131, 33.645,  19.70
  19.96, 19.130, 33.647,  19.80
  20.06, 19.129, 33.646,  19.90
  20.16, 19.128, 33.644,  20.00
  20.26, 19.126, 33.647,  20.10
  20.36, 19.125, 33.649,  20.20
  20.47, 19.125, 33.648,  20.30
  20.57, 19.125, 33.648,  20.40
  20.67, 19.124, 33.646,  20.50
  20.77, 19.119, 33.645,  20.60
  20.87, 19.115, 33.644,  20.70
  20.97, 19.112, 33.647,  20.80
  21.07, 19.111, 33.647,  20.90
  21.17, 19.109, 33.644,  21.00
  21.27, 19.105, 33.637,  21.10
  21.37, 19.102, 33.645,  21.20
  21.47, 19.101, 33.645,  21.30
  21.57, 19.099, 33.643,  21.40
  21.68, 19.097, 33.649,  21.50
  21.78, 19.097, 33.643,  21.60
  21.88, 19.095, 33.643,  21.70
  21.98, 19.092, 33.643,  21.80
  22.08, 19.090, 33.647,  21.90
  22.18, 19.091, 33.646,  22.00
  22.28, 19.089, 33.642,  22.10
  22.38, 19.087, 33.644,  22.20
  22.48, 19.087, 33.642,  22.30
  22.58, 19.081, 33.640,  22.40
  22.68, 19.077, 33.645,  22.50
  22.78, 19.077, 33.644,  22.60
  22.89, 19.075, 33.640,  22.70
  22.99, 19.071, 33.644,  22.80
  23.09, 19.070, 33.645,  22.90
  23.19, 19.062, 33.638,  23.00
  23.29, 19.059, 33.638,  23.10
  23.39, 19.053, 33.643,  23.20
  23.49, 19.049, 33.635,  23.30
  23.59, 19.040, 33.637,  23.40
  23.69, 19.037, 33.634,  23.50
  23.79, 19.034, 33.633,  23.60
  23.89, 19.028, 33.633,  23.70
  23.99, 19.023, 33.621,  23.80
  24.09, 19.012, 33.623,  23.90
