CTD,20251127AORIOS
#Reference: 16October2012Sta.2.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20121016_0759_0
CASTNO = 1
DATE = 20121015
TIME = 2259
LATITUDE = 39.3435
LONGITUDE = 141.9463
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00, 19.553, 33.374,   0.00
   0.10, 19.579, 33.382,   0.10
   0.20, 19.580, 33.387,   0.20
   0.30, 19.577, 33.389,   0.30
   0.40, 19.575, 33.388,   0.40
   0.50, 19.572, 33.387,   0.50
   0.60, 19.569, 33.390,   0.60
   0.71, 19.572, 33.389,   0.70
   0.81, 19.574, 33.387,   0.80
   0.91, 19.581, 33.392,   0.90
   1.01, 19.586, 33.401,   1.00
   1.11, 19.594, 33.402,   1.10
   1.21, 19.592, 33.399,   1.20
   1.31, 19.590, 33.400,   1.30
   1.41, 19.585, 33.394,   1.40
   1.51, 19.582, 33.395,   1.50
   1.61, 19.584, 33.395,   1.60
   1.71, 19.579, 33.395,   1.70
   1.81, 19.583, 33.392,   1.80
   1.92, 19.579, 33.393,   1.90
   2.02, 19.579, 33.394,   2.00
   2.12, 19.578, 33.393,   2.10
   2.22, 19.579, 33.391,   2.20
   2.32, 19.580, 33.393,   2.30
   2.42, 19.579, 33.393,   2.40
   2.52, 19.572, 33.394,   2.50
   2.62, 19.568, 33.392,   2.60
   2.72, 19.574, 33.401,   2.70
   2.82, 19.579, 33.410,   2.80
   2.92, 19.579, 33.424,   2.90
   3.02, 19.620, 33.421,   3.00
   3.13, 19.634, 33.432,   3.10
   3.23, 19.647, 33.430,   3.20
   3.33, 19.657, 33.433,   3.30
   3.43, 19.662, 33.437,   3.40
   3.53, 19.667, 33.438,   3.50
   3.63, 19.680, 33.449,   3.60
   3.73, 19.695, 33.459,   3.70
   3.83, 19.702, 33.463,   3.80
   3.93, 19.705, 33.466,   3.90
   4.03, 19.703, 33.468,   4.00
   4.13, 19.706, 33.467,   4.10
   4.23, 19.709, 33.470,   4.20
   4.33, 19.711, 33.471,   4.30
   4.44, 19.710, 33.472,   4.40
   4.54, 19.711, 33.472,   4.50
   4.64, 19.710, 33.473,   4.60
   4.74, 19.714, 33.472,   4.70
   4.84, 19.714, 33.476,   4.80
   4.94, 19.725, 33.475,   4.90
   5.04, 19.727, 33.479,   5.00
   5.14, 19.727, 33.478,   5.10
   5.24, 19.727, 33.480,   5.20
   5.34, 19.725, 33.485,   5.30
   5.44, 19.732, 33.492,   5.40
   5.54, 19.731, 33.483,   5.50
   5.65, 19.790, 33.509,   5.60
   5.75, 19.824, 33.523,   5.70
   5.85, 19.827, 33.535,   5.80
   5.95, 19.829, 33.540,   5.90
   6.05, 19.832, 33.542,   6.00
   6.15, 19.829, 33.547,   6.10
   6.25, 19.828, 33.546,   6.20
   6.35, 19.835, 33.543,   6.30
   6.45, 19.853, 33.549,   6.40
   6.55, 19.855, 33.550,   6.50
   6.65, 19.855, 33.557,   6.60
   6.75, 19.874, 33.562,   6.70
   6.86, 19.888, 33.571,   6.80
   6.96, 19.887, 33.572,   6.90
   7.06, 19.907, 33.576,   7.00
   7.16, 19.937, 33.588,   7.10
   7.26, 19.958, 33.604,   7.20
   7.36, 19.967, 33.612,   7.30
   7.46, 19.988, 33.626,   7.40
   7.56, 20.011, 33.632,   7.50
   7.66, 20.032, 33.643,   7.60
   7.76, 20.051, 33.649,   7.70
   7.86, 20.053, 33.656,   7.80
   7.96, 20.057, 33.660,   7.90
   8.06, 20.057, 33.662,   8.00
   8.17, 20.059, 33.664,   8.10
   8.27, 20.060, 33.666,   8.20
   8.37, 20.063, 33.667,   8.30
   8.47, 20.065, 33.669,   8.40
   8.57, 20.068, 33.671,   8.50
   8.67, 20.074, 33.675,   8.60
   8.77, 20.082, 33.680,   8.70
   8.87, 20.080, 33.684,   8.80
   8.97, 20.066, 33.685,   8.90
   9.07, 20.053, 33.682,   9.00
   9.17, 20.043, 33.683,   9.10
   9.27, 20.040, 33.679,   9.20
   9.38, 20.037, 33.676,   9.30
   9.48, 20.034, 33.678,   9.40
   9.58, 20.030, 33.677,   9.50
   9.68, 20.026, 33.677,   9.60
   9.78, 20.023, 33.676,   9.70
   9.88, 20.023, 33.675,   9.80
   9.98, 20.021, 33.674,   9.90
  10.08, 20.014, 33.673,  10.00
  10.18, 20.008, 33.672,  10.10
  10.28, 20.004, 33.673,  10.20
  10.38, 19.998, 33.671,  10.30
  10.48, 19.991, 33.669,  10.40
  10.59, 19.981, 33.672,  10.50
  10.69, 19.977, 33.667,  10.60
  10.79, 19.973, 33.665,  10.70
  10.89, 19.970, 33.666,  10.80
  10.99, 19.973, 33.666,  10.90
  11.09, 19.976, 33.669,  11.00
  11.19, 19.979, 33.670,  11.10
  11.29, 19.980, 33.671,  11.20
  11.39, 19.981, 33.671,  11.30
