CTD,20251127AORIOS
#Reference: 03March2014Sta.A7.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20140303_1109_0
CASTNO = 1
DATE = 20140303
TIME = 0209
LATITUDE = 39.3304
LONGITUDE = 141.9446
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00,  5.903, 29.418,   0.00
   0.10,  5.915, 29.458,   0.10
   0.20,  5.896, 29.802,   0.20
   0.30,  5.899, 30.103,   0.30
   0.40,  5.990, 30.449,   0.40
   0.50,  6.032, 30.630,   0.50
   0.60,  6.109, 30.923,   0.60
   0.71,  6.261, 31.363,   0.70
   0.81,  6.356, 31.628,   0.80
   0.91,  6.458, 31.863,   0.90
   1.01,  6.505, 31.969,   1.00
   1.11,  6.523, 32.021,   1.10
   1.21,  6.534, 32.040,   1.20
   1.31,  6.535, 32.054,   1.30
   1.41,  6.535, 32.061,   1.40
   1.51,  6.537, 32.085,   1.50
   1.61,  6.551, 32.146,   1.60
   1.71,  6.566, 32.202,   1.70
   1.81,  6.575, 32.225,   1.80
   1.92,  6.588, 32.263,   1.90
   2.02,  6.600, 32.317,   2.00
   2.12,  6.644, 32.439,   2.10
   2.22,  6.687, 32.548,   2.20
   2.32,  6.718, 32.608,   2.30
   2.42,  6.729, 32.637,   2.40
   2.52,  6.727, 32.640,   2.50
   2.62,  6.733, 32.637,   2.60
   2.72,  6.743, 32.635,   2.70
   2.82,  6.740, 32.635,   2.80
   2.92,  6.764, 32.651,   2.90
   3.02,  6.786, 32.686,   3.00
   3.13,  6.805, 32.716,   3.10
   3.23,  6.838, 32.753,   3.20
   3.33,  6.869, 32.795,   3.30
   3.43,  6.885, 32.814,   3.40
   3.53,  6.909, 32.837,   3.50
   3.63,  6.932, 32.857,   3.60
   3.73,  6.961, 32.898,   3.70
   3.83,  6.970, 32.921,   3.80
   3.93,  6.989, 32.939,   3.90
   4.03,  7.011, 32.960,   4.00
   4.13,  7.013, 32.978,   4.10
   4.23,  7.027, 32.996,   4.20
   4.33,  7.025, 33.015,   4.30
   4.44,  7.008, 33.028,   4.40
   4.54,  6.994, 33.039,   4.50
   4.64,  6.976, 33.051,   4.60
   4.74,  6.973, 33.085,   4.70
   4.84,  7.002, 33.129,   4.80
END_DATA
