CTD,20251127AORIOS
#Reference: 20200727St.16.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20200727_1423_0
CASTNO = 1
DATE = 20200727
TIME = 0523
LATITUDE = 39.3333
LONGITUDE = 141.9017
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00, 20.173, 18.844,   0.00
   0.10, 19.924, 20.160,   0.10
   0.20, 20.041, 20.876,   0.20
   0.30, 19.918, 23.519,   0.30
   0.40, 19.701, 24.697,   0.40
   0.50, 19.376, 28.602,   0.50
   0.60, 19.496, 26.715,   0.60
   0.71, 19.613, 24.354,   0.70
   0.81, 19.579, 27.572,   0.80
   0.91, 19.192, 29.568,   0.90
   1.01, 19.091, 30.298,   1.00
   1.11, 18.829, 31.804,   1.10
   1.21, 18.604, 32.302,   1.20
   1.31, 18.526, 32.473,   1.30
   1.41, 18.423, 32.450,   1.40
   1.51, 19.082, 28.888,   1.50
   1.61, 19.073, 29.548,   1.60
   1.71, 18.478, 32.441,   1.70
   1.81, 18.279, 32.896,   1.80
   1.92, 18.215, 32.959,   1.90
   2.02, 18.153, 33.005,   2.00
   2.12, 18.107, 33.054,   2.10
   2.22, 18.073, 33.101,   2.20
   2.32, 18.063, 33.125,   2.30
   2.42, 18.055, 33.184,   2.40
   2.52, 18.063, 33.226,   2.50
   2.62, 18.072, 33.233,   2.60
   2.72, 18.078, 33.235,   2.70
   2.82, 18.084, 33.241,   2.80
   2.92, 18.084, 33.244,   2.90
   3.02, 18.081, 33.245,   3.00
   3.13, 18.079, 33.246,   3.10
   3.23, 18.079, 33.252,   3.20
   3.33, 18.086, 33.260,   3.30
   3.43, 18.095, 33.265,   3.40
   3.53, 18.106, 33.276,   3.50
   3.63, 18.116, 33.285,   3.60
   3.73, 18.129, 33.295,   3.70
   3.83, 18.135, 33.311,   3.80
   3.93, 18.141, 33.326,   3.90
   4.03, 18.148, 33.346,   4.00
   4.13, 18.150, 33.357,   4.10
   4.23, 18.149, 33.368,   4.20
   4.33, 18.148, 33.382,   4.30
   4.44, 18.149, 33.395,   4.40
   4.54, 18.148, 33.398,   4.50
   4.64, 18.144, 33.403,   4.60
   4.74, 18.139, 33.407,   4.70
   4.84, 18.136, 33.407,   4.80
   4.94, 18.133, 33.409,   4.90
   5.04, 18.128, 33.407,   5.00
   5.14, 18.121, 33.407,   5.10
   5.24, 18.114, 33.402,   5.20
   5.34, 18.104, 33.398,   5.30
   5.44, 18.090, 33.396,   5.40
   5.54, 18.074, 33.388,   5.50
   5.65, 18.057, 33.384,   5.60
   5.75, 18.033, 33.382,   5.70
   5.85, 18.004, 33.362,   5.80
   5.95, 17.976, 33.373,   5.90
   6.05, 17.969, 33.387,   6.00
   6.15, 17.969, 33.425,   6.10
   6.25, 17.971, 33.380,   6.20
   6.35, 17.952, 33.368,   6.30
   6.45, 17.916, 33.406,   6.40
   6.55, 17.912, 33.432,   6.50
   6.65, 17.914, 33.434,   6.60
   6.75, 17.900, 33.434,   6.70
   6.86, 17.878, 33.447,   6.80
   6.96, 17.863, 33.460,   6.90
   7.06, 17.862, 33.461,   7.00
   7.16, 17.862, 33.459,   7.10
   7.26, 17.860, 33.467,   7.20
END_DATA
