CTD,20251127AORIOS
#Reference: 30November2012Sta.A1.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20121130_1010_0
CASTNO = 1
DATE = 20121130
TIME = 0110
LATITUDE = 39.3538
LONGITUDE = 141.9537
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00, 14.812, 33.601,   0.00
   0.10, 14.817, 33.615,   0.10
   0.20, 14.815, 33.636,   0.20
   0.30, 14.816, 33.646,   0.30
   0.40, 14.816, 33.652,   0.40
   0.50, 14.816, 33.655,   0.50
   0.60, 14.815, 33.657,   0.60
   0.71, 14.815, 33.654,   0.70
   0.81, 14.815, 33.655,   0.80
   0.91, 14.814, 33.655,   0.90
   1.01, 14.813, 33.657,   1.00
   1.11, 14.812, 33.658,   1.10
   1.21, 14.813, 33.657,   1.20
   1.31, 14.812, 33.658,   1.30
   1.41, 14.812, 33.658,   1.40
   1.51, 14.811, 33.660,   1.50
   1.61, 14.812, 33.658,   1.60
   1.71, 14.812, 33.659,   1.70
   1.81, 14.812, 33.659,   1.80
   1.92, 14.815, 33.658,   1.90
   2.02, 14.821, 33.658,   2.00
   2.12, 14.822, 33.656,   2.10
   2.22, 14.823, 33.657,   2.20
   2.32, 14.823, 33.653,   2.30
   2.42, 14.823, 33.658,   2.40
   2.52, 14.823, 33.658,   2.50
   2.62, 14.821, 33.654,   2.60
   2.72, 14.820, 33.642,   2.70
   2.82, 14.824, 33.654,   2.80
   2.92, 14.823, 33.656,   2.90
   3.02, 14.824, 33.660,   3.00
   3.13, 14.824, 33.655,   3.10
   3.23, 14.824, 33.650,   3.20
   3.33, 14.820, 33.657,   3.30
   3.43, 14.820, 33.655,   3.40
   3.53, 14.818, 33.658,   3.50
   3.63, 14.820, 33.655,   3.60
   3.73, 14.821, 33.662,   3.70
   3.83, 14.822, 33.663,   3.80
   3.93, 14.823, 33.657,   3.90
   4.03, 14.823, 33.658,   4.00
   4.13, 14.824, 33.652,   4.10
   4.23, 14.823, 33.650,   4.20
   4.33, 14.825, 33.661,   4.30
   4.44, 14.826, 33.661,   4.40
   4.54, 14.825, 33.661,   4.50
   4.64, 14.823, 33.655,   4.60
   4.74, 14.825, 33.657,   4.70
   4.84, 14.826, 33.664,   4.80
   4.94, 14.826, 33.657,   4.90
   5.04, 14.825, 33.656,   5.00
   5.14, 14.826, 33.663,   5.10
   5.24, 14.826, 33.665,   5.20
   5.34, 14.825, 33.664,   5.30
   5.44, 14.826, 33.657,   5.40
   5.54, 14.826, 33.648,   5.50
END_DATA
