CTD,20251127AORIOS
#Reference: 29January2013Sta.N5.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20130129_1429_0
CASTNO = 1
DATE = 20130129
TIME = 0529
LATITUDE = 39.3301
LONGITUDE = 141.9060
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00,  8.720, 33.591,   0.00
   0.10,  8.725, 33.610,   0.10
   0.20,  8.729, 33.620,   0.20
   0.30,  8.732, 33.621,   0.30
   0.40,  8.732, 33.622,   0.40
   0.50,  8.730, 33.625,   0.50
   0.60,  8.729, 33.622,   0.60
   0.71,  8.728, 33.624,   0.70
   0.81,  8.729, 33.627,   0.80
   0.91,  8.730, 33.624,   0.90
   1.01,  8.729, 33.626,   1.00
   1.11,  8.729, 33.626,   1.10
   1.21,  8.728, 33.626,   1.20
   1.31,  8.729, 33.624,   1.30
   1.41,  8.728, 33.626,   1.40
   1.51,  8.730, 33.623,   1.50
   1.61,  8.734, 33.624,   1.60
   1.71,  8.732, 33.624,   1.70
   1.81,  8.731, 33.625,   1.80
   1.92,  8.732, 33.624,   1.90
   2.02,  8.731, 33.626,   2.00
   2.12,  8.731, 33.627,   2.10
   2.22,  8.729, 33.627,   2.20
   2.32,  8.731, 33.625,   2.30
   2.42,  8.740, 33.621,   2.40
   2.52,  8.744, 33.623,   2.50
   2.62,  8.743, 33.625,   2.60
   2.72,  8.735, 33.629,   2.70
   2.82,  8.734, 33.628,   2.80
   2.92,  8.738, 33.628,   2.90
   3.02,  8.754, 33.630,   3.00
   3.13,  8.762, 33.634,   3.10
   3.23,  8.772, 33.635,   3.20
   3.33,  8.775, 33.640,   3.30
   3.43,  8.774, 33.644,   3.40
   3.53,  8.774, 33.644,   3.50
   3.63,  8.772, 33.644,   3.60
   3.73,  8.772, 33.642,   3.70
   3.83,  8.774, 33.642,   3.80
   3.93,  8.783, 33.644,   3.90
   4.03,  8.786, 33.646,   4.00
   4.13,  8.779, 33.645,   4.10
   4.23,  8.773, 33.642,   4.20
   4.33,  8.773, 33.643,   4.30
   4.44,  8.775, 33.643,   4.40
   4.54,  8.801, 33.652,   4.50
   4.64,  8.826, 33.663,   4.60
   4.74,  8.848, 33.676,   4.70
   4.84,  8.877, 33.688,   4.80
   4.94,  8.928, 33.713,   4.90
   5.04,  8.964, 33.744,   5.00
   5.14,  8.993, 33.747,   5.10
   5.24,  9.013, 33.741,   5.20
   5.34,  9.031, 33.754,   5.30
   5.44,  9.042, 33.761,   5.40
   5.54,  9.050, 33.764,   5.50
   5.65,  9.056, 33.770,   5.60
   5.75,  9.063, 33.775,   5.70
   5.85,  9.065, 33.777,   5.80
   5.95,  9.067, 33.779,   5.90
   6.05,  9.067, 33.777,   6.00
   6.15,  9.069, 33.779,   6.10
   6.25,  9.071, 33.782,   6.20
   6.35,  9.071, 33.785,   6.30
   6.45,  9.071, 33.789,   6.40
   6.55,  9.071, 33.791,   6.50
   6.65,  9.071, 33.799,   6.60
   6.75,  9.071, 33.802,   6.70
   6.86,  9.071, 33.804,   6.80
   6.96,  9.071, 33.808,   6.90
   7.06,  9.071, 33.806,   7.00
   7.16,  9.070, 33.805,   7.10
   7.26,  9.071, 33.807,   7.20
   7.36,  9.070, 33.811,   7.30
   7.46,  9.068, 33.822,   7.40
   7.56,  9.069, 33.833,   7.50
   7.66,  9.076, 33.846,   7.60
   7.76,  9.083, 33.858,   7.70
   7.86,  9.089, 33.865,   7.80
   7.96,  9.092, 33.866,   7.90
   8.06,  9.092, 33.869,   8.00
   8.17,  9.093, 33.868,   8.10
   8.27,  9.093, 33.871,   8.20
   8.37,  9.093, 33.871,   8.30
   8.47,  9.095, 33.870,   8.40
   8.57,  9.096, 33.871,   8.50
   8.67,  9.097, 33.872,   8.60
   8.77,  9.099, 33.871,   8.70
   8.87,  9.099, 33.872,   8.80
   8.97,  9.101, 33.873,   8.90
   9.07,  9.102, 33.873,   9.00
   9.17,  9.104, 33.873,   9.10
   9.27,  9.106, 33.873,   9.20
   9.38,  9.107, 33.862,   9.30
   9.48,  9.105, 33.831,   9.40
END_DATA
