CTD,20251127AORIOS
#Reference: 29November2012Sta.H4.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20121129_0832_0
CASTNO = 1
DATE = 20121128
TIME = 2332
LATITUDE = 39.3284
LONGITUDE = 141.9171
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00, 13.351, 30.918,   0.00
   0.10, 13.348, 30.947,   0.10
   0.20, 13.349, 30.921,   0.20
   0.30, 13.351, 30.920,   0.30
   0.40, 13.350, 30.907,   0.40
   0.50, 13.352, 30.955,   0.50
   0.60, 13.363, 31.017,   0.60
   0.71, 13.382, 31.178,   0.70
   0.81, 13.409, 31.245,   0.80
   0.91, 13.418, 31.277,   0.90
   1.01, 13.454, 31.303,   1.00
   1.11, 13.527, 31.404,   1.10
   1.21, 13.764, 31.810,   1.20
   1.31, 13.877, 31.433,   1.30
   1.41, 13.901, 31.646,   1.40
   1.51, 13.922, 32.009,   1.50
   1.61, 14.068, 32.381,   1.60
   1.71, 14.223, 32.623,   1.70
   1.81, 14.282, 32.901,   1.80
   1.92, 14.337, 32.942,   1.90
   2.02, 14.406, 32.986,   2.00
   2.12, 14.404, 33.061,   2.10
   2.22, 14.410, 33.078,   2.20
   2.32, 14.372, 33.101,   2.30
   2.42, 14.354, 33.116,   2.40
   2.52, 14.360, 33.113,   2.50
   2.62, 14.381, 33.104,   2.60
   2.72, 14.386, 33.113,   2.70
   2.82, 14.382, 33.119,   2.80
   2.92, 14.312, 33.148,   2.90
   3.02, 14.247, 33.142,   3.00
   3.13, 14.217, 33.116,   3.10
   3.23, 14.220, 33.122,   3.20
   3.33, 14.239, 33.119,   3.30
   3.43, 14.273, 33.146,   3.40
   3.53, 14.349, 33.205,   3.50
   3.63, 14.401, 33.191,   3.60
   3.73, 14.371, 33.195,   3.70
   3.83, 14.336, 33.160,   3.80
   3.93, 14.235, 33.196,   3.90
   4.03, 14.395, 33.175,   4.00
   4.13, 14.349, 33.252,   4.10
   4.23, 14.342, 33.294,   4.20
   4.33, 14.413, 33.329,   4.30
   4.44, 14.431, 33.361,   4.40
   4.54, 14.457, 33.376,   4.50
   4.64, 14.467, 33.391,   4.60
   4.74, 14.501, 33.395,   4.70
   4.84, 14.540, 33.404,   4.80
   4.94, 14.595, 33.410,   4.90
   5.04, 14.640, 33.444,   5.00
   5.14, 14.695, 33.488,   5.10
   5.24, 14.720, 33.512,   5.20
   5.34, 14.730, 33.528,   5.30
   5.44, 14.729, 33.533,   5.40
   5.54, 14.746, 33.522,   5.50
   5.65, 14.761, 33.543,   5.60
   5.75, 14.770, 33.554,   5.70
   5.85, 14.782, 33.558,   5.80
   5.95, 14.823, 33.565,   5.90
   6.05, 14.859, 33.583,   6.00
   6.15, 14.867, 33.592,   6.10
   6.25, 14.867, 33.591,   6.20
   6.35, 14.869, 33.596,   6.30
   6.45, 14.870, 33.598,   6.40
   6.55, 14.870, 33.597,   6.50
   6.65, 14.871, 33.599,   6.60
   6.75, 14.872, 33.600,   6.70
   6.86, 14.872, 33.603,   6.80
   6.96, 14.873, 33.605,   6.90
   7.06, 14.875, 33.605,   7.00
   7.16, 14.877, 33.604,   7.10
   7.26, 14.883, 33.605,   7.20
   7.36, 14.885, 33.607,   7.30
   7.46, 14.887, 33.611,   7.40
   7.56, 14.891, 33.612,   7.50
   7.66, 14.891, 33.614,   7.60
   7.76, 14.891, 33.613,   7.70
   7.86, 14.890, 33.613,   7.80
   7.96, 14.891, 33.617,   7.90
   8.06, 14.893, 33.617,   8.00
   8.17, 14.894, 33.616,   8.10
   8.27, 14.894, 33.617,   8.20
   8.37, 14.894, 33.619,   8.30
   8.47, 14.894, 33.617,   8.40
   8.57, 14.894, 33.619,   8.50
   8.67, 14.895, 33.617,   8.60
   8.77, 14.896, 33.618,   8.70
   8.87, 14.897, 33.617,   8.80
   8.97, 14.899, 33.615,   8.90
   9.07, 14.899, 33.604,   9.00
END_DATA
