CTD,20251127AORIOS
#Reference: 22March2012Sta.8.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20120322_1016_0
CASTNO = 1
DATE = 20120322
TIME = 0116
LATITUDE = 39.3492
LONGITUDE = 141.9182
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00,  4.967, 27.844,   0.00
   0.10,  4.886, 28.323,   0.10
   0.20,  4.846, 28.682,   0.20
   0.30,  4.754, 29.381,   0.30
   0.40,  4.632, 30.235,   0.40
   0.50,  4.540, 30.960,   0.50
   0.60,  4.448, 31.684,   0.60
   0.71,  4.384, 32.259,   0.70
   0.81,  4.353, 32.529,   0.80
   0.91,  4.322, 32.793,   0.90
   1.01,  4.312, 32.887,   1.00
   1.11,  4.297, 32.996,   1.10
   1.21,  4.291, 33.046,   1.20
   1.31,  4.285, 33.089,   1.30
   1.41,  4.281, 33.120,   1.40
   1.51,  4.279, 33.149,   1.50
   1.61,  4.279, 33.164,   1.60
   1.71,  4.279, 33.180,   1.70
   1.81,  4.279, 33.193,   1.80
   1.92,  4.280, 33.197,   1.90
   2.02,  4.279, 33.206,   2.00
   2.12,  4.279, 33.211,   2.10
   2.22,  4.278, 33.211,   2.20
   2.32,  4.277, 33.216,   2.30
   2.42,  4.275, 33.220,   2.40
   2.52,  4.273, 33.226,   2.50
   2.62,  4.272, 33.225,   2.60
   2.72,  4.272, 33.228,   2.70
   2.82,  4.271, 33.229,   2.80
   2.92,  4.271, 33.227,   2.90
   3.02,  4.271, 33.229,   3.00
   3.13,  4.270, 33.232,   3.10
   3.23,  4.266, 33.233,   3.20
   3.33,  4.262, 33.234,   3.30
   3.43,  4.261, 33.235,   3.40
   3.53,  4.258, 33.238,   3.50
   3.63,  4.254, 33.240,   3.60
   3.73,  4.252, 33.240,   3.70
   3.83,  4.248, 33.244,   3.80
   3.93,  4.243, 33.248,   3.90
   4.03,  4.240, 33.248,   4.00
   4.13,  4.239, 33.248,   4.10
   4.23,  4.236, 33.251,   4.20
   4.33,  4.235, 33.250,   4.30
   4.44,  4.233, 33.252,   4.40
   4.54,  4.232, 33.255,   4.50
   4.64,  4.232, 33.255,   4.60
   4.74,  4.232, 33.255,   4.70
   4.84,  4.232, 33.256,   4.80
   4.94,  4.234, 33.257,   4.90
   5.04,  4.242, 33.259,   5.00
   5.14,  4.243, 33.259,   5.10
   5.24,  4.244, 33.262,   5.20
   5.34,  4.244, 33.260,   5.30
   5.44,  4.246, 33.262,   5.40
   5.54,  4.246, 33.263,   5.50
   5.65,  4.247, 33.262,   5.60
   5.75,  4.248, 33.262,   5.70
   5.85,  4.250, 33.262,   5.80
   5.95,  4.247, 33.263,   5.90
   6.05,  4.242, 33.263,   6.00
   6.15,  4.238, 33.264,   6.10
   6.25,  4.233, 33.266,   6.20
   6.35,  4.229, 33.266,   6.30
   6.45,  4.220, 33.266,   6.40
   6.55,  4.207, 33.263,   6.50
   6.65,  4.195, 33.267,   6.60
   6.75,  4.176, 33.266,   6.70
   6.86,  4.163, 33.266,   6.80
   6.96,  4.161, 33.267,   6.90
   7.06,  4.166, 33.267,   7.00
   7.16,  4.169, 33.268,   7.10
   7.26,  4.172, 33.268,   7.20
   7.36,  4.171, 33.269,   7.30
   7.46,  4.171, 33.269,   7.40
   7.56,  4.168, 33.270,   7.50
   7.66,  4.167, 33.271,   7.60
   7.76,  4.166, 33.270,   7.70
   7.86,  4.166, 33.272,   7.80
   7.96,  4.167, 33.272,   7.90
   8.06,  4.170, 33.272,   8.00
   8.17,  4.172, 33.273,   8.10
   8.27,  4.171, 33.275,   8.20
   8.37,  4.172, 33.274,   8.30
   8.47,  4.170, 33.277,   8.40
   8.57,  4.169, 33.276,   8.50
   8.67,  4.167, 33.276,   8.60
   8.77,  4.164, 33.277,   8.70
   8.87,  4.158, 33.276,   8.80
   8.97,  4.147, 33.276,   8.90
   9.07,  4.138, 33.275,   9.00
   9.17,  4.131, 33.274,   9.10
   9.27,  4.126, 33.276,   9.20
   9.38,  4.125, 33.274,   9.30
   9.48,  4.121, 33.273,   9.40
   9.58,  4.121, 33.273,   9.50
   9.68,  4.117, 33.272,   9.60
   9.78,  4.115, 33.271,   9.70
   9.88,  4.111, 33.272,   9.80
   9.98,  4.105, 33.273,   9.90
  10.08,  4.098, 33.275,  10.00
  10.18,  4.099, 33.273,  10.10
  10.28,  4.100, 33.273,  10.20
  10.38,  4.100, 33.274,  10.30
  10.48,  4.101, 33.273,  10.40
  10.59,  4.101, 33.272,  10.50
  10.69,  4.102, 33.272,  10.60
  10.79,  4.101, 33.271,  10.70
  10.89,  4.098, 33.272,  10.80
  10.99,  4.092, 33.274,  10.90
  11.09,  4.086, 33.273,  11.00
  11.19,  4.084, 33.273,  11.10
  11.29,  4.082, 33.275,  11.20
  11.39,  4.084, 33.279,  11.30
  11.49,  4.090, 33.276,  11.40
  11.59,  4.102, 33.279,  11.50
  11.69,  4.111, 33.279,  11.60
  11.80,  4.120, 33.282,  11.70
  11.90,  4.127, 33.282,  11.80
  12.00,  4.131, 33.284,  11.90
  12.10,  4.145, 33.288,  12.00
  12.20,  4.157, 33.289,  12.10
  12.30,  4.176, 33.295,  12.20
  12.40,  4.192, 33.295,  12.30
  12.50,  4.213, 33.299,  12.40
  12.60,  4.217, 33.300,  12.50
  12.70,  4.229, 33.301,  12.60
  12.80,  4.236, 33.305,  12.70
  12.90,  4.254, 33.307,  12.80
  13.00,  4.262, 33.310,  12.90
  13.11,  4.275, 33.312,  13.00
  13.21,  4.320, 33.317,  13.10
  13.31,  4.368, 33.322,  13.20
  13.41,  4.402, 33.332,  13.30
  13.51,  4.412, 33.332,  13.40
  13.61,  4.431, 33.339,  13.50
  13.71,  4.439, 33.342,  13.60
  13.81,  4.446, 33.342,  13.70
  13.91,  4.455, 33.346,  13.80
  14.01,  4.458, 33.346,  13.90
  14.11,  4.460, 33.348,  14.00
  14.21,  4.462, 33.349,  14.10
  14.32,  4.463, 33.349,  14.20
  14.42,  4.467, 33.350,  14.30
  14.52,  4.471, 33.349,  14.40
  14.62,  4.475, 33.351,  14.50
  14.72,  4.480, 33.351,  14.60
  14.82,  4.487, 33.353,  14.70
  14.92,  4.490, 33.353,  14.80
  15.02,  4.494, 33.354,  14.90
  15.12,  4.500, 33.356,  15.00
  15.22,  4.501, 33.356,  15.10
  15.32,  4.503, 33.356,  15.20
  15.42,  4.503, 33.357,  15.30
  15.53,  4.504, 33.356,  15.40
  15.63,  4.512, 33.357,  15.50
  15.73,  4.518, 33.357,  15.60
  15.83,  4.520, 33.359,  15.70
  15.93,  4.523, 33.358,  15.80
  16.03,  4.525, 33.361,  15.90
  16.13,  4.532, 33.363,  16.00
  16.23,  4.537, 33.365,  16.10
  16.33,  4.541, 33.366,  16.20
  16.43,  4.545, 33.368,  16.30
  16.53,  4.547, 33.368,  16.40
  16.63,  4.544, 33.371,  16.50
  16.74,  4.546, 33.370,  16.60
  16.84,  4.550, 33.370,  16.70
  16.94,  4.552, 33.370,  16.80
  17.04,  4.553, 33.370,  16.90
  17.14,  4.555, 33.370,  17.00
  17.24,  4.556, 33.372,  17.10
  17.34,  4.555, 33.371,  17.20
  17.44,  4.556, 33.373,  17.30
  17.54,  4.555, 33.372,  17.40
  17.64,  4.557, 33.371,  17.50
  17.74,  4.557, 33.373,  17.60
  17.84,  4.557, 33.372,  17.70
  17.94,  4.557, 33.373,  17.80
  18.05,  4.558, 33.373,  17.90
  18.15,  4.559, 33.373,  18.00
  18.25,  4.558, 33.373,  18.10
  18.35,  4.557, 33.374,  18.20
  18.45,  4.557, 33.372,  18.30
  18.55,  4.557, 33.371,  18.40
  18.65,  4.558, 33.375,  18.50
  18.75,  4.560, 33.372,  18.60
  18.85,  4.564, 33.374,  18.70
END_DATA
