CTD,20251127AORIOS
#Reference: 20July2012Sta.2p.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20120720_0836_0
CASTNO = 1
DATE = 20120719
TIME = 2336
LATITUDE = 39.3421
LONGITUDE = 141.9478
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00, 17.193, 30.111,   0.00
   0.10, 17.180, 30.098,   0.10
   0.20, 17.151, 30.113,   0.20
   0.30, 17.100, 30.152,   0.30
   0.40, 17.018, 30.251,   0.40
   0.50, 16.901, 30.519,   0.50
   0.60, 16.806, 30.893,   0.60
   0.71, 16.774, 31.247,   0.70
   0.81, 16.825, 31.677,   0.80
   0.91, 16.885, 32.047,   0.90
   1.01, 16.892, 32.404,   1.00
   1.11, 16.878, 32.650,   1.10
   1.21, 16.864, 32.765,   1.20
   1.31, 16.813, 32.887,   1.30
   1.41, 16.787, 32.926,   1.40
   1.51, 16.783, 32.947,   1.50
   1.61, 16.781, 32.957,   1.60
   1.71, 16.779, 32.967,   1.70
   1.81, 16.749, 33.016,   1.80
   1.92, 16.705, 33.074,   1.90
   2.02, 16.696, 33.090,   2.00
   2.12, 16.694, 33.109,   2.10
   2.22, 16.700, 33.141,   2.20
   2.32, 16.714, 33.186,   2.30
   2.42, 16.738, 33.236,   2.40
   2.52, 16.750, 33.273,   2.50
   2.62, 16.751, 33.302,   2.60
   2.72, 16.745, 33.321,   2.70
   2.82, 16.748, 33.331,   2.80
   2.92, 16.747, 33.342,   2.90
   3.02, 16.746, 33.352,   3.00
   3.13, 16.750, 33.360,   3.10
   3.23, 16.741, 33.383,   3.20
   3.33, 16.736, 33.388,   3.30
   3.43, 16.731, 33.395,   3.40
   3.53, 16.724, 33.400,   3.50
   3.63, 16.720, 33.400,   3.60
   3.73, 16.714, 33.403,   3.70
   3.83, 16.707, 33.405,   3.80
   3.93, 16.702, 33.408,   3.90
   4.03, 16.705, 33.411,   4.00
   4.13, 16.707, 33.419,   4.10
   4.23, 16.709, 33.423,   4.20
   4.33, 16.710, 33.426,   4.30
   4.44, 16.711, 33.426,   4.40
   4.54, 16.711, 33.427,   4.50
   4.64, 16.707, 33.430,   4.60
   4.74, 16.700, 33.432,   4.70
   4.84, 16.688, 33.436,   4.80
   4.94, 16.665, 33.435,   4.90
   5.04, 16.647, 33.436,   5.00
   5.14, 16.638, 33.434,   5.10
   5.24, 16.629, 33.431,   5.20
   5.34, 16.626, 33.434,   5.30
   5.44, 16.618, 33.445,   5.40
   5.54, 16.597, 33.448,   5.50
   5.65, 16.573, 33.449,   5.60
   5.75, 16.558, 33.447,   5.70
   5.85, 16.539, 33.446,   5.80
   5.95, 16.515, 33.445,   5.90
   6.05, 16.504, 33.443,   6.00
   6.15, 16.498, 33.441,   6.10
   6.25, 16.495, 33.441,   6.20
   6.35, 16.495, 33.440,   6.30
   6.45, 16.487, 33.442,   6.40
   6.55, 16.474, 33.443,   6.50
   6.65, 16.456, 33.443,   6.60
   6.75, 16.449, 33.442,   6.70
   6.86, 16.451, 33.441,   6.80
   6.96, 16.453, 33.445,   6.90
   7.06, 16.450, 33.451,   7.00
   7.16, 16.446, 33.461,   7.10
   7.26, 16.445, 33.467,   7.20
   7.36, 16.445, 33.467,   7.30
   7.46, 16.446, 33.468,   7.40
   7.56, 16.447, 33.470,   7.50
   7.66, 16.450, 33.471,   7.60
   7.76, 16.454, 33.475,   7.70
   7.86, 16.458, 33.483,   7.80
   7.96, 16.460, 33.481,   7.90
   8.06, 16.458, 33.485,   8.00
   8.17, 16.455, 33.491,   8.10
   8.27, 16.447, 33.500,   8.20
   8.37, 16.441, 33.504,   8.30
   8.47, 16.419, 33.510,   8.40
   8.57, 16.404, 33.511,   8.50
   8.67, 16.383, 33.516,   8.60
   8.77, 16.370, 33.516,   8.70
   8.87, 16.359, 33.515,   8.80
   8.97, 16.360, 33.516,   8.90
   9.07, 16.364, 33.516,   9.00
   9.17, 16.369, 33.519,   9.10
   9.27, 16.371, 33.522,   9.20
   9.38, 16.367, 33.521,   9.30
   9.48, 16.358, 33.522,   9.40
   9.58, 16.351, 33.521,   9.50
   9.68, 16.347, 33.520,   9.60
   9.78, 16.342, 33.519,   9.70
   9.88, 16.339, 33.519,   9.80
   9.98, 16.339, 33.520,   9.90
  10.08, 16.339, 33.521,  10.00
  10.18, 16.336, 33.520,  10.10
  10.28, 16.328, 33.520,  10.20
  10.38, 16.319, 33.522,  10.30
  10.48, 16.303, 33.527,  10.40
