CTD,20251127AORIOS
#Reference: 21January2014(20140826修正）Sta.1p.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20140121_0820_0
CASTNO = 1
DATE = 20140120
TIME = 2320
LATITUDE = 39.3448
LONGITUDE = 141.9440
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00,  9.382, 33.628,   0.00
   0.10,  9.408, 33.630,   0.10
   0.20,  9.407, 33.635,   0.20
   0.30,  9.406, 33.638,   0.30
   0.40,  9.407, 33.639,   0.40
   0.50,  9.410, 33.638,   0.50
   0.60,  9.412, 33.638,   0.60
   0.71,  9.416, 33.637,   0.70
   0.81,  9.418, 33.636,   0.80
   0.91,  9.418, 33.637,   0.90
   1.01,  9.415, 33.638,   1.00
   1.11,  9.415, 33.639,   1.10
   1.21,  9.414, 33.641,   1.20
   1.31,  9.412, 33.640,   1.30
   1.41,  9.412, 33.641,   1.40
   1.51,  9.414, 33.641,   1.50
   1.61,  9.414, 33.641,   1.60
   1.71,  9.413, 33.641,   1.70
   1.81,  9.412, 33.641,   1.80
   1.92,  9.417, 33.644,   1.90
   2.02,  9.427, 33.644,   2.00
   2.12,  9.431, 33.644,   2.10
   2.22,  9.434, 33.642,   2.20
   2.32,  9.435, 33.643,   2.30
   2.42,  9.437, 33.642,   2.40
   2.52,  9.437, 33.641,   2.50
   2.62,  9.436, 33.643,   2.60
   2.72,  9.436, 33.645,   2.70
   2.82,  9.437, 33.641,   2.80
   2.92,  9.434, 33.645,   2.90
   3.02,  9.433, 33.643,   3.00
   3.13,  9.434, 33.642,   3.10
   3.23,  9.434, 33.642,   3.20
   3.33,  9.432, 33.642,   3.30
   3.43,  9.432, 33.642,   3.40
   3.53,  9.432, 33.643,   3.50
   3.63,  9.430, 33.644,   3.60
   3.73,  9.429, 33.644,   3.70
   3.83,  9.430, 33.645,   3.80
   3.93,  9.429, 33.643,   3.90
   4.03,  9.432, 33.642,   4.00
   4.13,  9.432, 33.642,   4.10
   4.23,  9.434, 33.641,   4.20
   4.33,  9.433, 33.642,   4.30
   4.44,  9.432, 33.641,   4.40
   4.54,  9.432, 33.640,   4.50
   4.64,  9.432, 33.641,   4.60
   4.74,  9.432, 33.643,   4.70
   4.84,  9.432, 33.648,   4.80
   4.94,  9.435, 33.640,   4.90
   5.04,  9.441, 33.635,   5.00
   5.14,  9.435, 33.638,   5.10
   5.24,  9.436, 33.636,   5.20
   5.34,  9.435, 33.638,   5.30
   5.44,  9.442, 33.641,   5.40
   5.54,  9.444, 33.643,   5.50
   5.65,  9.460, 33.632,   5.60
   5.75,  9.444, 33.643,   5.70
   5.85,  9.462, 33.644,   5.80
   5.95,  9.468, 33.643,   5.90
   6.05,  9.463, 33.646,   6.00
   6.15,  9.450, 33.652,   6.10
   6.25,  9.447, 33.646,   6.20
   6.35,  9.444, 33.646,   6.30
   6.45,  9.452, 33.639,   6.40
   6.55,  9.453, 33.641,   6.50
   6.65,  9.442, 33.643,   6.60
   6.75,  9.436, 33.642,   6.70
   6.86,  9.435, 33.641,   6.80
   6.96,  9.437, 33.642,   6.90
   7.06,  9.439, 33.641,   7.00
   7.16,  9.439, 33.641,   7.10
   7.26,  9.439, 33.642,   7.20
   7.36,  9.439, 33.641,   7.30
   7.46,  9.440, 33.638,   7.40
   7.56,  9.439, 33.640,   7.50
   7.66,  9.438, 33.641,   7.60
   7.76,  9.441, 33.639,   7.70
   7.86,  9.442, 33.639,   7.80
   7.96,  9.444, 33.640,   7.90
   8.06,  9.443, 33.640,   8.00
   8.17,  9.444, 33.641,   8.10
   8.27,  9.442, 33.643,   8.20
   8.37,  9.439, 33.646,   8.30
   8.47,  9.440, 33.645,   8.40
   8.57,  9.439, 33.645,   8.50
   8.67,  9.435, 33.645,   8.60
   8.77,  9.434, 33.643,   8.70
   8.87,  9.434, 33.643,   8.80
   8.97,  9.435, 33.640,   8.90
   9.07,  9.434, 33.641,   9.00
   9.17,  9.432, 33.641,   9.10
   9.27,  9.437, 33.636,   9.20
   9.38,  9.438, 33.647,   9.30
   9.48,  9.437, 33.645,   9.40
   9.58,  9.435, 33.640,   9.50
   9.68,  9.435, 33.641,   9.60
   9.78,  9.435, 33.639,   9.70
   9.88,  9.432, 33.640,   9.80
   9.98,  9.430, 33.641,   9.90
  10.08,  9.429, 33.643,  10.00
  10.18,  9.430, 33.641,  10.10
  10.28,  9.431, 33.641,  10.20
