CTD,20251127AORIOS
#Reference: 26September2013Sta.1p.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20130926_0759_0
CASTNO = 1
DATE = 20130925
TIME = 2259
LATITUDE = 39.3448
LONGITUDE = 141.9440
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00, 21.377, 33.259,   0.00
   0.10, 21.383, 33.256,   0.10
   0.20, 21.386, 33.265,   0.20
   0.30, 21.388, 33.262,   0.30
   0.40, 21.389, 33.264,   0.40
   0.50, 21.391, 33.267,   0.50
   0.60, 21.394, 33.265,   0.60
   0.71, 21.396, 33.265,   0.70
   0.81, 21.397, 33.267,   0.80
   0.91, 21.394, 33.269,   0.90
   1.01, 21.395, 33.268,   1.00
   1.11, 21.397, 33.271,   1.10
   1.21, 21.392, 33.273,   1.20
   1.31, 21.386, 33.272,   1.30
   1.41, 21.381, 33.273,   1.40
   1.51, 21.380, 33.270,   1.50
   1.61, 21.392, 33.268,   1.60
   1.71, 21.404, 33.266,   1.70
   1.81, 21.410, 33.269,   1.80
   1.92, 21.411, 33.269,   1.90
   2.02, 21.405, 33.271,   2.00
   2.12, 21.405, 33.269,   2.10
   2.22, 21.405, 33.269,   2.20
   2.32, 21.405, 33.271,   2.30
   2.42, 21.408, 33.272,   2.40
   2.52, 21.411, 33.274,   2.50
   2.62, 21.411, 33.275,   2.60
   2.72, 21.411, 33.275,   2.70
   2.82, 21.411, 33.276,   2.80
   2.92, 21.408, 33.278,   2.90
   3.02, 21.411, 33.275,   3.00
   3.13, 21.409, 33.276,   3.10
   3.23, 21.409, 33.277,   3.20
   3.33, 21.407, 33.280,   3.30
   3.43, 21.406, 33.282,   3.40
   3.53, 21.405, 33.282,   3.50
   3.63, 21.400, 33.288,   3.60
   3.73, 21.399, 33.289,   3.70
   3.83, 21.395, 33.292,   3.80
   3.93, 21.389, 33.298,   3.90
   4.03, 21.382, 33.304,   4.00
   4.13, 21.381, 33.305,   4.10
   4.23, 21.370, 33.317,   4.20
   4.33, 21.363, 33.324,   4.30
   4.44, 21.342, 33.342,   4.40
   4.54, 21.324, 33.359,   4.50
   4.64, 21.308, 33.374,   4.60
   4.74, 21.293, 33.385,   4.70
   4.84, 21.272, 33.391,   4.80
   4.94, 21.265, 33.391,   4.90
   5.04, 21.257, 33.392,   5.00
   5.14, 21.247, 33.392,   5.10
   5.24, 21.239, 33.394,   5.20
   5.34, 21.236, 33.393,   5.30
   5.44, 21.234, 33.394,   5.40
   5.54, 21.232, 33.393,   5.50
   5.65, 21.221, 33.395,   5.60
   5.75, 21.211, 33.397,   5.70
   5.85, 21.204, 33.397,   5.80
   5.95, 21.202, 33.395,   5.90
   6.05, 21.198, 33.396,   6.00
   6.15, 21.202, 33.393,   6.10
   6.25, 21.199, 33.392,   6.20
   6.35, 21.199, 33.393,   6.30
   6.45, 21.196, 33.395,   6.40
   6.55, 21.195, 33.394,   6.50
   6.65, 21.193, 33.397,   6.60
   6.75, 21.192, 33.397,   6.70
   6.86, 21.191, 33.398,   6.80
   6.96, 21.190, 33.399,   6.90
   7.06, 21.190, 33.399,   7.00
   7.16, 21.189, 33.399,   7.10
   7.26, 21.189, 33.399,   7.20
   7.36, 21.188, 33.401,   7.30
   7.46, 21.189, 33.399,   7.40
   7.56, 21.188, 33.400,   7.50
   7.66, 21.189, 33.399,   7.60
   7.76, 21.187, 33.402,   7.70
   7.86, 21.187, 33.401,   7.80
   7.96, 21.186, 33.402,   7.90
   8.06, 21.182, 33.403,   8.00
   8.17, 21.168, 33.408,   8.10
   8.27, 21.171, 33.405,   8.20
   8.37, 21.170, 33.403,   8.30
   8.47, 21.158, 33.407,   8.40
   8.57, 21.153, 33.408,   8.50
   8.67, 21.146, 33.412,   8.60
   8.77, 21.128, 33.414,   8.70
   8.87, 21.107, 33.418,   8.80
   8.97, 21.083, 33.422,   8.90
   9.07, 21.049, 33.427,   9.00
   9.17, 21.027, 33.427,   9.10
   9.27, 21.004, 33.430,   9.20
   9.38, 21.046, 33.413,   9.30
   9.48, 21.054, 33.402,   9.40
   9.58, 21.026, 33.411,   9.50
   9.68, 20.995, 33.420,   9.60
   9.78, 20.966, 33.428,   9.70
   9.88, 20.933, 33.432,   9.80
   9.98, 20.911, 33.435,   9.90
  10.08, 20.889, 33.436,  10.00
  10.18, 20.885, 33.435,  10.10
  10.28, 20.874, 33.438,  10.20
  10.38, 20.866, 33.441,  10.30
  10.48, 20.859, 33.443,  10.40
  10.59, 20.854, 33.443,  10.50
  10.69, 20.852, 33.444,  10.60
  10.79, 20.851, 33.443,  10.70
  10.89, 20.851, 33.443,  10.80
  10.99, 20.849, 33.444,  10.90
  11.09, 20.847, 33.445,  11.00
  11.19, 20.843, 33.447,  11.10
  11.29, 20.841, 33.449,  11.20
  11.39, 20.838, 33.451,  11.30
  11.49, 20.836, 33.450,  11.40
  11.59, 20.834, 33.452,  11.50
  11.69, 20.832, 33.454,  11.60
  11.80, 20.831, 33.454,  11.70
  11.90, 20.830, 33.456,  11.80
  12.00, 20.829, 33.456,  11.90
  12.10, 20.829, 33.455,  12.00
  12.20, 20.831, 33.456,  12.10
  12.30, 20.832, 33.457,  12.20
  12.40, 20.833, 33.455,  12.30
  12.50, 20.834, 33.454,  12.40
  12.60, 20.833, 33.454,  12.50
  12.70, 20.833, 33.455,  12.60
  12.80, 20.831, 33.456,  12.70
  12.90, 20.827, 33.458,  12.80
  13.00, 20.824, 33.458,  12.90
  13.11, 20.822, 33.461,  13.00
  13.21, 20.816, 33.463,  13.10
  13.31, 20.809, 33.465,  13.20
  13.41, 20.800, 33.467,  13.30
  13.51, 20.798, 33.467,  13.40
  13.61, 20.795, 33.468,  13.50
  13.71, 20.789, 33.469,  13.60
  13.81, 20.786, 33.468,  13.70
  13.91, 20.782, 33.468,  13.80
  14.01, 20.775, 33.471,  13.90
  14.11, 20.755, 33.471,  14.00
  14.21, 20.747, 33.471,  14.10
  14.32, 20.751, 33.469,  14.20
  14.42, 20.745, 33.468,  14.30
  14.52, 20.738, 33.471,  14.40
  14.62, 20.733, 33.474,  14.50
  14.72, 20.731, 33.474,  14.60
  14.82, 20.724, 33.475,  14.70
  14.92, 20.722, 33.475,  14.80
  15.02, 20.720, 33.475,  14.90
  15.12, 20.700, 33.479,  15.00
  15.22, 20.692, 33.477,  15.10
  15.32, 20.668, 33.477,  15.20
  15.42, 20.643, 33.478,  15.30
  15.53, 20.615, 33.480,  15.40
  15.63, 20.600, 33.481,  15.50
  15.73, 20.580, 33.485,  15.60
  15.83, 20.568, 33.486,  15.70
  15.93, 20.555, 33.488,  15.80
  16.03, 20.543, 33.490,  15.90
  16.13, 20.554, 33.481,  16.00
  16.23, 20.539, 33.484,  16.10
  16.33, 20.528, 33.480,  16.20
  16.43, 20.499, 33.490,  16.30
  16.53, 20.471, 33.496,  16.40
  16.63, 20.454, 33.498,  16.50
  16.74, 20.440, 33.498,  16.60
  16.84, 20.428, 33.498,  16.70
  16.94, 20.417, 33.498,  16.80
  17.04, 20.407, 33.496,  16.90
  17.14, 20.392, 33.495,  17.00
  17.24, 20.373, 33.494,  17.10
  17.34, 20.359, 33.495,  17.20
  17.44, 20.344, 33.494,  17.30
  17.54, 20.330, 33.495,  17.40
  17.64, 20.308, 33.492,  17.50
  17.74, 20.274, 33.492,  17.60
  17.84, 20.252, 33.496,  17.70
  17.94, 20.239, 33.498,  17.80
  18.05, 20.227, 33.499,  17.90
  18.15, 20.226, 33.498,  18.00
  18.25, 20.220, 33.500,  18.10
  18.35, 20.210, 33.498,  18.20
  18.45, 20.203, 33.496,  18.30
  18.55, 20.197, 33.497,  18.40
  18.65, 20.192, 33.495,  18.50
  18.75, 20.189, 33.494,  18.60
  18.85, 20.185, 33.493,  18.70
  18.95, 20.176, 33.492,  18.80
  19.05, 20.168, 33.492,  18.90
  19.15, 20.158, 33.493,  19.00
  19.26, 20.150, 33.492,  19.10
  19.36, 20.136, 33.493,  19.20
  19.46, 20.122, 33.493,  19.30
  19.56, 20.105, 33.492,  19.40
  19.66, 20.098, 33.491,  19.50
  19.76, 20.077, 33.491,  19.60
  19.86, 20.074, 33.493,  19.70
