CTD,20251127AORIOS
#Reference: 21January2014(20140826修正）Sta.15.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20140121_1006_0
CASTNO = 1
DATE = 20140121
TIME = 0106
LATITUDE = 39.3322
LONGITUDE = 141.9022
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00,  8.590, 33.054,   0.00
   0.10,  8.591, 33.081,   0.10
   0.20,  8.578, 33.152,   0.20
   0.30,  8.572, 33.204,   0.30
   0.40,  8.568, 33.234,   0.40
   0.50,  8.557, 33.241,   0.50
   0.60,  8.510, 33.247,   0.60
   0.71,  8.478, 33.251,   0.70
   0.81,  8.407, 33.247,   0.80
   0.91,  8.382, 33.240,   0.90
   1.01,  8.365, 33.243,   1.00
   1.11,  8.411, 33.262,   1.10
   1.21,  8.463, 33.291,   1.20
   1.31,  8.549, 33.321,   1.30
   1.41,  8.710, 33.362,   1.40
   1.51,  8.826, 33.398,   1.50
   1.61,  8.905, 33.420,   1.60
   1.71,  8.958, 33.431,   1.70
   1.81,  8.981, 33.450,   1.80
   1.92,  9.019, 33.460,   1.90
   2.02,  9.047, 33.459,   2.00
   2.12,  9.078, 33.461,   2.10
   2.22,  9.112, 33.468,   2.20
   2.32,  9.113, 33.484,   2.30
   2.42,  9.133, 33.492,   2.40
   2.52,  9.138, 33.504,   2.50
   2.62,  9.144, 33.511,   2.60
   2.72,  9.147, 33.512,   2.70
   2.82,  9.149, 33.515,   2.80
   2.92,  9.149, 33.513,   2.90
   3.02,  9.148, 33.513,   3.00
   3.13,  9.146, 33.512,   3.10
   3.23,  9.149, 33.514,   3.20
   3.33,  9.153, 33.514,   3.30
   3.43,  9.155, 33.515,   3.40
   3.53,  9.156, 33.513,   3.50
   3.63,  9.154, 33.516,   3.60
   3.73,  9.153, 33.515,   3.70
   3.83,  9.138, 33.511,   3.80
   3.93,  9.127, 33.510,   3.90
   4.03,  9.127, 33.508,   4.00
   4.13,  9.131, 33.519,   4.10
   4.23,  9.139, 33.510,   4.20
   4.33,  9.138, 33.515,   4.30
   4.44,  9.134, 33.513,   4.40
   4.54,  9.136, 33.515,   4.50
   4.64,  9.144, 33.517,   4.60
   4.74,  9.188, 33.512,   4.70
   4.84,  9.266, 33.532,   4.80
   4.94,  9.287, 33.531,   4.90
   5.04,  9.317, 33.535,   5.00
   5.14,  9.332, 33.553,   5.10
   5.24,  9.351, 33.567,   5.20
   5.34,  9.347, 33.582,   5.30
   5.44,  9.365, 33.575,   5.40
   5.54,  9.372, 33.572,   5.50
   5.65,  9.372, 33.575,   5.60
   5.75,  9.375, 33.575,   5.70
   5.85,  9.377, 33.573,   5.80
   5.95,  9.384, 33.571,   5.90
   6.05,  9.388, 33.571,   6.00
   6.15,  9.384, 33.572,   6.10
   6.25,  9.388, 33.573,   6.20
END_DATA
