CTD,20251127AORIOS
#Reference: 13March2013Sta.N6.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20130313_1436_0
CASTNO = 1
DATE = 20130313
TIME = 0536
LATITUDE = 39.3310
LONGITUDE = 141.9053
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00,  6.384, 32.868,   0.00
   0.10,  6.327, 33.057,   0.10
   0.20,  6.300, 33.084,   0.20
   0.30,  6.273, 33.111,   0.30
   0.40,  6.247, 33.128,   0.40
   0.50,  6.208, 33.152,   0.50
   0.60,  6.179, 33.177,   0.60
   0.71,  6.170, 33.192,   0.70
   0.81,  6.169, 33.205,   0.80
   0.91,  6.174, 33.244,   0.90
   1.01,  6.183, 33.335,   1.00
   1.11,  6.193, 33.406,   1.10
   1.21,  6.206, 33.437,   1.20
   1.31,  6.207, 33.465,   1.30
   1.41,  6.185, 33.474,   1.40
   1.51,  6.157, 33.476,   1.50
   1.61,  6.143, 33.478,   1.60
   1.71,  6.143, 33.485,   1.70
   1.81,  6.143, 33.487,   1.80
   1.92,  6.144, 33.489,   1.90
   2.02,  6.146, 33.490,   2.00
   2.12,  6.145, 33.491,   2.10
   2.22,  6.144, 33.491,   2.20
   2.32,  6.145, 33.492,   2.30
   2.42,  6.144, 33.491,   2.40
   2.52,  6.158, 33.494,   2.50
   2.62,  6.183, 33.501,   2.60
   2.72,  6.195, 33.513,   2.70
   2.82,  6.181, 33.526,   2.80
   2.92,  6.159, 33.537,   2.90
   3.02,  6.149, 33.543,   3.00
   3.13,  6.137, 33.545,   3.10
   3.23,  6.129, 33.545,   3.20
   3.33,  6.121, 33.551,   3.30
   3.43,  6.115, 33.559,   3.40
   3.53,  6.109, 33.562,   3.50
   3.63,  6.097, 33.566,   3.60
   3.73,  6.088, 33.566,   3.70
   3.83,  6.078, 33.568,   3.80
   3.93,  6.068, 33.568,   3.90
   4.03,  6.073, 33.571,   4.00
   4.13,  6.092, 33.574,   4.10
   4.23,  6.097, 33.576,   4.20
   4.33,  6.097, 33.576,   4.30
   4.44,  6.099, 33.578,   4.40
   4.54,  6.097, 33.582,   4.50
   4.64,  6.095, 33.581,   4.60
   4.74,  6.118, 33.585,   4.70
   4.84,  6.142, 33.588,   4.80
   4.94,  6.164, 33.592,   4.90
   5.04,  6.174, 33.603,   5.00
   5.14,  6.165, 33.613,   5.10
   5.24,  6.151, 33.617,   5.20
   5.34,  6.129, 33.622,   5.30
   5.44,  6.113, 33.623,   5.40
   5.54,  6.088, 33.622,   5.50
   5.65,  6.071, 33.624,   5.60
   5.75,  6.045, 33.625,   5.70
   5.85,  6.030, 33.623,   5.80
   5.95,  6.017, 33.624,   5.90
   6.05,  6.003, 33.621,   6.00
   6.15,  6.003, 33.622,   6.10
   6.25,  5.999, 33.623,   6.20
   6.35,  5.978, 33.624,   6.30
   6.45,  5.948, 33.625,   6.40
   6.55,  5.936, 33.625,   6.50
   6.65,  5.932, 33.624,   6.60
   6.75,  5.929, 33.624,   6.70
   6.86,  5.927, 33.625,   6.80
   6.96,  5.924, 33.623,   6.90
   7.06,  5.921, 33.624,   7.00
   7.16,  5.919, 33.626,   7.10
   7.26,  5.918, 33.623,   7.20
   7.36,  5.918, 33.626,   7.30
   7.46,  5.917, 33.625,   7.40
   7.56,  5.917, 33.625,   7.50
   7.66,  5.917, 33.627,   7.60
   7.76,  5.918, 33.622,   7.70
   7.86,  5.919, 33.622,   7.80
   7.96,  5.920, 33.622,   7.90
   8.06,  5.922, 33.623,   8.00
   8.17,  5.922, 33.624,   8.10
   8.27,  5.922, 33.626,   8.20
   8.37,  5.922, 33.623,   8.30
   8.47,  5.920, 33.624,   8.40
   8.57,  5.918, 33.626,   8.50
   8.67,  5.923, 33.622,   8.60
   8.77,  5.924, 33.624,   8.70
   8.87,  5.925, 33.619,   8.80
   8.97,  5.931, 33.619,   8.90
END_DATA
