CTD,20251127AORIOS
#Reference: 21January2014(20140826修正）Sta.A7.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20140121_1405_0
CASTNO = 1
DATE = 20140121
TIME = 0505
LATITUDE = 39.3304
LONGITUDE = 141.9446
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00,  8.495, 32.410,   0.00
   0.10,  8.498, 32.409,   0.10
   0.20,  8.497, 32.426,   0.20
   0.30,  8.497, 32.433,   0.30
   0.40,  8.496, 32.436,   0.40
   0.50,  8.495, 32.440,   0.50
   0.60,  8.492, 32.449,   0.60
   0.71,  8.491, 32.452,   0.70
   0.81,  8.485, 32.461,   0.80
   0.91,  8.480, 32.471,   0.90
   1.01,  8.476, 32.486,   1.00
   1.11,  8.470, 32.501,   1.10
   1.21,  8.466, 32.509,   1.20
   1.31,  8.473, 32.524,   1.30
   1.41,  8.491, 32.555,   1.40
   1.51,  8.505, 32.574,   1.50
   1.61,  8.527, 32.604,   1.60
   1.71,  8.549, 32.621,   1.70
   1.81,  8.582, 32.639,   1.80
   1.92,  8.624, 32.693,   1.90
   2.02,  8.670, 32.734,   2.00
   2.12,  8.705, 32.762,   2.10
   2.22,  8.730, 32.785,   2.20
   2.32,  8.744, 32.798,   2.30
   2.42,  8.754, 32.818,   2.40
   2.52,  8.787, 32.860,   2.50
   2.62,  8.809, 32.883,   2.60
   2.72,  8.835, 32.909,   2.70
   2.82,  8.870, 32.934,   2.80
   2.92,  8.908, 32.960,   2.90
   3.02,  8.966, 32.988,   3.00
   3.13,  8.973, 33.091,   3.10
   3.23,  9.027, 33.167,   3.20
   3.33,  9.081, 33.222,   3.30
   3.43,  9.101, 33.240,   3.40
   3.53,  9.122, 33.265,   3.50
   3.63,  9.165, 33.293,   3.60
   3.73,  9.200, 33.310,   3.70
   3.83,  9.234, 33.335,   3.80
   3.93,  9.281, 33.365,   3.90
   4.03,  9.399, 33.401,   4.00
   4.13,  9.501, 33.431,   4.10
   4.23,  9.537, 33.450,   4.20
   4.33,  9.518, 33.465,   4.30
   4.44,  9.526, 33.483,   4.40
   4.54,  9.542, 33.495,   4.50
   4.64,  9.570, 33.509,   4.60
   4.74,  9.710, 33.546,   4.70
   4.84,  9.773, 33.563,   4.80
   4.94,  9.800, 33.578,   4.90
   5.04,  9.815, 33.586,   5.00
   5.14,  9.823, 33.591,   5.10
   5.24,  9.822, 33.592,   5.20
   5.34,  9.807, 33.596,   5.30
   5.44,  9.777, 33.601,   5.40
   5.54,  9.768, 33.603,   5.50
   5.65,  9.763, 33.603,   5.60
   5.75,  9.761, 33.606,   5.70
   5.85,  9.761, 33.608,   5.80
   5.95,  9.764, 33.605,   5.90
   6.05,  9.766, 33.605,   6.00
END_DATA
