CTD,20251127AORIOS
#Reference: 22January2014Sta.A5.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20140122_0802_0
CASTNO = 1
DATE = 20140121
TIME = 2302
LATITUDE = 39.3375
LONGITUDE = 141.9013
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00,  9.280, 33.398,   0.00
   0.10,  9.302, 33.465,   0.10
   0.20,  9.365, 33.500,   0.20
   0.30,  9.398, 33.521,   0.30
   0.40,  9.425, 33.537,   0.40
   0.50,  9.446, 33.555,   0.50
   0.60,  9.474, 33.567,   0.60
   0.71,  9.498, 33.583,   0.70
   0.81,  9.508, 33.583,   0.80
   0.91,  9.537, 33.589,   0.90
   1.01,  9.550, 33.592,   1.00
   1.11,  9.556, 33.595,   1.10
   1.21,  9.559, 33.598,   1.20
   1.31,  9.559, 33.600,   1.30
   1.41,  9.558, 33.602,   1.40
   1.51,  9.561, 33.604,   1.50
   1.61,  9.557, 33.604,   1.60
   1.71,  9.551, 33.601,   1.70
   1.81,  9.550, 33.608,   1.80
   1.92,  9.533, 33.609,   1.90
   2.02,  9.520, 33.602,   2.00
   2.12,  9.521, 33.601,   2.10
   2.22,  9.513, 33.600,   2.20
   2.32,  9.504, 33.601,   2.30
   2.42,  9.499, 33.597,   2.40
   2.52,  9.492, 33.595,   2.50
   2.62,  9.486, 33.595,   2.60
   2.72,  9.485, 33.592,   2.70
   2.82,  9.479, 33.588,   2.80
   2.92,  9.470, 33.590,   2.90
   3.02,  9.467, 33.590,   3.00
   3.13,  9.464, 33.590,   3.10
   3.23,  9.461, 33.591,   3.20
   3.33,  9.463, 33.589,   3.30
   3.43,  9.458, 33.591,   3.40
   3.53,  9.458, 33.591,   3.50
   3.63,  9.453, 33.590,   3.60
   3.73,  9.456, 33.579,   3.70
   3.83,  9.451, 33.585,   3.80
END_DATA
