CTD,20251127AORIOS
#Reference: 28November2012Sta.1p.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20121128_1347_0
CASTNO = 1
DATE = 20121128
TIME = 0447
LATITUDE = 39.3448
LONGITUDE = 141.9440
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00, 14.252, 32.941,   0.00
   0.10, 14.250, 32.975,   0.10
   0.20, 14.254, 32.984,   0.20
   0.30, 14.371, 33.025,   0.30
   0.40, 14.422, 33.124,   0.40
   0.50, 14.488, 33.175,   0.50
   0.60, 14.564, 33.285,   0.60
   0.71, 14.676, 33.348,   0.70
   0.81, 14.742, 33.370,   0.80
   0.91, 14.777, 33.412,   0.90
   1.01, 14.790, 33.431,   1.00
   1.11, 14.793, 33.441,   1.10
   1.21, 14.794, 33.445,   1.20
   1.31, 14.795, 33.451,   1.30
   1.41, 14.795, 33.452,   1.40
   1.51, 14.796, 33.454,   1.50
   1.61, 14.798, 33.456,   1.60
   1.71, 14.800, 33.457,   1.70
   1.81, 14.803, 33.459,   1.80
   1.92, 14.809, 33.459,   1.90
   2.02, 14.815, 33.461,   2.00
   2.12, 14.818, 33.473,   2.10
   2.22, 14.827, 33.476,   2.20
   2.32, 14.830, 33.482,   2.30
   2.42, 14.839, 33.487,   2.40
   2.52, 14.843, 33.485,   2.50
   2.62, 14.848, 33.489,   2.60
   2.72, 14.853, 33.492,   2.70
   2.82, 14.855, 33.493,   2.80
   2.92, 14.853, 33.492,   2.90
   3.02, 14.853, 33.495,   3.00
   3.13, 14.857, 33.496,   3.10
   3.23, 14.875, 33.499,   3.20
   3.33, 14.881, 33.506,   3.30
   3.43, 14.909, 33.514,   3.40
   3.53, 14.922, 33.525,   3.50
   3.63, 14.925, 33.531,   3.60
   3.73, 14.926, 33.531,   3.70
   3.83, 14.926, 33.533,   3.80
   3.93, 14.928, 33.533,   3.90
   4.03, 14.933, 33.538,   4.00
   4.13, 14.935, 33.538,   4.10
   4.23, 14.935, 33.541,   4.20
   4.33, 14.935, 33.541,   4.30
   4.44, 14.936, 33.543,   4.40
   4.54, 14.936, 33.543,   4.50
   4.64, 14.939, 33.543,   4.60
   4.74, 14.940, 33.544,   4.70
   4.84, 14.941, 33.549,   4.80
   4.94, 14.941, 33.548,   4.90
   5.04, 14.938, 33.549,   5.00
   5.14, 14.938, 33.548,   5.10
   5.24, 14.937, 33.550,   5.20
   5.34, 14.937, 33.549,   5.30
   5.44, 14.935, 33.550,   5.40
   5.54, 14.935, 33.551,   5.50
   5.65, 14.935, 33.550,   5.60
   5.75, 14.937, 33.553,   5.70
   5.85, 14.938, 33.560,   5.80
   5.95, 14.941, 33.561,   5.90
   6.05, 14.941, 33.563,   6.00
   6.15, 14.944, 33.565,   6.10
   6.25, 14.942, 33.564,   6.20
   6.35, 14.944, 33.567,   6.30
   6.45, 14.946, 33.566,   6.40
   6.55, 14.946, 33.564,   6.50
   6.65, 14.952, 33.569,   6.60
   6.75, 14.955, 33.569,   6.70
   6.86, 14.957, 33.571,   6.80
   6.96, 14.957, 33.570,   6.90
   7.06, 14.960, 33.572,   7.00
   7.16, 14.961, 33.569,   7.10
   7.26, 14.967, 33.571,   7.20
   7.36, 14.970, 33.573,   7.30
   7.46, 14.979, 33.571,   7.40
   7.56, 14.997, 33.579,   7.50
   7.66, 15.023, 33.584,   7.60
   7.76, 15.035, 33.593,   7.70
   7.86, 15.046, 33.600,   7.80
   7.96, 15.051, 33.603,   7.90
   8.06, 15.050, 33.605,   8.00
   8.17, 15.053, 33.606,   8.10
   8.27, 15.054, 33.606,   8.20
   8.37, 15.054, 33.607,   8.30
   8.47, 15.064, 33.610,   8.40
   8.57, 15.075, 33.615,   8.50
   8.67, 15.078, 33.615,   8.60
   8.77, 15.080, 33.615,   8.70
   8.87, 15.086, 33.618,   8.80
   8.97, 15.085, 33.623,   8.90
   9.07, 15.089, 33.621,   9.00
   9.17, 15.105, 33.614,   9.10
   9.27, 15.118, 33.627,   9.20
   9.38, 15.133, 33.642,   9.30
   9.48, 15.142, 33.654,   9.40
   9.58, 15.158, 33.658,   9.50
   9.68, 15.162, 33.665,   9.60
   9.78, 15.163, 33.670,   9.70
   9.88, 15.177, 33.680,   9.80
   9.98, 15.180, 33.685,   9.90
  10.08, 15.181, 33.689,  10.00
  10.18, 15.181, 33.687,  10.10
  10.28, 15.182, 33.689,  10.20
  10.38, 15.181, 33.689,  10.30
  10.48, 15.181, 33.691,  10.40
  10.59, 15.181, 33.691,  10.50
  10.69, 15.181, 33.691,  10.60
  10.79, 15.181, 33.692,  10.70
  10.89, 15.181, 33.692,  10.80
  10.99, 15.180, 33.693,  10.90
  11.09, 15.180, 33.691,  11.00
  11.19, 15.180, 33.693,  11.10
  11.29, 15.179, 33.693,  11.20
  11.39, 15.179, 33.694,  11.30
  11.49, 15.178, 33.695,  11.40
  11.59, 15.178, 33.694,  11.50
  11.69, 15.178, 33.693,  11.60
  11.80, 15.178, 33.694,  11.70
  11.90, 15.178, 33.695,  11.80
  12.00, 15.178, 33.693,  11.90
  12.10, 15.177, 33.695,  12.00
  12.20, 15.178, 33.694,  12.10
  12.30, 15.178, 33.695,  12.20
  12.40, 15.172, 33.695,  12.30
  12.50, 15.171, 33.693,  12.40
  12.60, 15.171, 33.695,  12.50
  12.70, 15.171, 33.695,  12.60
  12.80, 15.171, 33.695,  12.70
  12.90, 15.172, 33.696,  12.80
  13.00, 15.172, 33.695,  12.90
  13.11, 15.172, 33.696,  13.00
  13.21, 15.173, 33.695,  13.10
  13.31, 15.173, 33.697,  13.20
  13.41, 15.173, 33.696,  13.30
  13.51, 15.172, 33.696,  13.40
  13.61, 15.172, 33.695,  13.50
  13.71, 15.172, 33.695,  13.60
  13.81, 15.172, 33.696,  13.70
  13.91, 15.171, 33.696,  13.80
  14.01, 15.172, 33.695,  13.90
  14.11, 15.170, 33.696,  14.00
  14.21, 15.171, 33.697,  14.10
  14.32, 15.170, 33.696,  14.20
  14.42, 15.169, 33.696,  14.30
  14.52, 15.169, 33.696,  14.40
  14.62, 15.168, 33.697,  14.50
  14.72, 15.169, 33.696,  14.60
  14.82, 15.169, 33.696,  14.70
  14.92, 15.169, 33.696,  14.80
  15.02, 15.169, 33.697,  14.90
  15.12, 15.169, 33.696,  15.00
  15.22, 15.169, 33.696,  15.10
  15.32, 15.169, 33.697,  15.20
  15.42, 15.169, 33.697,  15.30
  15.53, 15.169, 33.695,  15.40
  15.63, 15.169, 33.695,  15.50
  15.73, 15.167, 33.697,  15.60
  15.83, 15.167, 33.695,  15.70
  15.93, 15.168, 33.696,  15.80
  16.03, 15.167, 33.696,  15.90
  16.13, 15.168, 33.696,  16.00
  16.23, 15.166, 33.696,  16.10
  16.33, 15.165, 33.698,  16.20
  16.43, 15.163, 33.699,  16.30
  16.53, 15.163, 33.699,  16.40
  16.63, 15.161, 33.700,  16.50
  16.74, 15.159, 33.699,  16.60
  16.84, 15.159, 33.698,  16.70
  16.94, 15.160, 33.698,  16.80
  17.04, 15.158, 33.698,  16.90
  17.14, 15.157, 33.700,  17.00
  17.24, 15.157, 33.700,  17.10
  17.34, 15.158, 33.698,  17.20
  17.44, 15.158, 33.697,  17.30
  17.54, 15.158, 33.699,  17.40
  17.64, 15.157, 33.700,  17.50
  17.74, 15.158, 33.699,  17.60
  17.84, 15.157, 33.699,  17.70
  17.94, 15.157, 33.699,  17.80
  18.05, 15.157, 33.699,  17.90
  18.15, 15.157, 33.700,  18.00
  18.25, 15.156, 33.700,  18.10
  18.35, 15.154, 33.701,  18.20
  18.45, 15.154, 33.699,  18.30
  18.55, 15.151, 33.701,  18.40
  18.65, 15.152, 33.700,  18.50
  18.75, 15.149, 33.700,  18.60
  18.85, 15.149, 33.699,  18.70
  18.95, 15.149, 33.702,  18.80
  19.05, 15.149, 33.700,  18.90
  19.15, 15.148, 33.703,  19.00
  19.26, 15.146, 33.702,  19.10
  19.36, 15.146, 33.701,  19.20
  19.46, 15.146, 33.700,  19.30
  19.56, 15.143, 33.699,  19.40
  19.66, 15.137, 33.699,  19.50
  19.76, 15.129, 33.702,  19.60
  19.86, 15.132, 33.700,  19.70
  19.96, 15.123, 33.698,  19.80
  20.06, 15.121, 33.696,  19.90
  20.16, 15.120, 33.695,  20.00
  20.26, 15.117, 33.694,  20.10
  20.36, 15.113, 33.694,  20.20
  20.47, 15.113, 33.692,  20.30
  20.57, 15.113, 33.690,  20.40
  20.67, 15.108, 33.692,  20.50
  20.77, 15.112, 33.690,  20.60
  20.87, 15.110, 33.689,  20.70
  20.97, 15.108, 33.690,  20.80
  21.07, 15.109, 33.692,  20.90
  21.17, 15.108, 33.691,  21.00
  21.27, 15.106, 33.691,  21.10
  21.37, 15.105, 33.691,  21.20
  21.47, 15.105, 33.690,  21.30
  21.57, 15.104, 33.691,  21.40
  21.68, 15.104, 33.692,  21.50
  21.78, 15.105, 33.691,  21.60
  21.88, 15.105, 33.691,  21.70
  21.98, 15.105, 33.691,  21.80
  22.08, 15.105, 33.691,  21.90
  22.18, 15.105, 33.692,  22.00
  22.28, 15.105, 33.692,  22.10
  22.38, 15.104, 33.693,  22.20
  22.48, 15.104, 33.691,  22.30
  22.58, 15.103, 33.692,  22.40
  22.68, 15.103, 33.691,  22.50
  22.78, 15.103, 33.692,  22.60
  22.88, 15.104, 33.692,  22.70
  22.99, 15.105, 33.694,  22.80
  23.09, 15.106, 33.695,  22.90
  23.19, 15.108, 33.696,  23.00
  23.29, 15.108, 33.696,  23.10
  23.39, 15.107, 33.697,  23.20
  23.49, 15.108, 33.697,  23.30
  23.59, 15.107, 33.697,  23.40
  23.69, 15.107, 33.696,  23.50
  23.79, 15.107, 33.696,  23.60
  23.89, 15.107, 33.697,  23.70
  23.99, 15.106, 33.697,  23.80
  24.09, 15.105, 33.698,  23.90
  24.20, 15.105, 33.697,  24.00
  24.30, 15.105, 33.698,  24.10
  24.40, 15.104, 33.698,  24.20
  24.50, 15.103, 33.698,  24.30
  24.60, 15.103, 33.696,  24.40
  24.70, 15.102, 33.696,  24.50
  24.80, 15.102, 33.696,  24.60
  24.90, 15.102, 33.697,  24.70
  25.00, 15.102, 33.697,  24.80
  25.10, 15.101, 33.697,  24.90
  25.20, 15.101, 33.697,  25.00
  25.30, 15.101, 33.697,  25.10
  25.41, 15.101, 33.698,  25.20
  25.51, 15.102, 33.698,  25.30
  25.61, 15.102, 33.697,  25.40
  25.71, 15.102, 33.699,  25.50
  25.81, 15.102, 33.698,  25.60
  25.91, 15.102, 33.698,  25.70
  26.01, 15.102, 33.700,  25.80
  26.11, 15.103, 33.700,  25.90
  26.21, 15.104, 33.700,  26.00
  26.31, 15.105, 33.700,  26.10
  26.41, 15.105, 33.700,  26.20
  26.51, 15.105, 33.701,  26.30
  26.62, 15.105, 33.701,  26.40
  26.72, 15.106, 33.700,  26.50
  26.82, 15.106, 33.700,  26.60
  26.92, 15.106, 33.700,  26.70
  27.02, 15.106, 33.701,  26.80
  27.12, 15.105, 33.700,  26.90
  27.22, 15.104, 33.701,  27.00
  27.32, 15.103, 33.700,  27.10
  27.42, 15.104, 33.700,  27.20
  27.52, 15.105, 33.700,  27.30
  27.62, 15.105, 33.700,  27.40
  27.72, 15.108, 33.701,  27.50
  27.83, 15.110, 33.701,  27.60
  27.93, 15.108, 33.702,  27.70
  28.03, 15.109, 33.702,  27.80
  28.13, 15.111, 33.702,  27.90
  28.23, 15.111, 33.703,  28.00
  28.33, 15.111, 33.702,  28.10
  28.43, 15.111, 33.703,  28.20
  28.53, 15.111, 33.704,  28.30
  28.63, 15.113, 33.702,  28.40
  28.73, 15.113, 33.702,  28.50
