CTD,20251127AORIOS
#Reference: 16October2012Sta.1p.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20121016_0754_0
CASTNO = 1
DATE = 20121015
TIME = 2254
LATITUDE = 39.3448
LONGITUDE = 141.9440
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00, 19.793, 33.570,   0.00
   0.10, 19.803, 33.565,   0.10
   0.20, 19.818, 33.582,   0.20
   0.30, 19.815, 33.582,   0.30
   0.40, 19.801, 33.580,   0.40
   0.50, 19.791, 33.579,   0.50
   0.60, 19.793, 33.572,   0.60
   0.71, 19.793, 33.581,   0.70
   0.81, 19.798, 33.572,   0.80
   0.91, 19.800, 33.575,   0.90
   1.01, 19.807, 33.584,   1.00
   1.11, 19.814, 33.584,   1.10
   1.21, 19.821, 33.585,   1.20
   1.31, 19.822, 33.585,   1.30
   1.41, 19.818, 33.588,   1.40
   1.51, 19.813, 33.589,   1.50
   1.61, 19.806, 33.596,   1.60
   1.71, 19.815, 33.597,   1.70
   1.81, 19.821, 33.594,   1.80
   1.92, 19.825, 33.588,   1.90
   2.02, 19.815, 33.586,   2.00
   2.12, 19.810, 33.582,   2.10
   2.22, 19.810, 33.582,   2.20
   2.32, 19.810, 33.587,   2.30
   2.42, 19.801, 33.587,   2.40
   2.52, 19.801, 33.589,   2.50
   2.62, 19.809, 33.584,   2.60
   2.72, 19.804, 33.587,   2.70
   2.82, 19.804, 33.590,   2.80
   2.92, 19.818, 33.588,   2.90
   3.02, 19.804, 33.587,   3.00
   3.13, 19.782, 33.585,   3.10
   3.23, 19.773, 33.576,   3.20
   3.33, 19.765, 33.572,   3.30
   3.43, 19.767, 33.572,   3.40
   3.53, 19.768, 33.572,   3.50
   3.63, 19.767, 33.572,   3.60
   3.73, 19.769, 33.576,   3.70
   3.83, 19.782, 33.576,   3.80
   3.93, 19.787, 33.576,   3.90
   4.03, 19.787, 33.576,   4.00
   4.13, 19.784, 33.577,   4.10
   4.23, 19.783, 33.579,   4.20
   4.33, 19.781, 33.575,   4.30
   4.44, 19.785, 33.579,   4.40
   4.54, 19.789, 33.583,   4.50
   4.64, 19.795, 33.585,   4.60
   4.74, 19.792, 33.580,   4.70
   4.84, 19.790, 33.580,   4.80
   4.94, 19.795, 33.579,   4.90
   5.04, 19.795, 33.582,   5.00
