CTD,20251127AORIOS
#Reference: 20September2011Sta.13.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20110920_1236_0
CASTNO = 1
DATE = 20110920
TIME = 0336
LATITUDE = 39.3379
LONGITUDE = 141.9118
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.33, 19.570, 27.110,   0.33
   0.52, 19.890, 27.270,   0.52
   0.98, 20.690, 29.410,   0.97
   1.34, 21.300, 32.200,   1.33
   1.70, 21.790, 33.100,   1.69
   2.16, 21.820, 33.210,   2.14
   2.40, 21.800, 33.260,   2.38
   2.89, 21.760, 33.340,   2.87
   3.16, 21.700, 33.390,   3.13
   3.43, 21.670, 33.400,   3.40
   3.89, 21.640, 33.420,   3.86
   4.46, 21.620, 33.440,   4.42
   4.68, 21.590, 33.460,   4.64
   5.16, 21.560, 33.480,   5.12
   5.67, 21.540, 33.490,   5.62
   6.02, 21.510, 33.490,   5.97
   6.08, 21.480, 33.500,   6.03
   6.70, 21.470, 33.520,   6.65
   7.09, 21.470, 33.530,   7.03
   7.46, 21.470, 33.540,   7.40
   7.88, 21.460, 33.550,   7.82
   7.88, 21.460, 33.560,   7.82
   8.36, 21.460, 33.560,   8.29
   8.91, 21.460, 33.560,   8.84
   9.03, 21.450, 33.550,   8.96
   9.20, 21.450, 33.550,   9.13
   9.75, 21.440, 33.550,   9.67
  10.24, 21.430, 33.560,  10.16
  10.60, 21.420, 33.570,  10.51
  10.95, 21.400, 33.560,  10.86
  11.51, 21.380, 33.570,  11.42
  11.90, 21.370, 33.570,  11.80
  12.21, 21.360, 33.570,  12.11
  12.75, 21.340, 33.570,  12.65
  13.08, 21.330, 33.570,  12.97
  13.49, 21.310, 33.560,  13.38
  13.96, 21.250, 33.550,  13.85
  14.53, 20.980, 33.560,  14.41
  14.68, 20.980, 33.550,  14.56
  15.21, 20.810, 33.600,  15.09
  15.61, 20.780, 33.610,  15.48
  16.10, 20.770, 33.590,  15.97
  16.52, 20.600, 33.590,  16.39
  16.86, 20.450, 33.610,  16.72
  17.39, 20.320, 33.650,  17.25
  17.52, 20.300, 33.660,  17.38
  17.63, 20.280, 33.670,  17.49
  17.63, 20.280, 33.670,  17.49
  17.65, 20.290, 33.670,  17.51
END_DATA
