CTD,20251127AORIOS
#Reference: 29May2013Sta.1p.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20130529_0951_0
CASTNO = 1
DATE = 20130529
TIME = 0051
LATITUDE = 39.3448
LONGITUDE = 141.9440
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00,  9.679, 33.417,   0.00
   0.10,  9.746, 33.413,   0.10
   0.20,  9.742, 33.421,   0.20
   0.30,  9.744, 33.416,   0.30
   0.40,  9.746, 33.413,   0.40
   0.50,  9.748, 33.410,   0.50
   0.60,  9.749, 33.409,   0.60
   0.71,  9.739, 33.414,   0.70
   0.81,  9.736, 33.408,   0.80
   0.91,  9.735, 33.411,   0.90
   1.01,  9.734, 33.408,   1.00
   1.11,  9.733, 33.408,   1.10
   1.21,  9.735, 33.406,   1.20
   1.31,  9.713, 33.421,   1.30
   1.41,  9.697, 33.424,   1.40
   1.51,  9.687, 33.419,   1.50
   1.61,  9.692, 33.414,   1.60
   1.71,  9.694, 33.415,   1.70
   1.81,  9.693, 33.416,   1.80
   1.92,  9.691, 33.415,   1.90
   2.02,  9.689, 33.415,   2.00
   2.12,  9.689, 33.415,   2.10
   2.22,  9.688, 33.414,   2.20
   2.32,  9.689, 33.412,   2.30
   2.42,  9.688, 33.414,   2.40
   2.52,  9.688, 33.415,   2.50
   2.62,  9.685, 33.415,   2.60
   2.72,  9.687, 33.414,   2.70
   2.82,  9.689, 33.413,   2.80
   2.92,  9.690, 33.414,   2.90
   3.02,  9.689, 33.415,   3.00
   3.13,  9.685, 33.414,   3.10
   3.23,  9.680, 33.415,   3.20
   3.33,  9.683, 33.412,   3.30
   3.43,  9.681, 33.416,   3.40
   3.53,  9.683, 33.413,   3.50
   3.63,  9.683, 33.415,   3.60
   3.73,  9.687, 33.413,   3.70
   3.83,  9.686, 33.413,   3.80
   3.93,  9.683, 33.405,   3.90
   4.03,  9.676, 33.417,   4.00
   4.13,  9.672, 33.420,   4.10
   4.23,  9.673, 33.417,   4.20
   4.33,  9.673, 33.415,   4.30
   4.44,  9.661, 33.418,   4.40
   4.54,  9.649, 33.423,   4.50
   4.64,  9.644, 33.423,   4.60
   4.74,  9.651, 33.422,   4.70
