CTD,20251127AORIOS
#Reference: 20September2011(2)Sta.2.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20110920_1427_0
CASTNO = 1
DATE = 20110920
TIME = 0527
LATITUDE = 39.3375
LONGITUDE = 141.9013
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00, 20.517, 29.337,   0.00
   0.10, 20.550, 29.368,   0.10
   0.20, 20.550, 29.379,   0.20
   0.30, 20.549, 29.382,   0.30
   0.40, 20.549, 29.388,   0.40
   0.50, 20.547, 29.390,   0.50
   0.60, 20.543, 29.395,   0.60
   0.71, 20.536, 29.412,   0.70
   0.81, 20.530, 29.435,   0.80
   0.91, 20.523, 29.482,   0.90
   1.01, 20.529, 29.540,   1.00
   1.11, 20.568, 29.830,   1.10
   1.21, 20.640, 30.183,   1.20
   1.31, 20.907, 31.177,   1.30
   1.41, 21.098, 31.926,   1.40
   1.51, 21.163, 32.195,   1.50
   1.61, 21.250, 32.398,   1.60
   1.71, 21.319, 32.534,   1.70
   1.81, 21.394, 32.642,   1.80
   1.92, 21.493, 32.715,   1.90
   2.02, 21.568, 32.772,   2.00
   2.12, 21.591, 32.839,   2.10
   2.22, 21.623, 32.868,   2.20
   2.32, 21.644, 32.886,   2.30
   2.42, 21.668, 32.908,   2.40
   2.52, 21.680, 32.925,   2.50
   2.62, 21.694, 32.945,   2.60
   2.72, 21.722, 32.958,   2.70
   2.82, 21.763, 32.986,   2.80
   2.92, 21.791, 33.000,   2.90
   3.02, 21.807, 33.047,   3.00
   3.13, 21.802, 33.124,   3.10
   3.23, 21.778, 33.205,   3.20
   3.33, 21.756, 33.249,   3.30
   3.43, 21.712, 33.306,   3.40
   3.53, 21.666, 33.373,   3.50
   3.63, 21.631, 33.433,   3.60
   3.73, 21.595, 33.464,   3.70
   3.83, 21.551, 33.487,   3.80
   3.93, 21.524, 33.499,   3.90
   4.03, 21.517, 33.502,   4.00
   4.13, 21.509, 33.508,   4.10
   4.23, 21.500, 33.516,   4.20
   4.33, 21.489, 33.523,   4.30
   4.44, 21.481, 33.529,   4.40
   4.54, 21.468, 33.531,   4.50
   4.64, 21.460, 33.540,   4.60
   4.74, 21.454, 33.541,   4.70
   4.84, 21.450, 33.543,   4.80
   4.94, 21.448, 33.544,   4.90
   5.04, 21.447, 33.546,   5.00
   5.14, 21.446, 33.544,   5.10
   5.24, 21.445, 33.547,   5.20
   5.34, 21.445, 33.546,   5.30
   5.44, 21.445, 33.545,   5.40
   5.54, 21.443, 33.545,   5.50
   5.65, 21.444, 33.545,   5.60
   5.75, 21.443, 33.546,   5.70
   5.85, 21.443, 33.545,   5.80
   5.95, 21.443, 33.547,   5.90
   6.05, 21.443, 33.546,   6.00
   6.15, 21.443, 33.546,   6.10
   6.25, 21.443, 33.546,   6.20
   6.35, 21.443, 33.546,   6.30
   6.45, 21.443, 33.546,   6.40
   6.55, 21.443, 33.548,   6.50
   6.65, 21.443, 33.547,   6.60
   6.75, 21.443, 33.543,   6.70
   6.86, 21.442, 33.546,   6.80
   6.96, 21.442, 33.548,   6.90
   7.06, 21.442, 33.547,   7.00
   7.16, 21.442, 33.548,   7.10
   7.26, 21.442, 33.548,   7.20
   7.36, 21.441, 33.548,   7.30
   7.46, 21.441, 33.548,   7.40
   7.56, 21.441, 33.548,   7.50
   7.66, 21.441, 33.548,   7.60
   7.76, 21.441, 33.548,   7.70
   7.86, 21.440, 33.547,   7.80
   7.96, 21.440, 33.548,   7.90
   8.06, 21.440, 33.547,   8.00
   8.17, 21.440, 33.549,   8.10
   8.27, 21.440, 33.549,   8.20
   8.37, 21.439, 33.548,   8.30
   8.47, 21.439, 33.548,   8.40
   8.57, 21.439, 33.547,   8.50
   8.67, 21.437, 33.549,   8.60
   8.77, 21.437, 33.547,   8.70
   8.87, 21.437, 33.548,   8.80
   8.97, 21.437, 33.548,   8.90
   9.07, 21.434, 33.548,   9.00
   9.17, 21.431, 33.548,   9.10
   9.27, 21.422, 33.548,   9.20
   9.38, 21.408, 33.547,   9.30
   9.48, 21.402, 33.545,   9.40
   9.58, 21.397, 33.545,   9.50
   9.68, 21.391, 33.544,   9.60
   9.78, 21.385, 33.544,   9.70
   9.88, 21.377, 33.542,   9.80
   9.98, 21.372, 33.542,   9.90
  10.08, 21.372, 33.540,  10.00
  10.18, 21.372, 33.542,  10.10
  10.28, 21.372, 33.542,  10.20
  10.38, 21.372, 33.542,  10.30
  10.48, 21.370, 33.542,  10.40
  10.59, 21.367, 33.540,  10.50
  10.69, 21.363, 33.540,  10.60
  10.79, 21.359, 33.539,  10.70
  10.89, 21.356, 33.540,  10.80
  10.99, 21.354, 33.540,  10.90
  11.09, 21.350, 33.540,  11.00
  11.19, 21.344, 33.541,  11.10
  11.29, 21.342, 33.539,  11.20
  11.39, 21.338, 33.538,  11.30
  11.49, 21.337, 33.539,  11.40
  11.59, 21.334, 33.541,  11.50
  11.69, 21.328, 33.541,  11.60
  11.80, 21.321, 33.542,  11.70
  11.90, 21.315, 33.542,  11.80
  12.00, 21.313, 33.540,  11.90
  12.10, 21.308, 33.540,  12.00
  12.20, 21.302, 33.540,  12.10
  12.30, 21.299, 33.538,  12.20
  12.40, 21.293, 33.540,  12.30
  12.50, 21.288, 33.539,  12.40
  12.60, 21.283, 33.540,  12.50
  12.70, 21.278, 33.539,  12.60
  12.80, 21.273, 33.540,  12.70
  12.90, 21.270, 33.538,  12.80
  13.00, 21.263, 33.540,  12.90
  13.11, 21.255, 33.542,  13.00
  13.21, 21.249, 33.543,  13.10
  13.31, 21.243, 33.547,  13.20
  13.41, 21.242, 33.545,  13.30
  13.51, 21.242, 33.547,  13.40
