CTD,20251127AORIOS
#Reference: 28September2012Sta.E3.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20120928_0953_0
CASTNO = 1
DATE = 20120928
TIME = 0053
LATITUDE = 39.3432
LONGITUDE = 141.9123
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.00, 22.285, 32.761,   0.00
   0.10, 22.299, 32.771,   0.10
   0.20, 22.297, 32.775,   0.20
   0.30, 22.295, 32.782,   0.30
   0.40, 22.294, 32.785,   0.40
   0.50, 22.297, 32.785,   0.50
   0.60, 22.300, 32.786,   0.60
   0.71, 22.302, 32.789,   0.70
   0.81, 22.300, 32.791,   0.80
   0.91, 22.302, 32.794,   0.90
   1.01, 22.311, 32.797,   1.00
   1.11, 22.317, 32.800,   1.10
   1.21, 22.343, 32.813,   1.20
   1.31, 22.372, 32.830,   1.30
   1.41, 22.467, 32.870,   1.40
   1.51, 22.515, 32.894,   1.50
   1.61, 22.547, 32.901,   1.60
   1.71, 22.625, 32.946,   1.70
   1.81, 22.665, 32.964,   1.80
   1.92, 22.672, 32.997,   1.90
   2.02, 22.679, 33.015,   2.00
   2.12, 22.685, 33.021,   2.10
   2.22, 22.688, 33.027,   2.20
   2.32, 22.689, 33.031,   2.30
   2.42, 22.690, 33.038,   2.40
   2.52, 22.696, 33.043,   2.50
   2.62, 22.701, 33.056,   2.60
   2.72, 22.704, 33.066,   2.70
   2.82, 22.705, 33.075,   2.80
   2.92, 22.706, 33.085,   2.90
   3.02, 22.713, 33.098,   3.00
   3.13, 22.736, 33.128,   3.10
   3.23, 22.754, 33.134,   3.20
   3.33, 22.759, 33.144,   3.30
   3.43, 22.760, 33.149,   3.40
   3.53, 22.763, 33.150,   3.50
   3.63, 22.763, 33.150,   3.60
   3.73, 22.768, 33.159,   3.70
   3.83, 22.769, 33.164,   3.80
   3.93, 22.781, 33.181,   3.90
   4.03, 22.790, 33.195,   4.00
   4.13, 22.778, 33.201,   4.10
   4.23, 22.776, 33.206,   4.20
   4.33, 22.775, 33.209,   4.30
   4.44, 22.777, 33.212,   4.40
   4.54, 22.789, 33.208,   4.50
   4.64, 22.788, 33.212,   4.60
   4.74, 22.791, 33.215,   4.70
   4.84, 22.794, 33.219,   4.80
   4.94, 22.796, 33.219,   4.90
   5.04, 22.794, 33.219,   5.00
   5.14, 22.794, 33.219,   5.10
   5.24, 22.795, 33.220,   5.20
   5.34, 22.797, 33.221,   5.30
   5.44, 22.811, 33.231,   5.40
   5.54, 22.826, 33.242,   5.50
   5.65, 22.827, 33.243,   5.60
   5.75, 22.822, 33.246,   5.70
   5.85, 22.817, 33.245,   5.80
   5.95, 22.813, 33.246,   5.90
   6.05, 22.814, 33.247,   6.00
   6.15, 22.816, 33.241,   6.10
   6.25, 22.811, 33.247,   6.20
   6.35, 22.807, 33.252,   6.30
   6.45, 22.803, 33.249,   6.40
   6.55, 22.817, 33.248,   6.50
   6.65, 22.816, 33.249,   6.60
   6.75, 22.812, 33.251,   6.70
   6.86, 22.813, 33.257,   6.80
   6.96, 22.826, 33.262,   6.90
   7.06, 22.835, 33.269,   7.00
   7.16, 22.848, 33.272,   7.10
   7.26, 22.852, 33.277,   7.20
   7.36, 22.853, 33.281,   7.30
   7.46, 22.854, 33.281,   7.40
   7.56, 22.853, 33.283,   7.50
   7.66, 22.855, 33.285,   7.60
   7.76, 22.868, 33.282,   7.70
   7.86, 22.878, 33.297,   7.80
   7.96, 22.878, 33.312,   7.90
   8.06, 22.878, 33.317,   8.00
   8.17, 22.886, 33.329,   8.10
   8.27, 22.911, 33.343,   8.20
   8.37, 22.939, 33.399,   8.30
   8.47, 22.945, 33.400,   8.40
   8.57, 22.951, 33.405,   8.50
   8.67, 22.951, 33.410,   8.60
   8.77, 22.954, 33.412,   8.70
   8.87, 22.956, 33.415,   8.80
   8.97, 22.962, 33.419,   8.90
   9.07, 22.970, 33.433,   9.00
   9.17, 22.979, 33.440,   9.10
   9.27, 22.992, 33.477,   9.20
   9.38, 23.007, 33.488,   9.30
   9.48, 23.010, 33.497,   9.40
   9.58, 23.010, 33.502,   9.50
   9.68, 23.000, 33.513,   9.60
   9.78, 22.998, 33.517,   9.70
   9.88, 22.994, 33.522,   9.80
   9.98, 22.991, 33.527,   9.90
  10.08, 22.991, 33.530,  10.00
  10.18, 22.991, 33.531,  10.10
  10.28, 22.992, 33.533,  10.20
  10.38, 22.992, 33.533,  10.30
  10.48, 22.993, 33.531,  10.40
  10.59, 22.991, 33.535,  10.50
  10.69, 22.991, 33.535,  10.60
  10.79, 22.991, 33.538,  10.70
  10.89, 22.994, 33.541,  10.80
  10.99, 22.989, 33.544,  10.90
  11.09, 22.987, 33.543,  11.00
  11.19, 22.983, 33.546,  11.10
  11.29, 22.984, 33.544,  11.20
  11.39, 22.983, 33.550,  11.30
  11.49, 22.983, 33.560,  11.40
  11.59, 22.982, 33.564,  11.50
  11.69, 22.983, 33.563,  11.60
  11.80, 22.985, 33.569,  11.70
  11.90, 22.988, 33.587,  11.80
  12.00, 22.989, 33.599,  11.90
  12.10, 22.990, 33.600,  12.00
  12.20, 22.990, 33.601,  12.10
  12.30, 22.991, 33.602,  12.20
  12.40, 22.990, 33.602,  12.30
  12.50, 22.991, 33.602,  12.40
  12.60, 22.991, 33.605,  12.50
  12.70, 22.991, 33.604,  12.60
  12.80, 22.990, 33.605,  12.70
  12.90, 22.988, 33.606,  12.80
  13.00, 22.987, 33.606,  12.90
  13.11, 22.985, 33.604,  13.00
  13.21, 22.981, 33.602,  13.10
  13.31, 22.978, 33.548,  13.20
END_DATA
