CTD,20251127AORIOS
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20140317_0724_0
CASTNO = 1
DATE = 20140316
TIME = 2224
LATITUDE = 39.3600
LONGITUDE = 141.9802
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR, ITS-90, PSS-78, METERS
   2.02,  3.584, 32.766,   2.00
   3.02,  3.619, 32.751,   3.00
   4.03,  3.710, 32.726,   4.00
   5.04,  3.699, 32.746,   5.00
   6.05,  3.752, 32.846,   6.00
   7.05,  3.725, 32.887,   7.00
   8.06,  3.185, 32.831,   8.00
   9.07,  3.233, 32.859,   9.00
  10.08,  3.312, 32.874,  10.00
  11.09,  3.338, 32.877,  11.00
  12.09,  3.280, 32.868,  12.00
  13.10,  3.238, 32.868,  13.00
  14.11,  3.247, 32.869,  14.00
  15.12,  3.258, 32.871,  15.00
  16.12,  3.326, 32.882,  16.00
  17.13,  3.266, 32.875,  17.00
  18.14,  3.171, 32.866,  18.00
  19.15,  2.980, 32.855,  19.00
  20.15,  3.016, 32.861,  20.00
  21.16,  3.152, 32.885,  21.00
  22.17,  3.280, 32.905,  22.00
  23.18,  3.321, 32.911,  23.00
  24.18,  3.329, 32.915,  24.00
  25.19,  3.328, 32.917,  25.00
  26.20,  3.340, 32.921,  26.00
  27.21,  3.404, 32.930,  27.00
  28.22,  3.420, 32.934,  28.00
  29.22,  3.480, 32.944,  29.00
  30.23,  3.543, 32.955,  30.00
  31.24,  3.595, 32.965,  31.00
  32.25,  3.630, 32.971,  32.00
  33.26,  3.652, 32.975,  33.00
  34.26,  3.665, 32.978,  34.00
  35.27,  3.672, 32.978,  35.00
  36.28,  3.679, 32.979,  36.00
  37.29,  3.718, 32.986,  37.00
  38.29,  3.807, 33.003,  38.00
  39.30,  3.845, 33.011,  39.00
  40.31,  3.855, 33.013,  40.00
  41.32,  3.876, 33.019,  41.00
  42.33,  3.893, 33.022,  42.00
  43.33,  3.897, 33.022,  43.00
  44.34,  3.897, 33.023,  44.00
  45.35,  3.905, 33.026,  45.00
  46.36,  3.911, 33.027,  46.00
  47.37,  3.909, 33.030,  47.00
  48.37,  3.853, 33.031,  48.00
  49.38,  3.837, 33.033,  49.00
  50.39,  3.838, 33.035,  50.00
  51.40,  3.842, 33.037,  51.00
  52.40,  3.850, 33.039,  52.00
  53.41,  3.864, 33.041,  53.00
  54.42,  3.869, 33.042,  54.00
  55.43,  3.876, 33.044,  55.00
  56.44,  3.895, 33.048,  56.00
  57.44,  3.939, 33.057,  57.00
  58.45,  3.970, 33.063,  58.00
  59.46,  4.025, 33.072,  59.00
  60.47,  4.049, 33.074,  60.00
  61.48,  4.065, 33.077,  61.00
  62.48,  4.068, 33.079,  62.00
  63.49,  4.066, 33.081,  63.00
  64.50,  4.063, 33.081,  64.00
  65.51,  4.038, 33.084,  65.00
  66.52,  4.010, 33.077,  66.00
END_DATA
