CTD,20251127AORIOS
#Reference: 25July2011Sta.13.csv
# CTDPRS is converted from CTDDEPTH
NUMBER_HEADERS = 8
EXPOCODE = AORI_OTSUCHI
STNNBR = 20110725_1307_0
CASTNO = 1
DATE = 20110725
TIME = 0407
LATITUDE = 39.3302
LONGITUDE = 141.9156
 CTDPRS, CTDTMP, CTDSAL,CTDDEPTH
   DBAR,  DEG C, PSS-78, METERS
   0.71, 19.160, 32.620,   0.70
   1.30, 19.090, 32.680,   1.29
   1.66, 19.080, 32.700,   1.65
   2.13, 19.060, 32.710,   2.11
   2.69, 18.850, 32.840,   2.67
   3.10, 18.380, 33.070,   3.08
   3.77, 18.140, 33.190,   3.74
   4.21, 17.940, 33.240,   4.18
   4.98, 17.770, 33.310,   4.94
   5.41, 17.660, 33.370,   5.37
   5.88, 17.590, 33.370,   5.83
   6.53, 17.500, 33.370,   6.48
   7.13, 17.410, 33.380,   7.07
   7.76, 17.330, 33.410,   7.70
   8.26, 17.250, 33.430,   8.19
   8.86, 17.170, 33.430,   8.79
   9.35, 17.080, 33.450,   9.27
   9.84, 17.040, 33.440,   9.76
  10.57, 16.980, 33.450,  10.48
  11.13, 16.930, 33.480,  11.04
  11.80, 16.870, 33.450,  11.70
  12.27, 16.790, 33.470,  12.17
  12.86, 16.730, 33.470,  12.76
  13.38, 16.700, 33.470,  13.27
  13.91, 16.630, 33.480,  13.80
  14.55, 16.570, 33.470,  14.43
  15.11, 16.370, 33.430,  14.99
  15.67, 16.120, 33.520,  15.54
  16.24, 15.880, 33.560,  16.11
  16.81, 15.690, 33.530,  16.67
  16.88, 15.480, 33.600,  16.74
END_DATA
